winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,112,118,138,144,2,"[0, 0, 0, 13]","[14, 0, 12, 0]","[12, 0, 12, 10]","[11, 0, 0, 11]","[0, 0, 0, 11]","[11, 10, 0, 10]","[0, 0, 13, 10]","[10, 10, 11, 0]","[10, 10, 0, 11]","[0, 10, 10, 10]","[10, 0, 11, 11]","[11, 10, 11, 0]","[11, 0, 13, 10]","[0, 12, 0, 10]","[0, 13, 12, 10]","[12, 10, 0, 11]","[10, 15, 13, 0]","[12, 12, 0, 0]","[10, 0, 0, 0]"
3,130,112,137,125,3,"[12, 10, 0, 16]","[12, 0, 0, 0]","[0, 0, 0, 0]","[13, 0, 10, 12]","[0, 11, 14, 10]","[11, 0, 10, 0]","[0, 10, 0, 0]","[10, 10, 0, 10]","[10, 10, 0, 10]","[10, 0, 10, 10]","[0, 10, 10, 10]","[0, 10, 12, 10]","[12, 0, 11, 11]","[0, 10, 0, 0]","[11, 14, 0, 0]","[12, 11, 0, 11]","[0, 13, 12, 11]","[0, 11, 12, 16]","[12, 0, 11, 0]"
2,93,123,118,117,0,"[0, 15, 0, 0]","[10, 15, 0, 13]","[11, 10, 0, 13]","[11, 0, 11, 0]","[0, 0, 11, 0]","[10, 0, 11, 10]","[11, 11, 0, 10]","[11, 10, 11, 0]","[11, 0, 10, 11]","[10, 0, 10, 11]","[10, 0, 0, 0]","[0, 0, 12, 0]","[0, 11, 0, 0]","[0, 10, 10, 0]","[0, 0, 0, 11]","[12, 0, 0, 14]","[10, 11, 12, 0]","[0, 0, 15, 12]","[0, 0, 10, 13]"
1,166,116,125,123,1,"[14, 12, 0, 12]","[12, 11, 0, 15]","[0, 11, 14, 11]","[0, 12, 0, 0]","[10, 14, 11, 0]","[0, 11, 0, 11]","[12, 10, 0, 12]","[10, 0, 10, 0]","[0, 11, 10, 10]","[0, 10, 10, 11]","[11, 10, 0, 10]","[10, 0, 10, 11]","[11, 0, 0, 0]","[0, 0, 13, 0]","[11, 12, 0, 0]","[0, 13, 12, 12]","[11, 0, 13, 10]","[0, 14, 0, 0]","[11, 15, 13, 0]"
0,110,136,123,150,2,"[12, 11, 0, 14]","[0, 0, 12, 12]","[14, 11, 0, 11]","[11, 0, 0, 0]","[0, 11, 0, 0]","[0, 0, 0, 0]","[11, 11, 11, 0]","[0, 10, 12, 10]","[10, 11, 10, 0]","[11, 10, 0, 10]","[11, 0, 10, 11]","[10, 10, 10, 0]","[0, 0, 11, 10]","[11, 0, 10, 12]","[13, 11, 0, 11]","[0, 0, 11, 0]","[11, 0, 13, 11]","[10, 14, 13, 0]","[15, 0, 13, 11]"
3,162,131,162,81,3,"[10, 13, 0, 0]","[11, 0, 13, 13]","[0, 11, 0, 0]","[0, 10, 13, 12]","[0, 11, 0, 0]","[0, 11, 11, 11]","[13, 10, 0, 11]","[0, 10, 10, 11]","[0, 10, 10, 10]","[0, 11, 10, 10]","[0, 0, 0, 10]","[0, 10, 0, 10]","[12, 10, 11, 0]","[0, 11, 13, 10]","[0, 11, 13, 10]","[11, 11, 0, 11]","[11, 12, 0, 11]","[0, 0, 15, 10]","[13, 0, 12, 12]"
1,161,104,153,111,0,"[11, 13, 0, 14]","[0, 0, 11, 0]","[0, 11, 0, 0]","[0, 0, 0, 10]","[13, 11, 0, 12]","[0, 11, 13, 10]","[13, 0, 0, 0]","[11, 10, 0, 10]","[0, 11, 11, 10]","[10, 10, 0, 10]","[10, 0, 10, 10]","[0, 11, 0, 10]","[0, 13, 10, 10]","[11, 0, 11, 11]","[10, 10, 14, 0]","[0, 12, 0, 13]","[0, 11, 12, 13]","[11, 12, 12, 0]","[11, 15, 0, 10]"
2,134,158,128,149,1,"[12, 0, 12, 13]","[11, 13, 0, 12]","[13, 11, 0, 11]","[0, 12, 11, 11]","[0, 0, 12, 11]","[12, 12, 11, 0]","[10, 10, 11, 0]","[0, 10, 0, 0]","[11, 10, 0, 10]","[10, 10, 10, 0]","[12, 0, 10, 10]","[0, 0, 0, 0]","[0, 0, 11, 11]","[11, 11, 13, 0]","[12, 12, 11, 0]","[12, 0, 11, 12]","[0, 11, 13, 13]","[10, 0, 10, 14]","[13, 12, 12, 0]"
3,73,89,161,140,2,"[11, 0, 0, 11]","[10, 0, 11, 0]","[11, 0, 11, 13]","[0, 0, 0, 0]","[11, 0, 0, 10]","[0, 10, 11, 13]","[0, 0, 13, 10]","[10, 0, 0, 10]","[11, 10, 0, 10]","[10, 10, 11, 0]","[11, 10, 0, 11]","[12, 10, 10, 0]","[11, 10, 0, 11]","[10, 0, 0, 14]","[0, 0, 0, 11]","[12, 0, 0, 10]","[10, 0, 12, 13]","[0, 0, 0, 0]","[0, 13, 10, 14]"
0,108,118,122,126,3,"[0, 0, 0, 11]","[0, 0, 11, 0]","[12, 0, 14, 11]","[13, 12, 12, 0]","[12, 0, 11, 12]","[12, 12, 0, 0]","[10, 0, 0, 0]","[0, 10, 0, 10]","[10, 11, 0, 10]","[10, 10, 10, 0]","[0, 0, 0, 10]","[12, 10, 0, 10]","[11, 10, 0, 13]","[12, 0, 12, 11]","[0, 0, 11, 0]","[0, 10, 12, 0]","[12, 10, 0, 0]","[0, 0, 13, 11]","[0, 13, 12, 13]"
