winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,112,102,143,118,0,"[0, 14, 0, 10]","[0, 12, 0, 11]","[10, 0, 0, 0]","[0, 13, 11, 10]","[0, 10, 0, 0]","[11, 0, 12, 11]","[12, 10, 0, 10]","[0, 10, 0, 0]","[0, 11, 10, 11]","[11, 0, 10, 10]","[10, 10, 10, 0]","[10, 0, 10, 10]","[11, 0, 11, 12]","[10, 0, 0, 10]","[11, 11, 0, 12]","[0, 11, 0, 0]","[0, 0, 0, 0]","[10, 0, 16, 11]","[12, 0, 12, 15]"
1,162,107,115,80,1,"[0, 12, 10, 0]","[0, 0, 12, 0]","[11, 11, 0, 10]","[10, 11, 0, 12]","[14, 10, 12, 0]","[0, 0, 0, 13]","[0, 10, 11, 13]","[0, 11, 10, 10]","[0, 10, 10, 11]","[0, 11, 10, 10]","[10, 0, 11, 10]","[10, 10, 11, 0]","[0, 10, 0, 0]","[0, 0, 10, 0]","[11, 11, 0, 0]","[0, 11, 0, 0]","[0, 12, 0, 12]","[0, 11, 0, 14]","[14, 11, 0, 0]"
1,196,77,147,125,2,"[12, 11, 0, 13]","[14, 11, 0, 11]","[12, 11, 0, 13]","[11, 11, 12, 0]","[11, 12, 0, 11]","[10, 11, 0, 10]","[0, 10, 0, 0]","[10, 10, 0, 11]","[0, 10, 10, 11]","[11, 10, 0, 10]","[0, 11, 10, 11]","[12, 10, 10, 0]","[11, 11, 12, 0]","[0, 11, 13, 10]","[11, 11, 0, 0]","[0, 11, 0, 0]","[0, 11, 0, 12]","[0, 13, 0, 11]","[0, 0, 10, 13]"
2,116,172,142,139,3,"[14, 11, 12, 0]","[11, 0, 12, 0]","[0, 14, 12, 12]","[13, 0, 13, 10]","[0, 12, 11, 13]","[11, 12, 10, 0]","[11, 0, 10, 12]","[10, 0, 13, 10]","[10, 10, 0, 10]","[0, 10, 10, 11]","[10, 0, 10, 11]","[10, 11, 0, 10]","[0, 0, 0, 10]","[0, 12, 10, 11]","[13, 0, 12, 11]","[11, 11, 11, 0]","[0, 13, 13, 11]","[15, 0, 13, 0]","[0, 0, 0, 0]"
3,124,108,146,134,0,"[12, 12, 0, 16]","[0, 0, 0, 10]","[0, 0, 11, 10]","[13, 11, 0, 10]","[10, 12, 10, 0]","[0, 0, 0, 10]","[10, 10, 0, 0]","[10, 12, 0, 10]","[12, 10, 10, 0]","[11, 0, 10, 10]","[11, 10, 10, 0]","[0, 0, 10, 0]","[11, 0, 0, 0]","[0, 11, 11, 11]","[0, 11, 11, 12]","[10, 0, 12, 13]","[11, 0, 0, 12]","[13, 12, 0, 10]","[0, 13, 13, 12]"
0,136,117,145,154,1,"[0, 12, 13, 11]","[0, 13, 14, 0]","[12, 0, 12, 12]","[0, 0, 13, 10]","[10, 0, 0, 13]","[10, 11, 11, 0]","[10, 0, 0, 0]","[13, 10, 0, 10]","[0, 11, 10, 10]","[10, 10, 0, 10]","[10, 10, 0, 11]","[10, 10, 0, 11]","[10, 0, 11, 11]","[11, 0, 0, 0]","[12, 0, 12, 12]","[0, 12, 11, 11]","[11, 11, 0, 13]","[11, 12, 0, 0]","[14, 14, 10, 0]"
0,154,104,148,155,2,"[11, 0, 0, 12]","[11, 0, 0, 15]","[11, 11, 13, 0]","[12, 12, 0, 11]","[10, 12, 0, 0]","[0, 0, 0, 10]","[11, 10, 0, 10]","[10, 12, 10, 0]","[10, 11, 0, 10]","[10, 10, 0, 10]","[0, 10, 10, 12]","[11, 0, 10, 11]","[10, 11, 11, 0]","[0, 12, 11, 0]","[10, 0, 13, 11]","[0, 11, 13, 11]","[12, 10, 0, 14]","[0, 10, 13, 11]","[16, 12, 0, 0]"
3,114,120,161,123,3,"[13, 0, 11, 0]","[12, 0, 0, 0]","[0, 0, 11, 0]","[0, 13, 11, 12]","[11, 0, 12, 11]","[0, 11, 12, 12]","[10, 0, 0, 11]","[0, 11, 0, 10]","[10, 0, 0, 10]","[0, 10, 10, 11]","[11, 0, 10, 11]","[10, 10, 0, 11]","[10, 10, 0, 13]","[12, 0, 11, 0]","[0, 0, 10, 11]","[0, 11, 0, 12]","[13, 15, 10, 0]","[0, 13, 12, 13]","[11, 10, 0, 13]"
3,109,122,157,95,0,"[0, 0, 13, 0]","[0, 0, 0, 11]","[0, 10, 16, 11]","[0, 11, 12, 10]","[0, 0, 0, 0]","[0, 12, 10, 12]","[10, 0, 0, 11]","[11, 0, 0, 0]","[10, 11, 0, 11]","[10, 0, 11, 10]","[10, 10, 0, 11]","[10, 0, 10, 0]","[12, 0, 10, 12]","[11, 10, 0, 11]","[11, 13, 0, 11]","[0, 12, 12, 0]","[0, 10, 13, 11]","[0, 10, 0, 12]","[0, 0, 15, 13]"
1,157,109,86,109,1,"[10, 0, 0, 14]","[13, 11, 12, 0]","[11, 13, 11, 0]","[0, 11, 12, 0]","[0, 0, 12, 10]","[0, 13, 11, 10]","[0, 10, 0, 0]","[0, 10, 10, 0]","[10, 10, 0, 10]","[10, 10, 10, 0]","[11, 0, 10, 10]","[10, 0, 10, 0]","[10, 0, 0, 11]","[13, 12, 0, 10]","[11, 12, 11, 0]","[0, 12, 0, 11]","[0, 12, 0, 0]","[0, 11, 0, 0]","[0, 10, 0, 0]"
