card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
QS,high,False,4,2,1,6,0,10
8S,mediumHigh,False,2,1,1,4,-1,6
5D,low,False,3,0,1,3,-1,4
3S,low,False,2,2,2,4,3,10
7S,mediumlow,False,1,1,0,2,0,2
6C,mediumlow,False,4,2,4,1,2,10
2S,low,True,2,1,0,1,1,4
7D,mediumlow,False,1,0,0,0,1,2
6S,mediumlow,True,4,3,3,1,4,10
7S,mediumlow,True,1,2,0,1,0,2
7C,mediumlow,False,5,1,3,1,6,10
6S,mediumlow,False,1,0,3,0,6,8
AD,veryhigh,True,3,3,4,0,4,10
TC,high,False,3,2,4,0,4,9
AC,veryhigh,False,2,1,3,-1,1,3
3D,low,True,1,0,3,-1,1,2
QS,high,True,2,3,0,6,2,10
AD,veryhigh,False,6,2,-1,5,1,6
QD,high,False,5,1,-1,5,1,5
QS,high,False,3,1,3,3,5,10
2S,low,False,3,2,4,3,2,10
4D,low,True,2,1,1,3,0,4
6S,mediumlow,False,1,0,0,3,0,2
TH,high,False,2,2,4,2,3,10
KS,veryhigh,False,6,1,4,1,3,8
7D,mediumlow,False,1,2,6,2,1,10
7S,mediumlow,True,3,1,6,2,1,9
3S,low,True,1,0,4,0,0,3
5S,low,False,4,1,1,4,6,10
8S,mediumHigh,False,3,0,1,4,5,8
5C,low,True,1,-1,0,2,3,2
KH,veryhigh,False,3,2,3,3,1,10
QD,high,True,2,1,3,3,1,9
2D,low,True,1,0,3,3,1,8
3H,low,False,4,3,2,3,0,10
4H,low,False,2,2,0,3,-1,6
4C,low,False,1,1,-1,3,-1,4
3D,low,True,1,0,-1,2,-1,2
5H,low,False,1,2,2,5,0,10
2S,low,False,4,1,1,4,0,7
7D,mediumlow,True,1,0,1,2,0,4
QS,high,True,2,4,3,0,4,10
8H,mediumHigh,False,4,3,3,0,3,8
QC,high,False,1,2,3,0,3,7
TS,high,True,1,1,3,0,3,6
9H,mediumHigh,False,3,0,3,0,3,5
6C,mediumlow,True,2,2,3,1,5,10
AS,veryhigh,False,2,1,2,1,5,8
6D,mediumlow,False,4,0,2,1,5,7
8C,mediumHigh,True,1,-1,2,1,5,6
2H,low,False,4,5,2,2,0,10
4C,low,True,2,4,2,2,-1,8
4H,low,False,2,3,1,-1,-1,3
KH,veryhigh,False,1,2,2,5,0,10
JS,high,False,4,1,2,5,0,9
5C,low,True,1,0,2,5,-1,7
AC,veryhigh,False,3,3,5,2,1,10
3S,low,False,2,2,5,2,1,9
9H,mediumHigh,False,1,1,3,0,0,3
QS,high,False,5,5,0,2,4,10
KD,veryhigh,False,1,4,0,2,4,9
5S,low,False,4,3,0,2,4,8
TS,high,False,3,2,-1,2,3,5
TC,high,True,2,1,-1,2,3,4
KC,veryhigh,True,1,0,-1,2,3,3
KS,veryhigh,False,2,-1,-1,2,3,2
6C,mediumlow,False,3,2,4,2,4,10
TS,high,False,4,1,3,1,3,6
9H,mediumHigh,True,1,0,3,1,3,5
8C,mediumHigh,False,1,3,1,4,1,10
2H,low,False,1,2,-2,3,1,5
9S,mediumHigh,False,1,1,-3,3,1,3
6S,mediumlow,False,3,2,1,2,6,10
5C,low,False,1,1,-1,2,4,5
2S,low,False,2,0,-2,1,4,2
KH,veryhigh,False,2,2,4,2,3,10
AD,veryhigh,False,3,1,4,2,3,9
8S,mediumHigh,False,4,0,4,2,3,8
2H,low,False,3,5,2,0,2,10
KH,veryhigh,False,2,4,0,-1,1,5
TH,high,False,1,3,0,-1,1,4
KD,veryhigh,True,2,2,0,-2,1,2
2S,low,False,4,3,3,2,1,10
QS,high,False,2,2,2,2,-1,6
TH,high,False,1,1,2,2,-1,5
9C,mediumHigh,False,2,0,1,1,-1,2
7S,mediumlow,True,5,3,2,4,2,10
2S,low,True,3,2,1,0,1,3
AC,veryhigh,False,2,3,4,1,0,10
6D,mediumlow,False,4,2,4,1,0,9
2S,low,True,3,1,4,1,0,8
3S,low,True,2,0,4,-2,0,4
KC,veryhigh,False,6,2,5,2,0,10
TH,high,False,1,1,5,2,0,9
2C,low,False,5,0,5,0,-1,5
2S,low,True,2,2,3,3,1,10
8H,mediumHigh,False,4,1,3,3,0,8
5H,low,False,2,0,0,1,0,2
3S,low,True,4,3,4,2,0,10
TC,high,False,3,2,4,1,0,8
KS,veryhigh,False,3,2,3,4,0,10
8D,mediumHigh,False,5,1,3,4,0,9
7D,mediumlow,False,4,0,2,3,0,6
6H,mediumlow,False,3,2,4,3,0,10
5C,low,False,1,1,3,1,-1,5
3S,low,False,3,2,4,0,6,10
2C,low,False,4,3,2,4,0,10
8C,mediumHigh,False,3,2,2,1,-2,4
6C,mediumlow,False,2,1,1,1,-2,2
TH,high,False,2,2,2,2,3,10
6C,mediumlow,False,1,1,-1,0,3,4
JS,high,False,2,0,-1,0,2,2
3C,low,True,4,4,1,1,5,10
4C,low,True,3,3,1,1,3,7
AC,veryhigh,True,2,2,-1,1,3,4
QC,high,True,1,1,-1,1,3,3
6D,mediumlow,False,2,0,-1,1,3,2
8H,mediumHigh,True,4,3,0,2,7,10
QD,high,False,3,2,0,2,6,8
2H,low,True,2,1,0,2,6,7
2D,low,False,2,0,0,2,4,4
6H,mediumlow,True,3,1,5,2,1,10
2C,low,False,1,0,3,0,-2,2
9S,mediumHigh,False,4,2,3,1,5,10
7S,mediumlow,False,4,0,5,5,1,10
AS,veryhigh,True,3,3,3,0,5,10
QH,high,False,3,2,3,0,5,9
KC,veryhigh,False,4,1,2,0,5,7
6S,mediumlow,True,1,0,2,0,5,6
AD,veryhigh,False,4,3,4,1,3,10
QD,high,False,3,2,4,1,3,9
3S,low,False,4,1,4,1,3,8
6C,mediumlow,True,1,0,3,1,3,6
AD,veryhigh,False,2,4,1,5,1,10
KC,veryhigh,False,4,3,1,5,1,9
4H,low,True,3,2,1,5,1,8
2S,low,False,1,1,0,5,1,6
6C,mediumlow,False,2,0,0,5,0,4
8C,mediumHigh,False,1,-1,0,4,0,2
AD,veryhigh,False,4,3,2,3,3,10
AH,veryhigh,False,3,2,2,3,3,9
KD,veryhigh,False,3,4,2,1,2,10
3D,low,False,2,3,1,1,2,8
JS,high,True,2,2,0,1,2,6
2C,low,False,2,2,4,3,2,10
QS,high,False,3,1,2,2,2,6
2S,low,False,1,0,1,1,1,2
AH,veryhigh,False,5,2,2,2,6,10
3S,low,False,4,1,2,2,6,9
5S,low,False,3,0,1,2,6,7
AD,veryhigh,False,4,4,1,3,3,10
AC,veryhigh,False,3,3,1,3,3,9
QD,high,False,3,2,1,3,3,8
7C,mediumlow,False,1,1,1,2,3,6
4S,low,True,1,0,-1,2,3,3
6S,mediumlow,False,4,3,3,2,1,10
AH,veryhigh,True,2,2,2,0,-1,4
4S,low,False,2,1,2,0,-1,3
AD,veryhigh,False,4,4,1,2,4,10
