winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,128,125,120,115,3,"[0, 0, 0, 11]","[12, 0, 14, 10]","[12, 0, 12, 12]","[0, 12, 12, 12]","[13, 11, 0, 11]","[13, 10, 10, 0]","[0, 10, 0, 10]","[12, 10, 0, 10]","[10, 11, 11, 0]","[10, 0, 11, 10]","[12, 0, 10, 10]","[0, 10, 0, 0]","[11, 10, 0, 13]","[10, 0, 11, 11]","[0, 10, 10, 0]","[0, 11, 12, 0]","[0, 11, 0, 0]","[0, 0, 12, 0]","[0, 12, 0, 0]"
3,113,100,152,121,0,"[0, 14, 0, 10]","[12, 11, 0, 0]","[11, 0, 13, 0]","[0, 11, 12, 11]","[11, 12, 0, 10]","[10, 0, 10, 12]","[11, 12, 0, 11]","[0, 10, 10, 0]","[0, 0, 10, 11]","[10, 0, 11, 10]","[0, 10, 10, 10]","[10, 0, 12, 10]","[0, 10, 12, 11]","[11, 12, 0, 11]","[11, 0, 0, 11]","[0, 0, 0, 12]","[0, 0, 0, 0]","[12, 11, 0, 12]","[12, 0, 0, 0]"
3,146,84,149,95,1,"[11, 0, 0, 12]","[13, 11, 0, 13]","[11, 15, 0, 11]","[0, 0, 0, 0]","[0, 10, 0, 12]","[0, 11, 0, 0]","[10, 13, 10, 0]","[0, 10, 10, 11]","[0, 0, 10, 0]","[0, 10, 10, 10]","[0, 10, 10, 11]","[0, 10, 11, 10]","[14, 10, 0, 0]","[11, 0, 12, 11]","[0, 0, 0, 11]","[12, 11, 0, 11]","[0, 0, 0, 0]","[0, 13, 11, 12]","[13, 12, 0, 14]"
1,140,109,124,77,2,"[0, 12, 0, 0]","[0, 0, 0, 0]","[12, 11, 0, 12]","[10, 0, 10, 14]","[11, 11, 0, 11]","[11, 11, 12, 0]","[0, 11, 12, 10]","[0, 0, 11, 0]","[0, 11, 10, 10]","[0, 10, 10, 10]","[0, 11, 11, 10]","[12, 11, 10, 0]","[11, 0, 0, 10]","[10, 0, 11, 13]","[0, 10, 12, 11]","[0, 10, 0, 13]","[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 0, 0, 0]"
0,80,89,132,156,3,"[11, 13, 12, 0]","[11, 15, 0, 12]","[12, 0, 12, 0]","[10, 0, 10, 11]","[0, 0, 0, 13]","[12, 11, 0, 12]","[0, 10, 10, 0]","[0, 0, 0, 0]","[10, 10, 0, 10]","[10, 10, 0, 10]","[10, 0, 10, 0]","[0, 0, 0, 10]","[11, 11, 0, 10]","[13, 0, 10, 0]","[10, 0, 12, 11]","[12, 0, 0, 0]","[11, 0, 13, 12]","[0, 0, 0, 10]","[13, 0, 0, 11]"
1,143,128,111,73,0,"[0, 0, 0, 0]","[11, 12, 12, 0]","[10, 0, 0, 0]","[0, 12, 11, 0]","[0, 13, 0, 10]","[10, 11, 0, 11]","[0, 11, 11, 10]","[10, 11, 12, 0]","[0, 11, 11, 10]","[10, 0, 11, 10]","[10, 10, 12, 0]","[0, 10, 0, 0]","[0, 0, 0, 11]","[0, 0, 0, 11]","[0, 11, 13, 12]","[0, 0, 10, 13]","[12, 10, 14, 0]","[0, 10, 0, 0]","[0, 11, 11, 13]"
1,128,106,121,77,1,"[0, 11, 0, 0]","[0, 12, 0, 0]","[0, 0, 0, 10]","[0, 11, 12, 14]","[11, 0, 0, 0]","[11, 0, 0, 0]","[0, 10, 12, 10]","[0, 10, 0, 0]","[11, 0, 11, 10]","[10, 11, 10, 0]","[0, 10, 10, 10]","[0, 10, 12, 10]","[0, 11, 11, 0]","[0, 0, 0, 0]","[11, 11, 0, 12]","[0, 11, 0, 10]","[0, 10, 14, 13]","[11, 0, 0, 11]","[12, 0, 14, 11]"
3,109,101,147,135,2,"[0, 0, 12, 14]","[11, 0, 12, 0]","[10, 10, 0, 12]","[10, 0, 11, 12]","[13, 12, 0, 10]","[10, 0, 11, 10]","[0, 11, 10, 0]","[10, 0, 0, 10]","[10, 0, 0, 0]","[0, 10, 10, 10]","[0, 10, 11, 11]","[12, 0, 11, 10]","[0, 10, 0, 10]","[11, 12, 0, 0]","[0, 10, 13, 0]","[12, 0, 0, 13]","[12, 12, 0, 11]","[0, 12, 0, 14]","[14, 0, 0, 0]"
3,123,87,130,121,3,"[11, 0, 0, 0]","[0, 0, 0, 12]","[11, 14, 0, 0]","[13, 11, 0, 0]","[0, 11, 10, 14]","[0, 11, 11, 12]","[10, 11, 12, 0]","[10, 0, 10, 0]","[0, 11, 0, 0]","[10, 10, 0, 10]","[11, 0, 11, 10]","[10, 0, 10, 10]","[10, 11, 0, 11]","[13, 11, 0, 11]","[0, 10, 0, 0]","[0, 12, 0, 11]","[12, 0, 11, 15]","[0, 0, 0, 14]","[0, 0, 12, 0]"
3,138,81,173,105,0,"[11, 0, 14, 14]","[0, 14, 11, 12]","[0, 12, 13, 12]","[0, 11, 0, 0]","[10, 12, 0, 13]","[10, 0, 0, 0]","[12, 10, 0, 11]","[11, 11, 0, 10]","[11, 0, 11, 10]","[10, 10, 10, 0]","[10, 0, 12, 10]","[10, 10, 0, 13]","[10, 10, 0, 10]","[0, 0, 10, 11]","[0, 0, 0, 11]","[0, 12, 0, 0]","[0, 14, 0, 12]","[0, 0, 0, 12]","[0, 12, 0, 12]"
