winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,135,172,164,119,1,"[0, 11, 0, 12]","[12, 0, 15, 11]","[0, 0, 12, 0]","[11, 0, 12, 13]","[0, 0, 10, 11]","[0, 11, 12, 12]","[10, 11, 0, 13]","[10, 0, 10, 10]","[10, 12, 10, 0]","[10, 10, 10, 0]","[10, 10, 12, 0]","[0, 11, 11, 10]","[10, 0, 10, 13]","[11, 13, 0, 11]","[13, 10, 12, 0]","[0, 11, 13, 11]","[0, 13, 13, 10]","[0, 12, 0, 11]","[12, 0, 10, 16]"
0,147,93,115,152,2,"[13, 13, 0, 11]","[11, 12, 0, 13]","[10, 12, 0, 13]","[11, 0, 0, 0]","[10, 0, 14, 0]","[11, 11, 13, 0]","[10, 12, 10, 0]","[10, 10, 11, 0]","[11, 10, 0, 11]","[0, 10, 10, 10]","[0, 0, 10, 0]","[10, 11, 0, 10]","[0, 11, 12, 10]","[11, 11, 0, 13]","[12, 11, 0, 0]","[0, 13, 0, 0]","[11, 0, 0, 11]","[0, 0, 0, 0]","[11, 0, 13, 13]"
3,124,111,154,75,3,"[0, 11, 0, 0]","[0, 11, 13, 14]","[11, 13, 0, 13]","[0, 0, 0, 11]","[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 0, 10, 11]","[12, 10, 0, 10]","[10, 0, 10, 10]","[10, 0, 10, 10]","[0, 12, 10, 10]","[0, 11, 12, 10]","[0, 0, 11, 0]","[11, 0, 11, 10]","[10, 11, 0, 10]","[0, 12, 0, 10]","[11, 0, 0, 0]","[0, 0, 11, 13]","[0, 12, 13, 12]"
1,143,122,96,99,0,"[0, 12, 0, 0]","[12, 0, 12, 0]","[0, 0, 10, 11]","[12, 11, 12, 0]","[0, 0, 10, 0]","[10, 11, 0, 0]","[12, 10, 11, 0]","[0, 10, 10, 11]","[0, 10, 11, 10]","[10, 10, 0, 10]","[11, 0, 11, 10]","[0, 10, 11, 10]","[0, 11, 0, 0]","[10, 0, 12, 11]","[0, 12, 0, 0]","[12, 12, 0, 11]","[0, 12, 12, 0]","[10, 12, 0, 12]","[0, 0, 0, 0]"
1,134,94,113,123,1,"[0, 10, 0, 11]","[0, 0, 10, 0]","[0, 12, 10, 0]","[0, 12, 10, 0]","[10, 12, 0, 0]","[13, 10, 0, 11]","[10, 11, 0, 11]","[0, 10, 10, 0]","[11, 0, 10, 11]","[10, 10, 0, 11]","[10, 10, 11, 0]","[10, 10, 0, 11]","[0, 0, 10, 0]","[11, 0, 0, 0]","[11, 0, 0, 0]","[0, 0, 0, 12]","[16, 11, 0, 11]","[0, 16, 10, 11]","[11, 0, 13, 13]"
2,145,160,135,55,2,"[0, 11, 15, 0]","[0, 14, 12, 13]","[10, 0, 0, 0]","[0, 0, 10, 0]","[0, 11, 10, 0]","[0, 12, 12, 11]","[0, 11, 10, 11]","[0, 0, 0, 11]","[0, 10, 10, 10]","[10, 10, 11, 0]","[0, 10, 11, 10]","[0, 11, 10, 11]","[0, 10, 0, 0]","[0, 10, 11, 12]","[0, 12, 12, 10]","[12, 0, 0, 12]","[11, 0, 14, 0]","[12, 0, 12, 13]","[0, 13, 0, 11]"
3,149,111,151,75,3,"[0, 11, 0, 11]","[0, 0, 10, 12]","[10, 14, 12, 0]","[0, 11, 10, 0]","[0, 12, 0, 10]","[0, 12, 13, 10]","[0, 0, 0, 11]","[10, 12, 0, 10]","[0, 10, 11, 11]","[10, 0, 11, 10]","[11, 11, 0, 10]","[10, 0, 0, 0]","[0, 14, 10, 10]","[10, 11, 12, 0]","[0, 10, 11, 11]","[0, 11, 0, 0]","[0, 10, 0, 11]","[14, 0, 0, 11]","[0, 0, 11, 13]"
2,91,143,119,89,0,"[12, 0, 0, 0]","[12, 0, 13, 12]","[0, 12, 15, 11]","[10, 12, 11, 0]","[0, 0, 11, 12]","[0, 0, 10, 0]","[0, 0, 0, 11]","[12, 10, 0, 10]","[0, 10, 0, 0]","[11, 0, 10, 10]","[0, 0, 0, 10]","[0, 11, 10, 0]","[10, 0, 13, 10]","[0, 0, 10, 11]","[0, 12, 0, 0]","[11, 11, 0, 11]","[0, 13, 13, 11]","[11, 0, 13, 0]","[0, 0, 14, 0]"
1,119,54,79,113,1,"[12, 0, 0, 12]","[11, 14, 0, 12]","[10, 11, 0, 0]","[13, 0, 0, 0]","[0, 13, 0, 0]","[0, 10, 10, 0]","[0, 10, 0, 0]","[11, 10, 0, 10]","[0, 10, 12, 10]","[10, 10, 0, 11]","[11, 0, 0, 0]","[10, 10, 10, 0]","[10, 0, 0, 0]","[0, 0, 0, 11]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 11, 0]","[0, 10, 0, 13]","[15, 11, 11, 0]"
0,109,135,125,138,2,"[12, 12, 0, 14]","[0, 11, 0, 0]","[10, 10, 14, 0]","[12, 11, 0, 0]","[0, 10, 13, 11]","[11, 0, 10, 13]","[0, 0, 0, 12]","[11, 0, 0, 10]","[10, 10, 10, 0]","[0, 10, 10, 10]","[0, 11, 11, 10]","[13, 10, 10, 0]","[11, 0, 11, 10]","[13, 0, 10, 12]","[11, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 14, 11]","[13, 0, 10, 12]","[11, 14, 12, 0]"
