winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,133,111,114,132,2,"[0, 11, 0, 0]","[10, 13, 0, 13]","[11, 12, 13, 0]","[11, 0, 12, 13]","[0, 11, 0, 0]","[12, 0, 10, 0]","[11, 10, 0, 12]","[11, 0, 0, 0]","[0, 11, 10, 10]","[11, 10, 10, 0]","[0, 10, 11, 10]","[11, 0, 10, 11]","[12, 11, 0, 10]","[10, 12, 0, 0]","[0, 0, 0, 11]","[12, 11, 0, 13]","[10, 0, 11, 0]","[0, 0, 12, 11]","[0, 11, 12, 0]"
0,108,138,114,144,3,"[13, 0, 12, 12]","[0, 11, 0, 11]","[12, 0, 11, 0]","[10, 11, 0, 0]","[11, 10, 0, 12]","[0, 0, 11, 0]","[10, 0, 10, 0]","[10, 0, 10, 0]","[0, 10, 10, 12]","[10, 0, 10, 10]","[0, 0, 0, 10]","[10, 10, 0, 11]","[10, 11, 13, 0]","[12, 0, 0, 12]","[12, 0, 10, 0]","[11, 11, 0, 14]","[13, 10, 14, 0]","[0, 14, 12, 10]","[0, 10, 15, 0]"
1,143,89,128,139,0,"[13, 0, 14, 10]","[0, 13, 0, 0]","[11, 12, 0, 13]","[0, 12, 10, 14]","[10, 0, 0, 0]","[0, 10, 0, 0]","[10, 0, 11, 12]","[10, 11, 10, 0]","[0, 10, 11, 10]","[10, 10, 0, 10]","[10, 0, 0, 0]","[0, 10, 0, 10]","[10, 10, 0, 12]","[11, 0, 0, 0]","[10, 0, 11, 13]","[12, 12, 10, 0]","[0, 10, 12, 0]","[12, 10, 0, 10]","[10, 13, 0, 14]"
2,137,156,145,153,1,"[11, 0, 12, 0]","[12, 11, 0, 12]","[10, 0, 14, 11]","[11, 0, 11, 12]","[0, 14, 11, 11]","[0, 11, 11, 11]","[11, 0, 0, 0]","[0, 10, 11, 12]","[10, 11, 11, 10]","[10, 10, 10, 0]","[0, 10, 10, 10]","[10, 10, 0, 11]","[11, 0, 10, 13]","[0, 11, 12, 10]","[11, 14, 10, 0]","[11, 0, 0, 11]","[12, 0, 11, 11]","[11, 14, 12, 0]","[12, 11, 0, 0]"
1,137,64,114,102,2,"[12, 11, 0, 0]","[0, 0, 11, 0]","[0, 11, 0, 0]","[12, 0, 11, 13]","[0, 11, 0, 11]","[0, 10, 0, 13]","[11, 10, 0, 10]","[0, 10, 11, 0]","[11, 10, 0, 11]","[11, 0, 10, 10]","[12, 10, 0, 10]","[11, 10, 0, 11]","[10, 10, 0, 12]","[0, 0, 11, 0]","[0, 0, 0, 0]","[0, 13, 0, 0]","[0, 0, 10, 0]","[0, 10, 0, 0]","[12, 11, 0, 13]"
0,108,130,128,145,3,"[11, 0, 13, 0]","[11, 0, 12, 0]","[12, 0, 14, 10]","[0, 11, 0, 11]","[11, 11, 12, 0]","[0, 11, 11, 12]","[10, 0, 0, 11]","[10, 12, 10, 0]","[11, 10, 0, 10]","[10, 0, 10, 10]","[10, 0, 0, 10]","[12, 10, 0, 10]","[12, 10, 11, 0]","[12, 0, 11, 11]","[0, 0, 0, 10]","[0, 11, 0, 0]","[0, 11, 0, 11]","[0, 11, 14, 12]","[13, 0, 12, 0]"
3,121,131,179,154,0,"[11, 0, 12, 11]","[0, 11, 11, 14]","[13, 10, 0, 12]","[12, 0, 11, 0]","[12, 11, 0, 11]","[10, 0, 0, 13]","[10, 0, 10, 11]","[10, 10, 0, 10]","[0, 11, 10, 11]","[11, 0, 10, 10]","[10, 11, 0, 10]","[0, 10, 11, 10]","[0, 11, 11, 10]","[11, 13, 10, 0]","[12, 0, 12, 10]","[10, 11, 0, 10]","[11, 0, 0, 0]","[11, 0, 11, 13]","[0, 12, 12, 13]"
2,96,147,145,138,1,"[0, 0, 0, 13]","[14, 0, 11, 13]","[12, 0, 11, 11]","[0, 11, 12, 12]","[13, 10, 0, 10]","[12, 10, 13, 0]","[10, 0, 12, 11]","[12, 0, 10, 10]","[11, 0, 10, 11]","[10, 10, 0, 11]","[0, 11, 11, 10]","[10, 10, 11, 0]","[0, 12, 10, 10]","[10, 0, 0, 0]","[0, 10, 12, 12]","[0, 12, 12, 0]","[11, 0, 12, 0]","[13, 0, 0, 0]","[0, 0, 0, 11]"
2,109,163,116,100,2,"[0, 10, 0, 13]","[0, 0, 14, 15]","[0, 11, 13, 12]","[14, 12, 11, 0]","[12, 0, 0, 10]","[12, 0, 10, 0]","[0, 11, 0, 0]","[0, 10, 10, 11]","[10, 0, 11, 10]","[10, 10, 10, 0]","[10, 0, 11, 10]","[10, 11, 11, 0]","[0, 11, 0, 0]","[0, 11, 11, 13]","[12, 0, 12, 10]","[10, 0, 13, 0]","[0, 12, 12, 12]","[0, 0, 14, 0]","[0, 0, 0, 0]"
2,119,150,98,149,3,"[14, 10, 14, 0]","[10, 0, 14, 11]","[11, 14, 0, 13]","[12, 10, 11, 0]","[11, 0, 0, 0]","[0, 13, 12, 10]","[0, 0, 10, 10]","[0, 11, 0, 0]","[11, 0, 10, 10]","[0, 10, 10, 10]","[10, 10, 0, 11]","[11, 10, 11, 0]","[12, 0, 10, 0]","[12, 10, 12, 0]","[11, 10, 11, 0]","[10, 0, 14, 12]","[0, 0, 0, 11]","[0, 11, 11, 0]","[14, 0, 0, 0]"
1,188,125,116,152,0,"[0, 14, 11, 11]","[10, 14, 0, 11]","[10, 12, 0, 0]","[0, 11, 13, 0]","[0, 10, 0, 0]","[10, 13, 0, 11]","[11, 12, 10, 0]","[0, 11, 10, 10]","[11, 0, 10, 11]","[10, 0, 11, 10]","[11, 11, 0, 10]","[10, 12, 10, 0]","[10, 10, 0, 10]","[12, 10, 11, 0]","[0, 13, 12, 10]","[13, 11, 12, 0]","[12, 11, 0, 12]","[11, 0, 15, 10]","[11, 13, 0, 0]"
0,109,100,126,180,1,"[11, 14, 0, 0]","[12, 11, 11, 0]","[13, 10, 0, 0]","[10, 11, 12, 14]","[12, 0, 11, 12]","[11, 0, 11, 0]","[10, 0, 12, 10]","[0, 0, 10, 11]","[10, 10, 10, 0]","[10, 10, 0, 10]","[10, 10, 0, 0]","[12, 10, 0, 11]","[11, 10, 0, 10]","[0, 0, 0, 12]","[11, 0, 0, 10]","[0, 0, 12, 0]","[12, 13, 0, 0]","[13, 0, 0, 12]","[12, 0, 11, 14]"
2,110,132,106,113,2,"[10, 14, 13, 0]","[0, 0, 0, 0]","[0, 10, 0, 0]","[12, 12, 0, 0]","[0, 0, 10, 0]","[11, 10, 0, 0]","[0, 11, 11, 10]","[10, 0, 10, 12]","[10, 0, 11, 11]","[0, 10, 10, 10]","[0, 11, 11, 10]","[12, 0, 10, 10]","[13, 0, 10, 10]","[0, 10, 0, 10]","[0, 10, 0, 0]","[0, 12, 13, 11]","[13, 0, 10, 12]","[10, 0, 13, 0]","[12, 0, 0, 0]"
1,180,168,122,135,3,"[12, 12, 0, 15]","[0, 14, 11, 11]","[12, 12, 13, 0]","[12, 0, 0, 11]","[10, 13, 11, 0]","[10, 10, 0, 0]","[0, 12, 10, 11]","[10, 0, 0, 0]","[0, 10, 10, 11]","[0, 10, 11, 10]","[11, 0, 10, 10]","[10, 0, 11, 10]","[11, 10, 12, 0]","[0, 13, 10, 12]","[0, 12, 12, 11]","[0, 13, 11, 10]","[11, 12, 11, 0]","[14, 12, 12, 0]","[12, 15, 13, 0]"
0,130,125,163,179,0,"[11, 11, 0, 14]","[0, 13, 13, 0]","[15, 12, 0, 10]","[11, 0, 12, 11]","[10, 11, 0, 13]","[11, 11, 0, 10]","[10, 0, 10, 12]","[11, 10, 10, 0]","[11, 10, 0, 11]","[10, 0, 10, 11]","[10, 10, 0, 11]","[10, 0, 10, 13]","[0, 11, 0, 11]","[11, 0, 12, 10]","[11, 10, 12, 0]","[11, 11, 0, 13]","[14, 10, 13, 0]","[12, 0, 12, 0]","[0, 0, 11, 13]"
0,119,125,97,143,1,"[13, 0, 11, 0]","[13, 0, 12, 12]","[0, 0, 0, 0]","[14, 11, 12, 0]","[0, 0, 0, 0]","[11, 12, 11, 0]","[11, 10, 0, 11]","[12, 11, 0, 10]","[11, 10, 0, 10]","[10, 10, 10, 0]","[12, 10, 10, 0]","[0, 11, 11, 10]","[12, 0, 11, 10]","[0, 11, 0, 10]","[0, 12, 11, 10]","[0, 11, 0, 14]","[13, 0, 12, 0]","[11, 0, 0, 0]","[0, 0, 14, 0]"
2,146,171,84,122,2,"[0, 13, 14, 12]","[11, 12, 0, 0]","[0, 12, 0, 13]","[0, 10, 11, 0]","[0, 0, 13, 0]","[13, 11, 10, 0]","[10, 12, 0, 11]","[11, 12, 10, 0]","[10, 0, 12, 10]","[10, 10, 11, 0]","[0, 0, 10, 0]","[13, 10, 0, 10]","[0, 0, 11, 0]","[0, 11, 12, 0]","[10, 10, 12, 0]","[10, 12, 12, 0]","[0, 11, 13, 13]","[12, 0, 10, 15]","[12, 0, 10, 0]"
1,144,113,85,120,3,"[0, 13, 12, 0]","[11, 0, 0, 0]","[15, 0, 0, 0]","[13, 10, 12, 0]","[14, 0, 0, 0]","[0, 11, 0, 11]","[0, 10, 0, 0]","[11, 11, 0, 11]","[0, 10, 11, 10]","[0, 10, 10, 11]","[11, 0, 0, 0]","[10, 0, 11, 10]","[12, 10, 0, 10]","[12, 13, 10, 0]","[0, 11, 0, 0]","[11, 0, 11, 0]","[0, 11, 11, 0]","[0, 12, 13, 11]","[0, 12, 12, 11]"
1,163,135,146,118,0,"[0, 13, 12, 12]","[0, 12, 12, 12]","[0, 11, 0, 0]","[0, 13, 13, 11]","[12, 0, 0, 0]","[0, 11, 11, 10]","[0, 12, 10, 11]","[11, 11, 11, 0]","[11, 10, 0, 11]","[10, 0, 11, 10]","[10, 10, 10, 0]","[10, 0, 11, 11]","[0, 11, 11, 0]","[11, 11, 0, 10]","[10, 0, 10, 12]","[13, 11, 0, 0]","[0, 12, 13, 11]","[10, 15, 0, 12]","[10, 0, 0, 13]"
0,140,79,105,170,1,"[11, 17, 10, 0]","[14, 15, 10, 0]","[10, 0, 0, 0]","[10, 0, 0, 0]","[12, 0, 11, 11]","[0, 10, 13, 0]","[12, 0, 11, 10]","[0, 0, 11, 10]","[11, 11, 0, 10]","[10, 11, 0, 10]","[10, 11, 0, 11]","[10, 10, 0, 10]","[11, 0, 0, 0]","[12, 11, 0, 11]","[12, 11, 13, 10]","[0, 12, 0, 0]","[0, 0, 0, 0]","[13, 10, 0, 0]","[12, 11, 0, 12]"
0,119,143,135,160,2,"[12, 0, 12, 12]","[0, 13, 12, 14]","[12, 11, 0, 0]","[11, 0, 0, 0]","[13, 12, 11, 0]","[12, 0, 10, 10]","[10, 10, 10, 0]","[10, 10, 0, 12]","[10, 0, 10, 0]","[0, 10, 10, 10]","[10, 10, 0, 10]","[0, 0, 11, 0]","[0, 11, 10, 12]","[0, 10, 0, 10]","[11, 0, 11, 11]","[12, 10, 0, 13]","[12, 12, 11, 0]","[14, 0, 11, 11]","[11, 0, 14, 10]"
1,126,121,124,118,3,"[0, 13, 13, 13]","[11, 13, 10, 0]","[0, 0, 13, 11]","[12, 0, 12, 10]","[0, 0, 13, 0]","[11, 11, 0, 13]","[12, 10, 10, 0]","[10, 10, 0, 12]","[11, 0, 10, 11]","[10, 0, 10, 10]","[0, 10, 10, 10]","[10, 12, 10, 0]","[10, 0, 0, 0]","[0, 0, 10, 11]","[11, 11, 0, 11]","[10, 12, 0, 0]","[0, 0, 0, 0]","[0, 12, 0, 12]","[0, 12, 0, 0]"
2,87,157,112,157,0,"[11, 0, 11, 15]","[0, 0, 0, 10]","[0, 0, 14, 0]","[10, 13, 12, 0]","[11, 11, 0, 11]","[0, 0, 0, 10]","[11, 0, 0, 0]","[11, 11, 10, 0]","[10, 0, 10, 0]","[10, 10, 0, 10]","[10, 0, 10, 10]","[10, 0, 11, 10]","[0, 10, 11, 0]","[12, 0, 12, 11]","[0, 10, 10, 13]","[12, 10, 11, 0]","[11, 12, 12, 0]","[13, 0, 11, 0]","[15, 0, 12, 12]"
0,129,128,127,146,1,"[12, 14, 11, 0]","[0, 12, 0, 0]","[13, 12, 11, 0]","[0, 14, 13, 10]","[11, 10, 0, 13]","[11, 11, 12, 0]","[0, 0, 11, 0]","[0, 10, 0, 10]","[12, 0, 10, 10]","[10, 11, 0, 10]","[10, 11, 10, 11]","[12, 0, 0, 10]","[11, 0, 12, 10]","[11, 13, 0, 10]","[11, 0, 12, 10]","[0, 11, 14, 11]","[11, 0, 0, 0]","[11, 0, 0, 0]","[0, 0, 12, 12]"
