winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,131,112,102,112,3,"[0, 13, 11, 12]","[0, 12, 12, 13]","[0, 0, 11, 0]","[13, 11, 12, 0]","[0, 0, 0, 11]","[12, 11, 0, 10]","[0, 10, 11, 0]","[11, 10, 0, 11]","[0, 0, 0, 10]","[11, 0, 0, 10]","[10, 10, 10, 0]","[10, 10, 0, 0]","[11, 11, 10, 0]","[0, 10, 0, 0]","[11, 0, 0, 0]","[0, 10, 10, 12]","[12, 0, 12, 13]","[11, 13, 13, 0]","[0, 0, 0, 0]"
1,180,122,123,87,0,"[12, 10, 0, 16]","[0, 12, 0, 0]","[0, 12, 11, 15]","[11, 11, 11, 0]","[0, 0, 0, 13]","[0, 12, 10, 0]","[0, 11, 12, 10]","[10, 10, 11, 0]","[0, 10, 11, 10]","[10, 10, 11, 0]","[11, 10, 0, 11]","[10, 0, 11, 10]","[0, 10, 0, 0]","[0, 10, 11, 13]","[0, 0, 11, 12]","[0, 13, 0, 0]","[10, 11, 0, 13]","[13, 13, 12, 0]","[0, 15, 0, 0]"
1,142,125,123,97,1,"[0, 12, 12, 13]","[11, 12, 0, 13]","[12, 11, 0, 0]","[0, 11, 13, 10]","[0, 11, 0, 0]","[10, 12, 0, 11]","[10, 0, 0, 10]","[0, 0, 11, 0]","[10, 11, 11, 0]","[11, 10, 0, 10]","[10, 11, 10, 0]","[0, 10, 0, 0]","[0, 10, 11, 12]","[10, 0, 12, 11]","[13, 0, 11, 10]","[0, 11, 12, 13]","[0, 10, 11, 0]","[0, 0, 0, 10]","[0, 0, 11, 0]"
1,159,75,134,68,2,"[0, 0, 11, 13]","[0, 12, 0, 0]","[0, 12, 0, 0]","[0, 0, 0, 10]","[13, 0, 0, 11]","[0, 0, 0, 0]","[0, 10, 11, 12]","[13, 0, 10, 10]","[0, 10, 10, 10]","[0, 10, 11, 10]","[0, 10, 0, 0]","[11, 10, 0, 11]","[0, 10, 10, 0]","[10, 12, 0, 11]","[0, 11, 12, 11]","[10, 12, 0, 13]","[11, 13, 0, 12]","[0, 13, 0, 0]","[0, 14, 0, 0]"
3,110,149,156,100,3,"[11, 0, 13, 14]","[12, 0, 0, 11]","[0, 0, 0, 14]","[0, 0, 0, 11]","[13, 10, 12, 0]","[0, 13, 11, 11]","[11, 10, 0, 10]","[12, 10, 0, 10]","[0, 10, 10, 11]","[10, 0, 10, 10]","[10, 0, 0, 10]","[10, 0, 10, 0]","[11, 10, 11, 0]","[0, 13, 11, 10]","[0, 0, 11, 0]","[0, 10, 11, 13]","[0, 12, 14, 11]","[0, 12, 11, 0]","[0, 0, 14, 10]"
0,119,98,118,130,0,"[0, 13, 0, 12]","[14, 0, 0, 0]","[12, 0, 0, 0]","[11, 0, 11, 11]","[0, 0, 0, 11]","[11, 11, 13, 0]","[0, 10, 10, 11]","[11, 10, 0, 11]","[12, 10, 10, 0]","[10, 0, 11, 10]","[0, 10, 10, 10]","[0, 10, 10, 0]","[0, 0, 12, 10]","[13, 0, 0, 0]","[0, 11, 0, 11]","[12, 11, 0, 11]","[12, 11, 11, 0]","[12, 0, 0, 10]","[0, 12, 0, 0]"
3,113,121,149,112,1,"[0, 0, 0, 0]","[13, 0, 11, 0]","[0, 12, 11, 14]","[0, 0, 0, 13]","[12, 0, 11, 11]","[10, 0, 0, 11]","[0, 12, 12, 0]","[0, 10, 12, 10]","[11, 0, 10, 10]","[10, 10, 10, 0]","[0, 11, 10, 11]","[0, 12, 10, 11]","[11, 10, 0, 13]","[11, 13, 0, 10]","[11, 0, 13, 11]","[0, 0, 0, 11]","[11, 0, 0, 13]","[12, 10, 0, 0]","[0, 13, 11, 0]"
1,176,108,135,91,2,"[0, 11, 0, 13]","[0, 12, 0, 0]","[12, 13, 0, 11]","[0, 0, 0, 0]","[0, 10, 12, 11]","[0, 11, 0, 11]","[13, 11, 10, 0]","[0, 13, 10, 10]","[12, 10, 0, 0]","[11, 10, 10, 0]","[11, 0, 11, 10]","[10, 0, 10, 0]","[11, 11, 0, 11]","[0, 12, 10, 13]","[11, 10, 0, 12]","[0, 0, 12, 0]","[0, 14, 0, 11]","[0, 15, 12, 10]","[0, 13, 11, 12]"
3,86,108,141,138,3,"[0, 14, 11, 14]","[0, 12, 0, 0]","[13, 11, 0, 14]","[10, 13, 0, 12]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 10]","[0, 0, 0, 10]","[10, 0, 10, 0]","[10, 0, 10, 10]","[10, 0, 11, 10]","[12, 10, 10, 0]","[11, 0, 11, 11]","[0, 0, 11, 12]","[12, 10, 0, 13]","[11, 0, 12, 12]","[13, 0, 0, 0]","[14, 0, 11, 13]","[12, 16, 11, 0]"
3,130,113,148,68,0,"[0, 0, 0, 0]","[0, 10, 13, 12]","[0, 10, 0, 13]","[0, 0, 11, 0]","[0, 12, 0, 12]","[0, 11, 10, 11]","[11, 11, 0, 12]","[0, 11, 0, 11]","[0, 10, 12, 10]","[10, 0, 10, 11]","[11, 10, 0, 11]","[0, 11, 10, 11]","[0, 10, 10, 0]","[0, 0, 11, 0]","[10, 0, 0, 12]","[13, 0, 0, 11]","[13, 12, 0, 0]","[0, 0, 14, 0]","[0, 12, 12, 11]"
