winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,99,118,141,123,0,"[13, 13, 11, 0]","[0, 0, 12, 11]","[0, 0, 0, 0]","[0, 0, 0, 11]","[0, 11, 0, 0]","[11, 11, 0, 11]","[10, 0, 11, 0]","[0, 10, 12, 10]","[0, 10, 11, 10]","[10, 0, 11, 10]","[10, 12, 0, 10]","[10, 10, 12, 0]","[10, 10, 0, 11]","[10, 0, 14, 10]","[11, 0, 0, 12]","[0, 0, 0, 11]","[0, 12, 12, 12]","[15, 0, 12, 12]","[13, 0, 0, 0]"
0,136,135,128,141,1,"[0, 11, 13, 12]","[12, 0, 0, 11]","[0, 13, 12, 11]","[10, 0, 0, 11]","[12, 10, 0, 10]","[0, 11, 0, 11]","[12, 10, 12, 0]","[0, 13, 10, 10]","[10, 0, 0, 0]","[10, 10, 10, 0]","[0, 0, 11, 0]","[10, 0, 11, 11]","[11, 0, 10, 12]","[10, 11, 0, 0]","[11, 12, 12, 0]","[10, 12, 12, 0]","[12, 0, 10, 15]","[0, 10, 12, 0]","[11, 13, 0, 14]"
3,147,135,165,112,2,"[0, 12, 0, 0]","[0, 12, 0, 10]","[0, 11, 14, 12]","[11, 0, 12, 12]","[0, 0, 12, 11]","[10, 12, 0, 11]","[11, 0, 11, 11]","[10, 0, 0, 10]","[0, 10, 10, 11]","[0, 10, 10, 10]","[11, 10, 10, 0]","[0, 11, 10, 10]","[12, 11, 10, 0]","[11, 0, 11, 12]","[11, 0, 12, 10]","[0, 12, 13, 10]","[0, 11, 0, 0]","[13, 11, 0, 14]","[12, 14, 0, 11]"
2,116,142,98,103,3,"[13, 12, 12, 0]","[0, 13, 0, 10]","[0, 11, 12, 12]","[0, 0, 10, 0]","[10, 0, 10, 11]","[0, 13, 11, 10]","[0, 0, 10, 11]","[11, 10, 11, 0]","[10, 10, 0, 12]","[0, 10, 10, 11]","[11, 0, 0, 0]","[0, 0, 0, 11]","[12, 0, 10, 10]","[14, 10, 11, 0]","[0, 14, 11, 0]","[10, 13, 13, 0]","[12, 0, 0, 0]","[0, 0, 11, 0]","[0, 0, 0, 0]"
0,144,133,120,153,0,"[15, 0, 13, 0]","[12, 11, 0, 12]","[11, 13, 0, 12]","[11, 0, 0, 0]","[13, 10, 11, 0]","[0, 11, 12, 10]","[0, 10, 0, 12]","[0, 11, 10, 11]","[11, 0, 10, 11]","[10, 10, 0, 10]","[10, 10, 10, 0]","[0, 11, 10, 0]","[11, 0, 12, 10]","[12, 11, 10, 0]","[0, 11, 14, 11]","[0, 0, 11, 0]","[11, 0, 10, 0]","[13, 12, 0, 11]","[13, 13, 0, 10]"
1,147,124,126,128,1,"[11, 14, 12, 0]","[12, 10, 0, 13]","[0, 0, 11, 10]","[11, 13, 0, 10]","[10, 0, 0, 0]","[13, 10, 0, 11]","[0, 10, 0, 0]","[0, 10, 10, 12]","[10, 0, 11, 11]","[10, 10, 10, 0]","[11, 10, 11, 0]","[0, 0, 0, 12]","[0, 10, 11, 10]","[11, 10, 11, 0]","[13, 10, 0, 11]","[0, 0, 12, 0]","[0, 10, 13, 12]","[0, 10, 0, 14]","[16, 10, 12, 0]"
1,152,103,135,127,2,"[0, 0, 0, 13]","[0, 10, 17, 11]","[0, 0, 0, 0]","[10, 15, 0, 0]","[11, 11, 10, 0]","[0, 11, 10, 11]","[11, 10, 0, 12]","[10, 0, 0, 11]","[10, 10, 0, 11]","[10, 11, 10, 0]","[10, 11, 0, 10]","[11, 12, 10, 0]","[11, 0, 0, 10]","[0, 0, 12, 0]","[0, 13, 11, 11]","[11, 13, 0, 12]","[11, 0, 10, 12]","[11, 13, 13, 0]","[0, 12, 0, 11]"
2,110,137,94,134,3,"[12, 0, 0, 11]","[12, 0, 13, 13]","[11, 10, 13, 0]","[11, 0, 15, 0]","[0, 11, 0, 11]","[14, 10, 11, 0]","[12, 11, 10, 0]","[10, 11, 11, 0]","[10, 11, 11, 0]","[0, 10, 10, 10]","[11, 0, 11, 10]","[0, 10, 0, 0]","[11, 0, 0, 0]","[10, 11, 0, 0]","[0, 0, 11, 12]","[0, 0, 0, 12]","[0, 0, 0, 0]","[10, 0, 10, 15]","[0, 15, 11, 0]"
3,135,98,156,150,0,"[17, 12, 11, 0]","[17, 10, 0, 12]","[11, 13, 0, 11]","[0, 0, 10, 12]","[10, 10, 0, 11]","[10, 0, 12, 0]","[11, 0, 12, 10]","[10, 13, 10, 0]","[10, 10, 0, 10]","[10, 0, 10, 11]","[0, 10, 10, 10]","[10, 11, 0, 10]","[11, 10, 11, 0]","[0, 0, 0, 11]","[11, 0, 0, 11]","[0, 11, 0, 12]","[0, 12, 12, 11]","[12, 13, 0, 14]","[0, 0, 0, 0]"
0,153,133,63,157,1,"[12, 10, 0, 0]","[11, 12, 0, 0]","[11, 12, 0, 0]","[13, 11, 0, 11]","[0, 11, 11, 0]","[11, 10, 13, 0]","[11, 12, 11, 0]","[0, 10, 11, 10]","[11, 0, 10, 10]","[10, 10, 0, 10]","[10, 11, 11, 0]","[0, 0, 11, 10]","[0, 0, 10, 0]","[0, 10, 10, 0]","[12, 11, 13, 0]","[10, 0, 0, 12]","[10, 0, 11, 0]","[14, 10, 11, 0]","[11, 13, 0, 0]"
