winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,117,118,143,95,1,"[0, 12, 14, 11]","[0, 0, 10, 12]","[11, 15, 0, 10]","[0, 0, 0, 11]","[0, 11, 0, 11]","[11, 13, 0, 11]","[0, 11, 11, 11]","[0, 0, 10, 10]","[10, 0, 10, 10]","[10, 11, 10, 0]","[10, 10, 0, 12]","[10, 10, 0, 0]","[0, 0, 10, 10]","[0, 12, 10, 11]","[10, 0, 0, 0]","[12, 12, 11, 0]","[11, 0, 0, 13]","[0, 0, 12, 0]","[0, 0, 10, 0]"
2,141,165,125,124,2,"[0, 13, 12, 13]","[14, 10, 13, 0]","[12, 0, 0, 0]","[10, 0, 11, 14]","[0, 10, 10, 0]","[10, 0, 0, 0]","[0, 0, 10, 11]","[11, 0, 10, 11]","[11, 10, 0, 10]","[10, 10, 10, 0]","[0, 10, 10, 10]","[0, 13, 10, 10]","[0, 10, 13, 11]","[0, 12, 10, 10]","[10, 10, 11, 0]","[12, 11, 12, 0]","[13, 0, 12, 11]","[0, 12, 11, 0]","[11, 10, 0, 14]"
0,150,109,144,151,3,"[12, 14, 10, 0]","[11, 12, 0, 12]","[0, 14, 0, 0]","[0, 0, 11, 0]","[10, 0, 11, 12]","[11, 0, 10, 13]","[11, 12, 10, 0]","[0, 10, 11, 10]","[10, 10, 0, 11]","[10, 10, 0, 10]","[11, 0, 11, 10]","[11, 12, 0, 10]","[0, 11, 11, 11]","[11, 10, 0, 10]","[10, 11, 0, 0]","[10, 12, 0, 13]","[0, 0, 10, 12]","[11, 12, 0, 0]","[12, 0, 14, 10]"
2,94,139,133,133,0,"[12, 0, 14, 10]","[16, 0, 11, 11]","[0, 11, 0, 0]","[12, 12, 10, 0]","[12, 0, 11, 12]","[11, 13, 0, 11]","[10, 10, 14, 0]","[10, 0, 0, 13]","[0, 0, 0, 11]","[10, 0, 10, 11]","[10, 0, 12, 10]","[0, 0, 10, 0]","[0, 0, 0, 10]","[10, 11, 0, 13]","[10, 11, 10, 0]","[0, 14, 11, 10]","[0, 0, 12, 11]","[0, 0, 0, 0]","[10, 12, 14, 0]"
3,113,97,131,100,1,"[0, 15, 11, 0]","[12, 0, 0, 11]","[0, 0, 0, 11]","[0, 0, 0, 11]","[13, 12, 11, 0]","[0, 0, 0, 0]","[0, 10, 10, 0]","[10, 0, 10, 11]","[0, 0, 0, 10]","[10, 10, 0, 10]","[0, 10, 10, 0]","[0, 10, 10, 0]","[10, 0, 12, 10]","[11, 11, 0, 11]","[11, 11, 0, 11]","[10, 0, 12, 11]","[0, 13, 0, 11]","[0, 11, 0, 0]","[13, 0, 11, 13]"
1,155,114,149,119,2,"[13, 10, 0, 14]","[13, 12, 13, 0]","[0, 0, 13, 11]","[0, 12, 11, 12]","[0, 10, 11, 13]","[0, 12, 11, 10]","[11, 10, 0, 12]","[0, 11, 10, 11]","[11, 11, 0, 10]","[10, 10, 10, 0]","[0, 10, 11, 10]","[0, 0, 0, 10]","[0, 0, 0, 11]","[0, 13, 10, 0]","[11, 0, 0, 0]","[11, 12, 14, 0]","[12, 0, 0, 0]","[14, 11, 0, 12]","[13, 11, 0, 13]"
1,130,115,106,114,3,"[0, 13, 13, 13]","[0, 0, 12, 11]","[0, 15, 11, 0]","[11, 0, 0, 11]","[11, 11, 14, 0]","[0, 0, 0, 0]","[0, 0, 0, 10]","[0, 12, 10, 10]","[0, 10, 10, 10]","[0, 11, 10, 10]","[11, 0, 0, 0]","[10, 11, 0, 10]","[10, 11, 0, 0]","[0, 0, 10, 0]","[12, 0, 0, 0]","[12, 12, 0, 11]","[13, 0, 11, 0]","[11, 13, 14, 0]","[13, 11, 0, 10]"
2,123,145,137,128,0,"[0, 0, 13, 13]","[14, 0, 10, 13]","[13, 11, 0, 12]","[0, 10, 0, 0]","[13, 10, 12, 0]","[12, 0, 11, 12]","[10, 0, 14, 0]","[10, 10, 0, 0]","[0, 11, 11, 10]","[11, 0, 10, 10]","[10, 11, 0, 10]","[10, 11, 0, 0]","[0, 0, 0, 10]","[0, 13, 11, 0]","[0, 11, 13, 12]","[0, 0, 14, 11]","[0, 13, 10, 0]","[12, 12, 0, 13]","[13, 0, 16, 11]"
1,176,172,157,89,1,"[13, 0, 12, 12]","[0, 14, 11, 10]","[12, 13, 13, 0]","[13, 13, 0, 10]","[0, 11, 12, 11]","[0, 11, 11, 10]","[10, 0, 11, 12]","[11, 11, 11, 0]","[0, 12, 10, 10]","[10, 10, 10, 0]","[0, 11, 10, 11]","[0, 10, 10, 12]","[0, 0, 10, 10]","[0, 10, 13, 11]","[10, 0, 13, 11]","[0, 11, 0, 13]","[0, 13, 0, 14]","[10, 13, 15, 0]","[0, 13, 0, 0]"
3,122,141,164,132,2,"[12, 13, 0, 12]","[12, 13, 0, 10]","[10, 12, 0, 14]","[11, 0, 11, 13]","[0, 10, 0, 0]","[11, 11, 13, 0]","[0, 10, 11, 12]","[11, 0, 10, 0]","[10, 11, 0, 10]","[11, 10, 10, 0]","[0, 11, 10, 10]","[10, 0, 11, 11]","[11, 0, 13, 10]","[0, 0, 12, 0]","[11, 10, 0, 14]","[0, 0, 0, 12]","[12, 0, 14, 10]","[0, 0, 13, 13]","[0, 11, 13, 13]"
