winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,125,150,160,145,1,"[10, 11, 0, 16]","[14, 11, 0, 11]","[11, 0, 11, 0]","[0, 0, 13, 10]","[11, 10, 14, 0]","[0, 10, 0, 11]","[10, 0, 12, 10]","[0, 10, 10, 12]","[10, 0, 11, 11]","[11, 10, 0, 10]","[10, 10, 10, 0]","[13, 10, 0, 10]","[11, 10, 0, 10]","[10, 12, 10, 0]","[0, 11, 12, 11]","[0, 0, 11, 0]","[12, 0, 12, 12]","[0, 10, 11, 14]","[12, 0, 13, 12]"
2,120,120,89,102,2,"[11, 0, 0, 12]","[0, 0, 13, 0]","[0, 12, 10, 0]","[0, 0, 0, 11]","[12, 10, 0, 0]","[0, 11, 0, 0]","[0, 11, 10, 11]","[10, 0, 0, 0]","[10, 10, 0, 11]","[0, 10, 10, 10]","[11, 10, 10, 0]","[10, 0, 0, 0]","[0, 11, 13, 10]","[12, 10, 0, 0]","[0, 0, 10, 0]","[0, 12, 12, 0]","[13, 0, 11, 10]","[13, 13, 10, 0]","[0, 0, 11, 14]"
2,78,149,145,126,3,"[0, 12, 14, 11]","[14, 11, 0, 13]","[0, 0, 11, 0]","[10, 0, 13, 11]","[12, 11, 10, 0]","[0, 0, 0, 0]","[11, 0, 11, 11]","[0, 0, 0, 11]","[10, 0, 0, 0]","[10, 0, 10, 10]","[10, 0, 11, 10]","[10, 10, 10, 0]","[0, 0, 0, 10]","[0, 11, 0, 12]","[0, 11, 11, 12]","[0, 12, 12, 0]","[13, 0, 11, 11]","[13, 0, 12, 13]","[13, 0, 13, 10]"
0,109,113,135,162,0,"[15, 12, 11, 0]","[0, 0, 11, 14]","[0, 0, 0, 13]","[12, 11, 12, 0]","[13, 0, 13, 10]","[11, 0, 11, 10]","[10, 12, 0, 11]","[0, 12, 0, 10]","[10, 10, 10, 0]","[10, 10, 0, 10]","[10, 0, 0, 11]","[11, 11, 11, 0]","[0, 0, 10, 0]","[11, 10, 0, 0]","[13, 10, 0, 12]","[12, 0, 11, 10]","[11, 11, 0, 13]","[13, 0, 13, 0]","[0, 0, 0, 11]"
1,190,128,109,123,1,"[10, 13, 0, 0]","[12, 14, 0, 0]","[0, 12, 12, 0]","[14, 10, 0, 13]","[12, 10, 12, 0]","[0, 11, 12, 11]","[0, 10, 11, 11]","[10, 10, 0, 10]","[10, 10, 0, 10]","[10, 10, 0, 10]","[11, 10, 11, 0]","[0, 10, 11, 10]","[0, 10, 10, 11]","[0, 0, 10, 0]","[12, 11, 0, 13]","[0, 14, 12, 10]","[0, 0, 13, 0]","[10, 13, 14, 0]","[12, 12, 0, 0]"
2,106,166,160,91,2,"[0, 12, 12, 13]","[12, 0, 13, 11]","[13, 0, 11, 13]","[0, 0, 0, 10]","[11, 0, 0, 10]","[11, 0, 12, 0]","[0, 10, 0, 0]","[10, 0, 11, 11]","[0, 11, 0, 10]","[0, 10, 10, 10]","[0, 10, 12, 10]","[0, 11, 10, 11]","[0, 10, 10, 11]","[11, 0, 12, 12]","[0, 10, 12, 14]","[12, 10, 0, 14]","[0, 0, 12, 0]","[0, 0, 14, 0]","[11, 12, 15, 0]"
2,153,159,149,112,3,"[11, 0, 12, 15]","[0, 12, 12, 0]","[0, 11, 12, 13]","[11, 11, 0, 13]","[12, 11, 12, 0]","[0, 0, 11, 11]","[12, 10, 11, 0]","[11, 12, 0, 10]","[0, 0, 10, 0]","[0, 10, 10, 11]","[0, 10, 10, 10]","[10, 12, 0, 0]","[10, 10, 0, 13]","[0, 11, 11, 0]","[11, 0, 11, 12]","[12, 10, 14, 0]","[0, 11, 12, 13]","[12, 12, 0, 14]","[0, 0, 11, 14]"
2,132,138,104,111,0,"[0, 12, 10, 0]","[10, 0, 13, 11]","[0, 13, 11, 0]","[0, 12, 0, 0]","[0, 11, 0, 10]","[0, 11, 0, 0]","[10, 10, 0, 12]","[10, 12, 0, 10]","[0, 0, 0, 10]","[10, 10, 10, 0]","[0, 10, 10, 10]","[11, 10, 10, 0]","[13, 10, 11, 0]","[10, 0, 13, 10]","[0, 0, 13, 10]","[12, 0, 12, 0]","[0, 11, 12, 0]","[11, 0, 13, 10]","[14, 0, 0, 11]"
0,124,79,132,156,1,"[0, 0, 11, 11]","[0, 0, 0, 0]","[12, 0, 0, 10]","[12, 10, 0, 14]","[11, 0, 0, 10]","[12, 10, 0, 11]","[10, 11, 13, 0]","[0, 0, 10, 0]","[10, 10, 0, 0]","[10, 0, 10, 10]","[0, 10, 12, 10]","[10, 10, 11, 0]","[10, 12, 0, 10]","[11, 11, 0, 11]","[0, 0, 0, 11]","[10, 0, 0, 12]","[13, 12, 0, 0]","[13, 12, 0, 12]","[12, 16, 12, 0]"
0,104,69,112,133,2,"[11, 14, 0, 0]","[13, 12, 0, 11]","[10, 13, 0, 0]","[10, 0, 0, 0]","[10, 0, 0, 12]","[11, 0, 11, 0]","[0, 0, 0, 11]","[0, 12, 11, 10]","[0, 10, 0, 0]","[10, 10, 11, 0]","[11, 10, 11, 0]","[11, 0, 0, 10]","[0, 12, 0, 11]","[0, 0, 11, 11]","[0, 11, 0, 12]","[13, 0, 0, 0]","[0, 0, 14, 11]","[11, 0, 0, 13]","[12, 0, 0, 0]"
