winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,123,130,149,146,0,"[13, 14, 10, 0]","[0, 0, 12, 13]","[11, 0, 11, 0]","[0, 0, 0, 11]","[12, 0, 10, 13]","[0, 0, 10, 12]","[13, 10, 0, 11]","[0, 10, 11, 11]","[10, 0, 11, 11]","[10, 10, 0, 10]","[10, 11, 0, 11]","[10, 11, 0, 12]","[12, 11, 10, 0]","[0, 11, 11, 11]","[11, 0, 12, 12]","[11, 12, 12, 0]","[11, 0, 0, 11]","[12, 13, 0, 0]","[0, 10, 10, 0]"
2,137,143,116,134,1,"[11, 0, 14, 14]","[14, 0, 10, 12]","[0, 10, 14, 12]","[10, 13, 0, 0]","[14, 0, 0, 11]","[10, 13, 12, 0]","[11, 11, 11, 0]","[0, 10, 10, 0]","[11, 0, 10, 10]","[10, 10, 10, 0]","[10, 10, 11, 0]","[0, 0, 0, 10]","[0, 10, 10, 12]","[10, 0, 0, 0]","[11, 12, 10, 0]","[0, 13, 11, 11]","[12, 11, 0, 0]","[0, 0, 0, 11]","[0, 14, 10, 13]"
3,128,155,184,159,2,"[14, 11, 0, 13]","[12, 13, 14, 0]","[10, 11, 15, 0]","[10, 0, 12, 13]","[13, 12, 0, 11]","[11, 0, 11, 13]","[10, 11, 0, 13]","[0, 11, 10, 11]","[10, 12, 0, 10]","[0, 11, 10, 10]","[11, 0, 10, 11]","[0, 13, 10, 10]","[12, 0, 10, 10]","[0, 0, 12, 0]","[10, 0, 13, 12]","[11, 0, 14, 10]","[13, 12, 0, 12]","[12, 0, 14, 12]","[0, 11, 0, 13]"
0,114,101,146,179,3,"[0, 18, 12, 10]","[15, 0, 0, 0]","[13, 0, 0, 12]","[12, 0, 0, 0]","[12, 11, 0, 12]","[13, 12, 10, 0]","[11, 10, 0, 12]","[10, 0, 12, 11]","[10, 10, 0, 10]","[0, 10, 10, 10]","[11, 0, 11, 10]","[0, 11, 12, 10]","[11, 10, 0, 11]","[0, 0, 11, 0]","[11, 0, 0, 13]","[11, 12, 0, 0]","[14, 10, 12, 0]","[11, 0, 11, 13]","[14, 0, 0, 12]"
3,118,54,142,138,0,"[0, 0, 0, 10]","[15, 0, 11, 12]","[12, 0, 0, 12]","[12, 11, 0, 12]","[11, 10, 0, 12]","[12, 0, 0, 0]","[11, 10, 0, 12]","[10, 0, 11, 11]","[0, 10, 0, 10]","[11, 0, 10, 10]","[11, 10, 0, 10]","[10, 11, 0, 10]","[0, 12, 0, 10]","[0, 11, 0, 0]","[11, 0, 12, 11]","[12, 10, 0, 0]","[0, 0, 10, 0]","[0, 11, 0, 0]","[0, 12, 0, 0]"
1,164,144,120,75,1,"[0, 0, 0, 13]","[0, 15, 10, 0]","[0, 0, 12, 0]","[0, 12, 11, 11]","[13, 10, 0, 11]","[10, 0, 0, 0]","[10, 11, 10, 0]","[0, 11, 10, 10]","[10, 10, 0, 10]","[11, 10, 10, 0]","[11, 10, 11, 0]","[0, 11, 10, 10]","[0, 11, 0, 0]","[10, 12, 12, 0]","[0, 10, 0, 12]","[0, 0, 15, 10]","[0, 14, 12, 10]","[0, 17, 10, 11]","[0, 0, 11, 12]"
2,142,165,163,121,2,"[0, 0, 0, 15]","[0, 13, 11, 11]","[0, 12, 13, 11]","[13, 0, 11, 12]","[12, 11, 10, 0]","[0, 11, 0, 14]","[11, 10, 0, 13]","[0, 11, 11, 10]","[10, 0, 11, 10]","[10, 10, 10, 0]","[10, 10, 0, 10]","[10, 0, 11, 11]","[0, 10, 13, 11]","[12, 12, 0, 11]","[11, 11, 12, 0]","[11, 0, 14, 11]","[0, 10, 11, 13]","[0, 0, 13, 0]","[11, 11, 14, 0]"
3,129,100,171,105,3,"[12, 12, 0, 10]","[12, 12, 0, 11]","[10, 12, 0, 14]","[14, 11, 0, 10]","[10, 0, 12, 14]","[15, 0, 10, 10]","[0, 0, 0, 11]","[0, 0, 0, 10]","[10, 0, 10, 0]","[0, 11, 10, 10]","[0, 0, 11, 10]","[0, 0, 0, 10]","[11, 11, 11, 0]","[11, 10, 0, 12]","[0, 14, 10, 0]","[0, 0, 0, 12]","[0, 12, 11, 15]","[0, 13, 0, 0]","[0, 11, 15, 12]"
2,136,142,107,119,0,"[11, 12, 12, 0]","[0, 16, 11, 11]","[11, 0, 11, 14]","[0, 11, 13, 13]","[0, 0, 11, 11]","[10, 10, 0, 11]","[10, 0, 13, 10]","[0, 10, 0, 0]","[12, 10, 10, 0]","[10, 10, 10, 0]","[10, 11, 10, 0]","[0, 0, 10, 0]","[0, 11, 10, 0]","[11, 11, 0, 0]","[13, 0, 10, 11]","[11, 12, 0, 0]","[0, 0, 0, 11]","[10, 12, 0, 15]","[0, 0, 11, 0]"
1,173,113,156,120,1,"[0, 13, 13, 0]","[0, 10, 13, 12]","[13, 11, 0, 10]","[10, 0, 15, 12]","[0, 11, 10, 12]","[0, 11, 10, 11]","[12, 10, 11, 0]","[10, 10, 0, 11]","[10, 0, 10, 11]","[10, 10, 0, 11]","[11, 0, 10, 10]","[10, 10, 0, 10]","[0, 10, 11, 10]","[0, 10, 0, 11]","[12, 11, 10, 0]","[12, 10, 0, 0]","[0, 12, 0, 11]","[10, 11, 0, 14]","[0, 13, 0, 0]"
1,189,154,86,102,2,"[13, 11, 0, 0]","[0, 12, 0, 11]","[0, 12, 0, 12]","[0, 15, 10, 0]","[0, 15, 11, 10]","[0, 12, 0, 0]","[0, 10, 12, 10]","[10, 0, 10, 0]","[10, 11, 10, 0]","[10, 10, 11, 0]","[12, 10, 10, 0]","[0, 11, 11, 10]","[0, 12, 12, 10]","[0, 10, 0, 0]","[0, 0, 11, 12]","[12, 11, 13, 0]","[11, 0, 10, 11]","[11, 13, 12, 0]","[13, 14, 11, 0]"
3,140,124,154,115,3,"[0, 13, 13, 12]","[0, 0, 0, 10]","[0, 11, 11, 13]","[10, 13, 12, 0]","[0, 0, 0, 0]","[0, 10, 11, 12]","[10, 12, 11, 0]","[10, 11, 0, 10]","[10, 11, 0, 11]","[0, 11, 10, 10]","[10, 0, 11, 10]","[10, 10, 0, 10]","[10, 12, 0, 10]","[10, 0, 0, 12]","[10, 0, 0, 12]","[11, 0, 11, 12]","[0, 13, 11, 0]","[0, 13, 12, 10]","[14, 0, 11, 0]"
1,185,110,120,132,0,"[12, 14, 0, 11]","[12, 11, 0, 13]","[0, 10, 0, 15]","[13, 14, 10, 0]","[10, 12, 0, 0]","[0, 10, 0, 12]","[10, 10, 0, 12]","[10, 10, 0, 11]","[0, 0, 11, 0]","[10, 10, 0, 10]","[10, 0, 10, 0]","[11, 11, 11, 0]","[12, 10, 11, 0]","[0, 12, 10, 0]","[0, 12, 11, 12]","[11, 0, 12, 13]","[11, 10, 14, 0]","[0, 13, 0, 0]","[0, 16, 10, 11]"
3,126,116,150,147,1,"[12, 0, 12, 14]","[12, 13, 0, 12]","[12, 0, 11, 12]","[0, 12, 0, 10]","[10, 10, 0, 0]","[12, 0, 10, 12]","[10, 11, 0, 10]","[0, 0, 10, 0]","[0, 11, 10, 11]","[10, 10, 0, 11]","[10, 10, 0, 0]","[12, 0, 10, 11]","[10, 0, 10, 0]","[11, 10, 10, 0]","[12, 10, 0, 13]","[0, 0, 12, 10]","[0, 15, 10, 0]","[0, 14, 11, 13]","[14, 0, 0, 11]"
0,109,131,142,155,2,"[0, 14, 11, 12]","[13, 10, 11, 0]","[0, 0, 0, 10]","[0, 0, 0, 10]","[14, 0, 10, 11]","[11, 0, 13, 11]","[10, 0, 10, 12]","[12, 11, 10, 0]","[11, 10, 0, 11]","[10, 10, 11, 0]","[10, 11, 0, 10]","[0, 10, 11, 11]","[11, 0, 0, 11]","[0, 10, 11, 11]","[11, 0, 10, 0]","[11, 0, 12, 12]","[14, 10, 0, 0]","[0, 13, 11, 0]","[17, 0, 0, 10]"
3,123,137,160,132,3,"[12, 11, 0, 16]","[0, 11, 0, 11]","[13, 10, 0, 14]","[0, 12, 12, 10]","[0, 0, 0, 13]","[11, 12, 0, 11]","[11, 0, 12, 10]","[10, 12, 0, 11]","[11, 11, 10, 0]","[10, 0, 10, 10]","[0, 11, 10, 11]","[11, 0, 11, 10]","[0, 11, 12, 10]","[11, 0, 11, 10]","[10, 0, 13, 0]","[0, 0, 13, 0]","[12, 0, 11, 0]","[10, 10, 0, 0]","[0, 12, 12, 13]"
3,120,136,144,121,0,"[12, 0, 12, 14]","[0, 12, 11, 12]","[11, 0, 0, 0]","[12, 0, 12, 0]","[0, 0, 0, 10]","[0, 13, 11, 11]","[0, 11, 0, 10]","[10, 10, 12, 0]","[12, 10, 10, 0]","[10, 0, 10, 11]","[10, 0, 12, 10]","[11, 10, 0, 10]","[0, 11, 11, 10]","[11, 0, 12, 0]","[11, 0, 0, 12]","[11, 14, 0, 12]","[0, 0, 0, 0]","[0, 12, 13, 11]","[0, 17, 10, 11]"
0,131,128,111,151,1,"[12, 11, 0, 0]","[0, 0, 11, 0]","[12, 0, 11, 12]","[13, 0, 14, 10]","[12, 11, 11, 0]","[11, 0, 0, 12]","[12, 10, 10, 0]","[10, 10, 0, 12]","[0, 10, 0, 10]","[11, 10, 0, 10]","[10, 11, 11, 0]","[13, 10, 10, 0]","[10, 0, 11, 12]","[0, 0, 0, 10]","[0, 12, 0, 12]","[13, 11, 13, 0]","[12, 11, 12, 0]","[0, 0, 14, 11]","[0, 14, 0, 0]"
2,99,144,108,141,2,"[10, 12, 12, 0]","[0, 11, 0, 0]","[0, 0, 11, 0]","[11, 0, 14, 11]","[12, 0, 0, 0]","[0, 0, 11, 10]","[10, 10, 13, 0]","[0, 10, 10, 11]","[10, 0, 0, 11]","[10, 10, 11, 0]","[11, 0, 11, 10]","[11, 10, 0, 11]","[11, 11, 0, 10]","[0, 11, 0, 0]","[11, 0, 14, 0]","[10, 0, 0, 12]","[13, 14, 11, 0]","[0, 0, 14, 10]","[11, 0, 12, 12]"
0,121,150,105,190,3,"[12, 12, 12, 0]","[12, 0, 14, 10]","[10, 0, 14, 0]","[13, 12, 12, 0]","[11, 0, 10, 10]","[11, 10, 11, 0]","[11, 11, 0, 10]","[12, 10, 0, 10]","[10, 10, 0, 12]","[10, 0, 10, 10]","[0, 10, 10, 10]","[11, 11, 10, 0]","[10, 0, 12, 10]","[11, 12, 11, 0]","[10, 0, 13, 0]","[11, 0, 0, 11]","[0, 11, 0, 12]","[11, 12, 11, 0]","[14, 0, 0, 0]"
1,141,135,135,121,0,"[0, 11, 0, 13]","[0, 15, 0, 0]","[13, 0, 14, 0]","[0, 10, 12, 12]","[16, 10, 0, 10]","[0, 11, 0, 10]","[12, 10, 11, 0]","[0, 10, 11, 0]","[0, 0, 10, 10]","[10, 10, 0, 11]","[11, 0, 10, 10]","[0, 11, 10, 10]","[0, 10, 10, 0]","[11, 11, 0, 13]","[0, 0, 10, 10]","[12, 11, 13, 0]","[11, 11, 13, 0]","[12, 0, 11, 14]","[13, 0, 0, 12]"
2,74,164,147,141,1,"[10, 0, 14, 12]","[11, 11, 14, 0]","[12, 0, 12, 13]","[15, 0, 11, 10]","[10, 0, 12, 11]","[0, 11, 0, 12]","[10, 11, 12, 0]","[10, 0, 10, 12]","[0, 10, 0, 10]","[10, 0, 11, 10]","[10, 0, 11, 10]","[11, 10, 10, 0]","[0, 0, 0, 10]","[0, 11, 11, 10]","[10, 0, 0, 14]","[10, 10, 11, 0]","[12, 0, 0, 0]","[0, 0, 12, 13]","[0, 0, 13, 0]"
1,145,88,103,104,2,"[0, 0, 0, 12]","[12, 13, 11, 0]","[13, 12, 0, 12]","[10, 10, 0, 15]","[0, 0, 0, 0]","[11, 13, 10, 0]","[0, 11, 0, 11]","[0, 11, 0, 0]","[0, 11, 10, 10]","[0, 10, 10, 10]","[0, 10, 10, 0]","[0, 0, 10, 0]","[12, 10, 0, 10]","[10, 11, 0, 0]","[0, 0, 0, 0]","[0, 0, 12, 11]","[12, 10, 15, 0]","[12, 0, 0, 0]","[12, 13, 0, 12]"
0,102,123,121,167,3,"[12, 11, 0, 0]","[14, 0, 0, 14]","[12, 15, 11, 0]","[10, 12, 0, 13]","[12, 0, 12, 11]","[0, 0, 10, 0]","[10, 0, 0, 10]","[10, 0, 12, 10]","[10, 10, 10, 0]","[10, 0, 10, 10]","[11, 0, 11, 10]","[10, 0, 0, 0]","[10, 11, 12, 0]","[0, 11, 11, 11]","[10, 11, 0, 11]","[0, 11, 0, 0]","[12, 0, 12, 11]","[0, 0, 0, 10]","[14, 10, 12, 0]"
0,123,112,140,166,0,"[10, 0, 13, 17]","[13, 12, 0, 13]","[0, 13, 11, 11]","[11, 10, 0, 10]","[0, 10, 0, 12]","[0, 13, 11, 11]","[13, 11, 0, 10]","[11, 10, 10, 0]","[10, 10, 10, 0]","[10, 0, 11, 10]","[10, 0, 0, 0]","[10, 0, 10, 0]","[12, 10, 0, 12]","[10, 0, 0, 0]","[11, 0, 14, 10]","[10, 0, 10, 0]","[12, 0, 0, 0]","[0, 11, 12, 12]","[13, 13, 0, 12]"
1,146,132,109,117,1,"[12, 12, 12, 0]","[0, 13, 12, 12]","[0, 0, 11, 11]","[11, 0, 0, 12]","[11, 0, 0, 11]","[14, 10, 11, 0]","[11, 0, 0, 0]","[10, 10, 10, 0]","[0, 11, 10, 10]","[0, 10, 11, 10]","[10, 11, 10, 0]","[10, 11, 0, 10]","[0, 0, 12, 10]","[0, 12, 11, 10]","[0, 11, 0, 0]","[14, 12, 11, 0]","[0, 12, 0, 0]","[0, 0, 11, 0]","[14, 11, 0, 13]"
