winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,110,158,87,112,3,"[13, 11, 0, 0]","[0, 14, 11, 0]","[0, 12, 10, 11]","[0, 11, 13, 0]","[11, 10, 0, 13]","[11, 0, 12, 10]","[0, 10, 12, 11]","[0, 0, 10, 0]","[11, 10, 10, 0]","[10, 10, 11, 0]","[11, 0, 10, 11]","[10, 12, 11, 0]","[12, 10, 0, 10]","[10, 0, 0, 10]","[0, 0, 0, 11]","[0, 0, 10, 0]","[13, 0, 11, 0]","[0, 0, 14, 0]","[0, 0, 13, 0]"
3,109,107,126,99,0,"[11, 12, 14, 0]","[10, 0, 0, 13]","[0, 15, 0, 0]","[0, 0, 0, 13]","[0, 14, 11, 11]","[0, 0, 10, 0]","[12, 10, 0, 11]","[0, 0, 0, 10]","[10, 11, 10, 0]","[11, 0, 10, 10]","[10, 11, 10, 11]","[10, 0, 0, 0]","[0, 11, 11, 11]","[0, 0, 10, 13]","[0, 0, 0, 10]","[13, 12, 10, 0]","[0, 0, 0, 13]","[12, 13, 11, 0]","[0, 0, 0, 0]"
0,131,144,115,145,1,"[14, 0, 11, 0]","[0, 11, 13, 11]","[11, 0, 12, 0]","[10, 10, 0, 14]","[12, 10, 10, 0]","[0, 11, 0, 0]","[10, 10, 0, 0]","[10, 11, 10, 0]","[0, 12, 10, 10]","[10, 11, 0, 10]","[11, 10, 11, 0]","[10, 0, 11, 10]","[0, 0, 10, 10]","[10, 0, 10, 12]","[14, 0, 10, 11]","[0, 0, 12, 11]","[12, 14, 0, 0]","[11, 11, 14, 0]","[0, 10, 0, 16]"
2,97,195,141,130,2,"[11, 0, 15, 12]","[12, 11, 16, 0]","[0, 13, 0, 0]","[0, 10, 12, 14]","[11, 0, 10, 0]","[0, 10, 11, 0]","[12, 10, 11, 0]","[11, 0, 10, 11]","[10, 0, 12, 10]","[10, 10, 10, 0]","[11, 10, 10, 11]","[0, 0, 0, 10]","[11, 0, 10, 12]","[0, 12, 11, 10]","[10, 11, 11, 0]","[0, 0, 11, 12]","[10, 0, 10, 15]","[11, 0, 15, 13]","[0, 0, 10, 11]"
2,88,177,118,133,3,"[11, 0, 14, 10]","[11, 0, 0, 12]","[0, 0, 12, 0]","[0, 0, 13, 12]","[11, 0, 12, 0]","[11, 0, 11, 0]","[12, 11, 0, 11]","[0, 12, 10, 10]","[10, 11, 11, 0]","[10, 0, 10, 10]","[0, 10, 11, 10]","[13, 10, 0, 10]","[11, 0, 11, 0]","[0, 11, 13, 10]","[0, 0, 10, 0]","[12, 11, 13, 0]","[11, 0, 13, 0]","[10, 0, 13, 11]","[0, 12, 0, 12]"
0,88,137,143,154,0,"[13, 0, 11, 13]","[0, 0, 0, 11]","[0, 0, 11, 0]","[0, 13, 11, 0]","[0, 11, 12, 11]","[12, 0, 11, 12]","[10, 0, 10, 10]","[0, 10, 0, 0]","[10, 10, 10, 12]","[11, 10, 0, 10]","[11, 0, 10, 10]","[11, 0, 11, 11]","[11, 10, 0, 0]","[13, 0, 11, 11]","[11, 0, 15, 0]","[0, 12, 0, 12]","[14, 0, 14, 10]","[12, 0, 0, 0]","[15, 12, 0, 10]"
1,176,147,120,123,1,"[12, 12, 0, 13]","[0, 14, 0, 0]","[0, 12, 11, 13]","[0, 11, 13, 10]","[11, 11, 11, 0]","[11, 0, 12, 11]","[0, 12, 10, 10]","[11, 12, 0, 10]","[10, 0, 10, 11]","[10, 10, 10, 0]","[11, 10, 11, 10]","[0, 10, 0, 0]","[0, 11, 10, 11]","[0, 0, 11, 0]","[10, 13, 0, 0]","[10, 11, 13, 0]","[13, 13, 11, 0]","[0, 0, 14, 11]","[14, 14, 0, 10]"
3,157,150,168,128,2,"[0, 12, 0, 13]","[0, 11, 13, 0]","[0, 12, 12, 12]","[11, 13, 0, 11]","[10, 11, 0, 13]","[11, 0, 13, 10]","[10, 11, 12, 0]","[12, 0, 10, 10]","[11, 10, 11, 0]","[10, 0, 10, 11]","[10, 10, 11, 0]","[0, 10, 10, 12]","[0, 10, 11, 12]","[0, 0, 0, 12]","[11, 11, 12, 0]","[10, 12, 0, 13]","[11, 0, 13, 12]","[0, 12, 12, 10]","[11, 12, 0, 17]"
2,81,162,145,132,3,"[11, 13, 14, 0]","[0, 13, 0, 11]","[0, 0, 11, 12]","[0, 0, 0, 12]","[12, 0, 11, 13]","[12, 0, 12, 11]","[10, 0, 11, 11]","[10, 0, 10, 0]","[10, 10, 0, 12]","[0, 10, 10, 10]","[11, 0, 10, 10]","[10, 0, 13, 10]","[0, 0, 11, 0]","[0, 13, 10, 11]","[11, 0, 13, 10]","[11, 0, 14, 0]","[11, 12, 0, 12]","[13, 10, 12, 0]","[0, 0, 0, 0]"
1,129,116,110,105,0,"[0, 11, 0, 0]","[14, 0, 11, 0]","[12, 12, 0, 11]","[12, 11, 0, 10]","[0, 10, 12, 0]","[12, 0, 10, 12]","[0, 0, 0, 12]","[0, 10, 12, 10]","[10, 10, 0, 10]","[10, 10, 0, 10]","[0, 11, 10, 0]","[0, 10, 0, 11]","[0, 0, 0, 0]","[12, 11, 12, 0]","[12, 0, 13, 10]","[0, 0, 11, 0]","[0, 0, 13, 0]","[0, 12, 12, 0]","[11, 11, 0, 14]"
1,158,71,145,137,1,"[13, 11, 13, 0]","[13, 13, 0, 12]","[12, 12, 0, 12]","[0, 12, 0, 11]","[0, 0, 0, 10]","[0, 12, 0, 10]","[0, 0, 0, 11]","[12, 10, 10, 0]","[10, 10, 0, 11]","[10, 11, 0, 10]","[10, 10, 0, 12]","[10, 0, 10, 11]","[10, 10, 12, 0]","[12, 10, 0, 0]","[0, 13, 12, 11]","[13, 13, 0, 11]","[0, 11, 0, 0]","[12, 0, 0, 13]","[0, 0, 14, 0]"
3,125,116,160,159,2,"[0, 0, 0, 12]","[12, 0, 12, 12]","[0, 12, 0, 0]","[11, 11, 11, 0]","[0, 15, 11, 10]","[14, 10, 11, 0]","[13, 10, 0, 11]","[12, 0, 11, 10]","[10, 11, 0, 11]","[10, 10, 11, 0]","[10, 0, 11, 10]","[0, 0, 0, 10]","[12, 11, 0, 10]","[10, 0, 12, 12]","[10, 11, 0, 12]","[0, 0, 12, 0]","[12, 0, 14, 12]","[11, 12, 0, 14]","[12, 12, 0, 14]"
0,134,123,113,183,3,"[12, 12, 12, 0]","[13, 11, 0, 12]","[11, 13, 13, 0]","[13, 13, 0, 10]","[0, 0, 0, 10]","[10, 0, 12, 0]","[12, 0, 10, 12]","[10, 0, 10, 0]","[11, 10, 0, 11]","[11, 10, 10, 0]","[10, 12, 10, 0]","[10, 12, 0, 10]","[11, 10, 0, 0]","[11, 10, 11, 0]","[11, 0, 12, 12]","[15, 10, 0, 11]","[12, 11, 11, 0]","[0, 0, 12, 13]","[0, 0, 0, 12]"
2,140,171,89,146,0,"[10, 12, 12, 0]","[0, 0, 0, 13]","[11, 12, 0, 13]","[13, 12, 11, 0]","[15, 11, 0, 0]","[0, 0, 12, 10]","[11, 0, 13, 10]","[11, 11, 10, 0]","[0, 10, 11, 11]","[10, 0, 10, 11]","[10, 11, 10, 11]","[10, 12, 10, 0]","[0, 0, 0, 0]","[0, 11, 11, 10]","[10, 13, 10, 0]","[12, 11, 12, 0]","[0, 0, 14, 0]","[11, 0, 14, 0]","[12, 14, 11, 0]"
3,136,124,143,120,1,"[10, 0, 15, 13]","[0, 12, 13, 10]","[0, 12, 13, 10]","[0, 14, 12, 11]","[11, 0, 12, 11]","[11, 10, 0, 12]","[10, 12, 11, 0]","[13, 10, 0, 10]","[10, 11, 0, 11]","[10, 10, 0, 11]","[10, 0, 10, 10]","[0, 10, 0, 0]","[0, 0, 12, 10]","[10, 0, 0, 0]","[13, 11, 0, 0]","[12, 0, 0, 0]","[0, 13, 13, 10]","[0, 11, 0, 14]","[0, 0, 13, 0]"
3,110,145,157,134,2,"[0, 11, 0, 13]","[12, 12, 0, 13]","[11, 0, 14, 13]","[12, 0, 13, 11]","[0, 0, 0, 0]","[10, 14, 0, 10]","[13, 10, 0, 10]","[10, 11, 10, 0]","[0, 10, 10, 10]","[0, 10, 10, 10]","[0, 10, 10, 10]","[0, 11, 10, 10]","[0, 0, 10, 10]","[12, 0, 10, 0]","[10, 0, 11, 10]","[12, 11, 10, 0]","[10, 0, 15, 12]","[11, 0, 0, 0]","[11, 0, 12, 15]"
3,119,113,143,77,3,"[0, 0, 12, 12]","[12, 13, 12, 0]","[11, 11, 0, 13]","[11, 10, 11, 0]","[0, 12, 0, 0]","[0, 11, 11, 12]","[0, 0, 0, 10]","[0, 0, 0, 10]","[0, 10, 10, 10]","[0, 10, 10, 11]","[10, 10, 12, 10]","[10, 0, 10, 11]","[0, 10, 12, 12]","[0, 0, 0, 10]","[11, 10, 0, 0]","[0, 0, 0, 10]","[12, 0, 0, 0]","[0, 12, 13, 12]","[0, 0, 0, 0]"
2,82,154,141,140,0,"[0, 11, 12, 17]","[12, 0, 11, 14]","[10, 0, 13, 0]","[11, 0, 12, 12]","[0, 0, 11, 12]","[0, 12, 10, 0]","[10, 0, 10, 10]","[10, 11, 11, 0]","[10, 0, 10, 10]","[10, 0, 10, 11]","[10, 11, 0, 11]","[10, 12, 0, 10]","[10, 0, 0, 0]","[0, 0, 11, 0]","[0, 12, 10, 11]","[11, 0, 10, 13]","[15, 0, 13, 10]","[11, 0, 0, 0]","[0, 13, 0, 0]"
0,119,113,143,151,1,"[13, 0, 12, 12]","[14, 10, 0, 11]","[0, 11, 12, 0]","[13, 0, 12, 12]","[12, 0, 11, 13]","[10, 0, 13, 0]","[10, 11, 0, 12]","[10, 0, 10, 12]","[10, 0, 0, 0]","[10, 10, 10, 0]","[0, 10, 0, 10]","[0, 11, 10, 11]","[0, 0, 10, 0]","[11, 11, 0, 12]","[0, 0, 0, 13]","[12, 11, 0, 0]","[14, 10, 0, 0]","[12, 11, 0, 12]","[0, 13, 13, 13]"
2,129,152,146,103,2,"[14, 0, 14, 11]","[12, 0, 13, 0]","[0, 0, 0, 11]","[11, 12, 12, 0]","[0, 12, 11, 12]","[11, 0, 11, 13]","[0, 10, 0, 0]","[10, 0, 10, 13]","[10, 11, 11, 0]","[0, 10, 10, 10]","[0, 11, 11, 10]","[0, 10, 0, 11]","[0, 0, 0, 10]","[10, 0, 0, 0]","[0, 12, 14, 10]","[0, 0, 0, 13]","[0, 14, 10, 11]","[11, 16, 11, 0]","[14, 11, 14, 11]"
1,146,131,121,108,3,"[13, 13, 0, 11]","[0, 0, 10, 0]","[0, 0, 11, 0]","[10, 11, 13, 0]","[0, 10, 12, 0]","[0, 11, 11, 11]","[12, 0, 10, 12]","[10, 10, 10, 0]","[10, 0, 11, 11]","[0, 10, 11, 10]","[10, 11, 0, 11]","[11, 10, 0, 10]","[0, 10, 0, 0]","[0, 12, 10, 0]","[10, 0, 11, 11]","[0, 11, 0, 11]","[12, 0, 11, 0]","[10, 14, 0, 11]","[0, 13, 0, 12]"
0,132,120,92,189,0,"[11, 13, 0, 0]","[13, 0, 12, 13]","[12, 0, 13, 0]","[10, 0, 0, 0]","[11, 12, 0, 12]","[11, 10, 13, 0]","[0, 10, 0, 12]","[10, 0, 10, 0]","[10, 10, 0, 10]","[10, 10, 0, 10]","[11, 10, 11, 0]","[10, 11, 12, 0]","[0, 10, 0, 0]","[11, 13, 10, 0]","[11, 10, 15, 0]","[11, 0, 0, 10]","[10, 0, 13, 14]","[14, 0, 11, 0]","[13, 13, 0, 11]"
2,123,127,119,117,1,"[15, 0, 10, 0]","[0, 12, 0, 11]","[0, 0, 13, 0]","[13, 10, 0, 0]","[0, 14, 11, 10]","[10, 12, 13, 0]","[11, 10, 0, 0]","[0, 0, 10, 10]","[10, 11, 0, 10]","[10, 10, 0, 10]","[11, 10, 10, 0]","[0, 10, 12, 10]","[0, 0, 0, 11]","[0, 10, 0, 11]","[0, 0, 13, 0]","[12, 0, 11, 13]","[14, 0, 11, 13]","[0, 0, 0, 10]","[11, 14, 13, 0]"
1,133,131,131,120,2,"[13, 0, 10, 0]","[13, 13, 10, 0]","[14, 12, 12, 0]","[12, 0, 0, 0]","[12, 0, 11, 12]","[0, 0, 0, 11]","[10, 10, 12, 0]","[11, 11, 0, 11]","[10, 10, 10, 0]","[0, 10, 10, 10]","[0, 10, 10, 11]","[0, 0, 0, 10]","[10, 0, 0, 12]","[0, 12, 10, 10]","[0, 14, 12, 10]","[0, 0, 11, 0]","[0, 10, 0, 11]","[0, 10, 13, 11]","[15, 11, 0, 12]"
2,157,163,158,87,3,"[0, 12, 14, 13]","[13, 12, 12, 0]","[11, 0, 14, 12]","[0, 12, 13, 12]","[0, 11, 10, 12]","[0, 11, 12, 10]","[11, 0, 10, 11]","[0, 13, 10, 10]","[0, 11, 10, 10]","[10, 10, 0, 10]","[11, 0, 11, 10]","[10, 0, 0, 10]","[0, 10, 0, 12]","[0, 10, 12, 13]","[10, 12, 11, 0]","[0, 0, 0, 0]","[0, 11, 12, 0]","[0, 12, 12, 13]","[11, 10, 0, 0]"
2,111,155,141,128,0,"[15, 11, 0, 0]","[0, 0, 0, 13]","[13, 11, 11, 0]","[13, 12, 0, 10]","[0, 12, 13, 10]","[10, 0, 10, 15]","[11, 0, 10, 12]","[0, 10, 10, 11]","[0, 0, 10, 0]","[10, 0, 11, 10]","[11, 0, 10, 0]","[10, 11, 11, 0]","[0, 10, 12, 0]","[0, 10, 12, 11]","[12, 0, 10, 12]","[11, 0, 12, 11]","[0, 12, 0, 0]","[0, 12, 13, 13]","[12, 0, 0, 13]"
1,177,119,148,161,1,"[13, 0, 11, 16]","[13, 11, 13, 0]","[12, 10, 0, 14]","[10, 11, 13, 0]","[12, 11, 0, 10]","[10, 13, 0, 12]","[11, 10, 0, 0]","[11, 10, 0, 0]","[11, 10, 0, 11]","[0, 11, 10, 0]","[0, 11, 10, 10]","[10, 11, 0, 10]","[13, 0, 11, 10]","[12, 11, 0, 10]","[0, 12, 0, 10]","[0, 12, 14, 10]","[12, 11, 13, 0]","[11, 0, 11, 13]","[0, 12, 13, 12]"
