winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,146,150,89,100,0,"[0, 0, 0, 0]","[12, 0, 14, 10]","[0, 11, 0, 0]","[0, 0, 11, 0]","[0, 10, 0, 12]","[11, 12, 11, 0]","[11, 11, 0, 12]","[0, 10, 11, 10]","[12, 10, 10, 0]","[10, 10, 10, 0]","[10, 11, 11, 0]","[12, 10, 11, 0]","[0, 10, 11, 0]","[12, 0, 12, 10]","[0, 0, 13, 0]","[10, 0, 14, 10]","[0, 13, 0, 13]","[0, 14, 11, 0]","[0, 14, 0, 12]"
3,76,137,146,121,1,"[0, 10, 13, 13]","[0, 0, 0, 0]","[11, 0, 14, 10]","[0, 12, 11, 13]","[13, 10, 0, 10]","[10, 0, 0, 10]","[12, 10, 10, 0]","[10, 0, 10, 12]","[0, 0, 10, 10]","[10, 10, 0, 11]","[10, 0, 11, 10]","[12, 0, 11, 10]","[10, 0, 12, 10]","[13, 0, 0, 12]","[0, 0, 0, 0]","[0, 11, 11, 0]","[0, 0, 12, 0]","[10, 0, 12, 15]","[0, 13, 0, 0]"
1,140,98,110,99,2,"[11, 10, 0, 0]","[0, 0, 0, 0]","[0, 12, 0, 13]","[0, 10, 14, 10]","[0, 10, 10, 0]","[12, 11, 0, 10]","[11, 11, 11, 0]","[0, 0, 10, 10]","[0, 10, 11, 11]","[10, 11, 10, 0]","[0, 11, 10, 10]","[11, 10, 0, 10]","[10, 0, 0, 0]","[11, 0, 0, 0]","[11, 13, 0, 11]","[0, 10, 10, 0]","[0, 0, 0, 12]","[12, 11, 0, 0]","[0, 0, 12, 13]"
3,160,156,178,139,3,"[0, 11, 11, 0]","[11, 13, 13, 0]","[11, 10, 15, 0]","[0, 13, 13, 11]","[13, 12, 0, 11]","[0, 12, 12, 10]","[13, 11, 0, 10]","[0, 10, 12, 11]","[10, 0, 11, 11]","[0, 10, 10, 11]","[11, 0, 11, 10]","[10, 11, 0, 11]","[12, 0, 11, 11]","[12, 12, 0, 10]","[11, 11, 0, 12]","[12, 0, 13, 11]","[0, 13, 12, 11]","[13, 11, 0, 14]","[0, 0, 12, 13]"
0,109,95,110,114,0,"[15, 0, 11, 10]","[0, 0, 0, 12]","[0, 12, 11, 13]","[0, 11, 10, 0]","[13, 11, 0, 11]","[0, 0, 0, 12]","[10, 0, 0, 0]","[11, 10, 0, 0]","[10, 10, 10, 0]","[10, 0, 10, 10]","[10, 11, 11, 0]","[11, 11, 0, 11]","[0, 0, 10, 0]","[0, 0, 0, 0]","[0, 10, 0, 11]","[0, 12, 0, 10]","[0, 0, 11, 10]","[11, 0, 11, 0]","[13, 11, 0, 0]"
1,137,92,129,125,1,"[12, 0, 12, 0]","[0, 15, 12, 11]","[11, 11, 0, 0]","[0, 15, 10, 11]","[11, 12, 0, 11]","[0, 11, 13, 10]","[11, 11, 0, 10]","[11, 0, 12, 10]","[10, 10, 0, 11]","[10, 10, 10, 0]","[0, 10, 10, 0]","[0, 11, 0, 10]","[0, 0, 0, 0]","[13, 0, 0, 11]","[11, 10, 0, 0]","[0, 0, 0, 11]","[12, 11, 0, 13]","[0, 0, 0, 0]","[13, 0, 13, 10]"
3,132,115,139,123,2,"[11, 11, 0, 0]","[0, 10, 13, 0]","[0, 0, 0, 0]","[11, 0, 0, 10]","[10, 0, 13, 10]","[0, 12, 11, 11]","[0, 11, 12, 10]","[10, 0, 10, 11]","[11, 10, 0, 10]","[10, 11, 10, 0]","[0, 10, 11, 11]","[11, 0, 10, 10]","[12, 10, 0, 10]","[13, 12, 0, 0]","[13, 12, 0, 10]","[0, 0, 0, 11]","[0, 11, 13, 13]","[0, 12, 12, 12]","[11, 0, 0, 0]"
3,125,116,149,132,3,"[0, 11, 13, 14]","[13, 13, 0, 10]","[12, 11, 0, 13]","[10, 13, 13, 0]","[11, 0, 11, 13]","[10, 0, 0, 0]","[0, 10, 10, 12]","[0, 0, 0, 11]","[11, 0, 11, 10]","[10, 0, 10, 10]","[11, 0, 10, 11]","[10, 12, 0, 10]","[11, 12, 11, 0]","[0, 10, 0, 11]","[0, 11, 0, 0]","[0, 10, 0, 12]","[11, 0, 0, 0]","[12, 0, 13, 0]","[0, 12, 14, 12]"
0,129,116,127,156,0,"[14, 11, 12, 0]","[0, 0, 13, 11]","[10, 14, 0, 12]","[11, 0, 0, 0]","[12, 0, 12, 12]","[0, 0, 12, 0]","[0, 10, 0, 0]","[11, 11, 11, 0]","[0, 0, 0, 10]","[10, 0, 10, 11]","[10, 0, 12, 10]","[10, 10, 0, 0]","[10, 11, 12, 0]","[11, 11, 11, 0]","[13, 12, 0, 10]","[0, 13, 0, 13]","[13, 0, 11, 13]","[10, 12, 0, 12]","[11, 14, 0, 13]"
1,152,86,121,106,1,"[11, 13, 0, 0]","[10, 14, 11, 0]","[0, 11, 0, 0]","[12, 11, 0, 13]","[0, 11, 0, 0]","[0, 0, 0, 11]","[10, 13, 11, 0]","[11, 0, 0, 10]","[10, 0, 10, 11]","[10, 10, 10, 0]","[10, 0, 10, 10]","[0, 10, 10, 11]","[0, 11, 12, 10]","[0, 12, 0, 10]","[10, 13, 0, 11]","[0, 12, 0, 12]","[0, 11, 12, 12]","[12, 0, 0, 0]","[0, 0, 0, 0]"
