card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
AD,veryhigh,False,1,1,2,6,1,9
TS,high,True,1,0,2,6,1,8
6C,mediumlow,False,2,2,5,1,1,10
4S,low,False,3,1,5,1,0,8
3S,low,False,1,0,4,0,-1,4
5H,low,False,3,2,3,2,4,10
9S,mediumHigh,False,2,1,3,1,3,7
3S,low,False,1,0,3,0,3,5
AC,veryhigh,False,2,5,0,2,5,10
KS,veryhigh,False,5,4,0,2,5,9
QC,high,False,1,3,0,2,4,7
6S,mediumlow,False,4,2,0,2,3,5
AD,veryhigh,False,2,3,2,1,6,10
TC,high,False,1,2,2,1,5,8
JD,high,False,1,1,2,1,4,6
5H,low,False,5,0,2,1,4,5
KS,veryhigh,False,4,3,3,2,1,10
KD,veryhigh,False,3,2,2,1,1,7
3D,low,False,2,1,2,1,1,6
4S,low,False,3,0,2,1,0,4
AC,veryhigh,False,4,2,5,0,2,10
5S,low,False,3,1,5,0,2,9
5C,low,False,3,0,2,0,2,5
KS,veryhigh,True,6,7,0,0,2,10
JH,high,False,3,6,0,0,2,9
AH,veryhigh,False,2,5,0,0,2,8
5S,low,True,5,4,0,0,2,7
9H,mediumHigh,False,1,3,0,0,1,5
3S,low,True,3,2,0,0,1,4
KS,veryhigh,False,4,3,4,1,0,10
7H,mediumlow,False,2,2,4,1,0,9
5S,low,False,1,1,2,0,-1,4
5D,low,False,2,2,1,4,5,10
4D,low,False,1,1,1,2,1,3
AS,veryhigh,True,5,6,0,0,2,10
AD,veryhigh,False,3,5,0,0,2,9
TS,high,True,4,4,0,0,2,8
4C,low,False,1,3,0,0,2,7
3D,low,False,1,2,-1,-1,1,3
5D,low,False,3,2,4,1,5,10
JH,high,True,2,1,4,0,4,7
JC,high,True,3,2,3,2,2,10
KD,veryhigh,False,3,1,3,1,2,8
8C,mediumHigh,True,2,0,3,1,2,7
2D,low,False,2,2,2,5,0,10
2S,low,False,4,1,2,5,-1,8
5S,low,False,3,0,1,5,-2,5
QC,high,False,3,2,4,3,2,10
JC,high,False,1,1,4,2,1,7
TH,high,False,3,0,3,2,1,5
JH,high,False,2,-1,2,1,1,2
KD,veryhigh,False,5,2,5,1,3,10
4D,low,False,4,1,5,1,3,9
3H,low,False,2,0,4,0,2,5
5H,low,False,2,2,5,1,3,10
5S,low,False,3,1,4,1,1,6
KC,veryhigh,False,6,2,4,0,6,10
6D,mediumlow,False,2,1,4,0,6,9
6C,mediumlow,False,4,0,3,-1,4,4
KS,veryhigh,False,3,3,4,1,1,10
AH,veryhigh,False,3,2,4,1,1,9
9H,mediumHigh,False,2,1,4,1,1,8
2D,low,True,1,0,3,-1,1,4
7S,mediumlow,False,3,1,4,2,1,10
4H,low,False,1,0,4,-1,1,6
2H,low,False,3,3,2,6,0,10
TH,high,True,2,2,5,0,2,10
7S,mediumlow,False,1,1,3,0,1,6
JH,high,False,3,3,5,0,0,10
KD,veryhigh,False,1,2,2,0,-2,4
4H,low,False,1,1,2,0,-2,3
AH,veryhigh,False,5,1,3,1,4,10
4D,low,True,1,0,3,1,4,9
3H,low,False,4,1,4,5,1,10
4S,low,False,3,0,1,2,1,3
TS,high,False,2,-1,1,2,1,2
AH,veryhigh,False,3,2,1,4,4,10
2H,low,False,2,1,1,4,4,9
4C,low,False,1,0,-1,4,1,3
AH,veryhigh,False,3,2,4,5,1,10
9H,mediumHigh,False,2,1,4,5,1,9
4D,low,True,2,0,4,4,1,7
8C,mediumHigh,False,4,2,2,5,0,10
QH,high,False,2,1,2,2,-1,5
4C,low,False,3,0,2,2,-1,4
3C,low,False,3,1,2,6,0,10
9S,mediumHigh,False,1,0,2,5,-5,3
7H,mediumlow,True,4,2,4,2,0,10
5H,low,True,2,1,1,0,-1,3
TS,high,False,2,1,4,5,1,10
AD,veryhigh,False,4,3,3,1,2,10
AC,veryhigh,False,3,2,3,1,2,9
AH,veryhigh,False,2,1,3,1,2,8
2H,low,False,1,0,3,1,2,7
6C,mediumlow,True,3,2,5,0,4,10
6H,mediumlow,False,4,1,4,0,4,8
7C,mediumlow,True,1,0,3,-2,2,2
AH,veryhigh,False,3,5,1,0,5,10
AC,veryhigh,False,2,4,1,0,5,9
4S,low,True,4,3,1,0,5,8
AS,veryhigh,True,2,2,0,0,5,6
7D,mediumlow,False,1,1,0,0,5,5
2H,low,False,2,0,0,-1,5,3
AD,veryhigh,False,6,2,4,5,1,10
QC,high,False,1,1,4,5,1,9
3D,low,False,3,0,3,1,1,3
AS,veryhigh,False,3,4,0,1,7,10
8S,mediumHigh,False,2,3,0,0,6,7
6H,mediumlow,True,3,2,0,-2,5,3
7H,mediumlow,False,3,0,5,3,4,10
7S,mediumlow,False,2,3,2,1,3,10
2D,low,False,3,2,1,0,3,7
4C,low,False,1,1,1,-1,2,4
QS,high,False,4,4,0,4,1,10
KC,veryhigh,False,2,3,0,3,1,8
7S,mediumlow,False,3,2,0,3,1,7
2C,low,False,1,1,0,2,1,5
4D,low,True,3,2,1,5,1,10
7C,mediumlow,False,1,1,1,3,-1,5
5D,low,True,1,0,1,2,-1,3
9H,mediumHigh,False,2,-1,1,2,-1,2
5C,low,False,4,2,1,3,5,10
8S,mediumHigh,True,3,1,1,2,5,8
AS,veryhigh,False,6,4,0,2,6,10
KC,veryhigh,False,2,3,0,2,6,9
6S,mediumlow,False,5,2,0,2,6,8
5S,low,False,4,1,0,2,6,7
AD,veryhigh,False,4,3,3,0,3,10
4H,low,False,3,2,3,0,3,9
8D,mediumHigh,False,2,1,0,-1,3,4
3D,low,False,1,0,0,-1,3,3
AC,veryhigh,False,3,3,3,2,1,10
8C,mediumHigh,False,2,2,3,2,1,9
TS,high,False,2,1,0,1,0,3
KH,veryhigh,False,1,4,1,2,2,10
2C,low,True,4,3,1,2,2,9
5S,low,False,1,2,0,1,0,4
3C,low,False,3,2,2,2,6,10
8D,mediumHigh,False,1,1,2,0,2,3
QH,high,False,2,2,2,2,6,10
2D,low,True,2,1,2,2,6,9
6C,mediumlow,False,5,0,2,2,5,7
5S,low,True,3,3,0,5,1,10
AS,veryhigh,True,2,2,0,2,0,5
7D,mediumlow,False,2,1,0,2,0,4
6H,mediumlow,True,3,5,1,2,1,10
AS,veryhigh,False,1,4,0,2,1,8
AD,veryhigh,False,4,3,0,2,1,7
4C,low,False,1,2,0,2,1,6
2D,low,False,3,1,0,2,0,4
KD,veryhigh,False,2,0,0,1,0,2
JC,high,False,4,5,0,1,3,10
AS,veryhigh,False,3,4,0,1,3,9
7C,mediumlow,False,3,3,0,1,3,8
AC,veryhigh,False,2,2,-1,1,3,6
2S,low,False,2,1,-1,1,3,5
9H,mediumHigh,True,1,0,-3,1,3,2
9H,mediumHigh,False,2,3,2,4,0,10
TC,high,False,2,2,2,3,0,8
TS,high,True,2,1,2,0,-1,3
9S,mediumHigh,True,4,3,2,1,6,10
3S,low,True,3,2,1,1,6,8
AH,veryhigh,False,4,2,3,3,1,10
TC,high,False,5,1,3,3,1,9
3H,low,False,3,0,3,3,1,8
KH,veryhigh,True,2,3,2,3,1,10
9S,mediumHigh,False,3,2,0,1,0,4
KD,veryhigh,False,1,1,0,1,0,3
2S,low,False,2,0,0,1,0,2
AC,veryhigh,False,5,4,3,0,4,10
QC,high,False,4,3,3,0,4,9
JC,high,False,3,2,3,0,3,7
2C,low,False,2,1,3,0,2,5
JC,high,False,2,2,0,5,2,10
7S,mediumlow,False,2,1,-2,5,0,5
