card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
TD,high,False,3,2,2,1,6,10
2H,low,False,5,2,5,1,1,10
9H,mediumHigh,False,4,1,4,1,1,8
3D,low,False,1,0,4,0,-1,4
AD,veryhigh,False,3,2,1,6,0,10
5S,low,False,3,1,1,6,0,9
6S,mediumlow,False,1,0,0,5,-3,3
4D,low,False,4,1,6,2,2,10
6H,mediumlow,False,1,0,4,0,0,3
5H,low,False,1,1,3,5,2,10
9S,mediumHigh,True,3,0,1,4,2,6
9C,mediumHigh,False,4,1,3,4,1,10
5S,low,False,1,0,2,3,0,6
AH,veryhigh,False,3,3,4,1,3,10
9C,mediumHigh,True,2,2,4,1,3,9
QH,high,False,2,1,3,1,3,7
2H,low,False,1,0,2,-1,2,2
AD,veryhigh,False,4,4,3,2,0,10
KD,veryhigh,False,3,3,3,2,0,9
AC,veryhigh,False,3,2,3,2,0,8
KC,veryhigh,False,2,1,3,2,0,7
JH,high,True,1,0,3,2,0,6
6C,mediumlow,False,1,-1,3,2,0,5
4S,low,False,3,0,4,4,3,10
9C,mediumHigh,False,4,-1,4,4,1,7
JD,high,True,3,2,3,3,1,10
8S,mediumHigh,False,3,1,3,2,0,7
9C,mediumHigh,False,2,0,3,0,-1,3
7D,mediumlow,True,3,3,3,0,5,10
KS,veryhigh,False,1,2,2,-2,4,5
KD,veryhigh,True,1,1,2,-2,4,4
TC,high,False,3,0,2,-2,4,3
8C,mediumHigh,False,2,-1,2,-2,4,2
6D,mediumlow,False,4,2,4,1,4,10
7D,mediumlow,False,3,1,4,1,2,7
8C,mediumHigh,False,2,0,4,1,1,5
TS,high,False,3,5,1,1,2,10
KH,veryhigh,False,2,4,1,1,2,9
QC,high,True,4,3,1,1,1,7
6H,mediumlow,False,1,2,1,1,1,6
8C,mediumHigh,True,3,1,1,1,1,5
AD,veryhigh,False,4,2,2,5,0,10
5D,low,False,3,1,2,5,0,9
6S,mediumlow,False,2,0,2,4,-1,6
KH,veryhigh,False,4,2,4,2,4,10
9D,mediumHigh,False,1,1,4,1,2,6
5H,low,False,2,0,3,1,0,2
TD,high,False,4,2,2,2,6,10
7H,mediumlow,True,2,1,1,2,5,7
2C,low,False,1,0,1,2,4,5
7S,mediumlow,False,3,2,3,2,2,10
2H,low,True,2,1,1,1,2,6
4D,low,True,3,3,4,0,4,10
JH,high,False,1,2,1,-1,3,4
JS,high,False,3,1,1,-1,3,3
3S,low,False,2,0,1,-1,3,2
7D,mediumlow,False,2,1,3,2,6,10
4H,low,True,1,0,2,1,4,5
AC,veryhigh,False,3,3,1,5,2,10
2S,low,False,3,2,1,5,2,9
3S,low,False,2,1,1,4,2,7
2C,low,False,1,0,1,2,1,3
7D,mediumlow,False,2,1,3,2,5,10
7S,mediumlow,False,1,0,2,1,2,4
9H,mediumHigh,True,1,-1,2,1,2,3
5D,low,False,4,1,4,3,3,10
4S,low,False,2,0,3,2,2,6
9S,mediumHigh,False,1,-1,3,1,2,4
QH,high,False,1,-2,3,1,2,3
3H,low,False,2,2,1,5,4,10
AS,veryhigh,False,3,1,0,3,3,5
AC,veryhigh,False,2,1,3,4,3,10
7S,mediumlow,False,5,0,3,4,3,9
4S,low,False,1,3,4,2,0,10
6D,mediumlow,False,1,2,3,1,0,7
KH,veryhigh,True,1,1,2,1,0,5
3C,low,False,4,0,2,1,0,4
QS,high,False,5,1,5,2,1,10
3C,low,True,1,0,4,1,0,6
KD,veryhigh,True,2,2,2,5,0,10
8H,mediumHigh,False,5,1,2,5,0,9
5H,low,False,4,0,2,2,-1,4
AH,veryhigh,False,3,3,2,2,2,10
QS,high,False,4,2,2,2,2,9
TH,high,False,1,1,2,0,0,4
KH,veryhigh,False,4,2,3,2,4,10
5C,low,False,2,1,3,2,4,9
KH,veryhigh,False,3,6,1,2,2,10
AH,veryhigh,False,2,5,1,2,2,9
JS,high,False,2,4,1,2,2,8
KC,veryhigh,True,3,3,1,0,2,5
AC,veryhigh,False,3,3,1,5,0,10
8D,mediumHigh,False,3,2,1,5,0,9
TD,high,False,2,1,1,4,0,7
3S,low,True,2,0,1,4,-1,5
7D,mediumlow,False,3,1,2,6,3,10
3D,low,False,2,0,0,6,3,7
QH,high,False,4,3,2,3,1,10
5H,low,False,2,2,0,2,0,5
8H,mediumHigh,False,1,1,0,2,-1,3
7S,mediumlow,True,2,0,0,2,-1,2
JC,high,False,2,3,1,3,4,10
6H,mediumlow,True,4,2,0,3,4,8
5D,low,False,1,1,-2,2,2,2
KD,veryhigh,False,5,1,4,3,3,10
2S,low,False,2,0,4,0,2,5
TD,high,False,4,1,2,5,3,10
9H,mediumHigh,False,5,0,2,5,2,8
5C,low,True,4,5,0,3,1,10
7C,mediumlow,True,3,4,-1,2,1,7
KC,veryhigh,True,1,3,-1,0,0,3
AD,veryhigh,False,2,2,-1,0,0,2
KS,veryhigh,True,2,3,2,4,2,10
5C,low,False,3,2,2,4,2,9
JS,high,True,1,1,2,4,1,7
2C,low,False,1,0,2,4,0,5
2C,low,False,1,4,1,3,1,10
QS,high,True,3,3,0,2,0,6
KS,veryhigh,True,2,2,0,2,0,5
5H,low,False,1,1,0,2,0,4
9C,mediumHigh,False,5,3,2,1,5,10
QC,high,False,4,2,1,0,3,5
AC,veryhigh,False,3,1,0,0,3,3
KS,veryhigh,False,3,1,2,6,2,10
2H,low,False,3,0,2,6,2,9
2H,low,False,2,1,2,6,0,10
JH,high,False,1,0,1,5,0,7
3S,low,False,3,-1,1,4,0,5
KS,veryhigh,False,3,3,2,4,0,10
AH,veryhigh,False,4,2,2,4,0,9
3D,low,False,1,1,2,4,0,8
5C,low,True,1,0,2,4,-1,6
3D,low,False,5,3,3,2,3,10
8D,mediumHigh,False,4,2,2,2,3,8
9D,mediumHigh,False,1,1,1,0,2,3
6H,mediumlow,True,1,0,4,4,3,10
KC,veryhigh,False,6,2,1,7,1,10
AC,veryhigh,False,5,1,1,6,1,8
TC,high,False,4,1,3,4,3,10
7S,mediumlow,False,4,0,3,3,1,6
JD,high,False,2,2,1,6,2,10
4H,low,False,4,1,1,5,2,8
2C,low,True,1,0,0,4,1,4
8S,mediumHigh,False,2,6,1,1,1,10
QH,high,False,3,5,1,0,0,7
KH,veryhigh,False,2,4,0,0,0,5
QC,high,True,3,3,0,0,0,4
8H,mediumHigh,False,1,2,0,-1,0,2
7H,mediumlow,False,4,2,5,1,0,10
AS,veryhigh,False,2,1,4,1,0,8
3H,low,False,3,0,4,1,0,7
9C,mediumHigh,True,2,1,3,3,5,10
3C,low,True,1,0,2,3,5,8
2S,low,False,1,3,1,3,5,10
8H,mediumHigh,True,3,2,1,0,2,3
2H,low,False,1,3,1,2,6,10
3S,low,True,4,2,1,2,5,8
4S,low,True,2,1,-1,2,5,5
7C,mediumlow,False,2,1,5,4,1,10
7S,mediumlow,True,2,0,5,3,0,7
7D,mediumlow,False,6,0,4,4,3,10
4D,low,False,2,3,2,3,3,10
KD,veryhigh,False,1,2,1,1,3,6
9H,mediumHigh,False,2,1,1,1,1,3
2S,low,False,1,0,1,1,1,2
9S,mediumHigh,False,3,1,2,3,6,10
5D,low,True,1,0,2,1,2,3
5D,low,False,3,2,2,3,5,10
JH,high,False,2,1,2,3,4,8
2C,low,False,1,0,1,2,1,2
TH,high,False,2,2,5,2,0,10
3H,low,False,1,1,2,1,0,5
