card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
AD,veryhigh,False,2,1,0,-1,5,4
7H,mediumlow,False,2,0,0,-1,5,3
8H,mediumHigh,False,1,-1,0,-1,5,2
3C,low,False,4,3,3,4,1,10
8D,mediumHigh,False,3,2,3,3,1,8
QH,high,True,1,1,1,2,1,4
QC,high,False,2,0,1,2,1,3
6H,mediumlow,False,2,2,1,4,2,10
8D,mediumHigh,True,3,1,1,3,1,7
9D,mediumHigh,True,2,0,0,3,-1,3
TC,high,False,1,-1,0,3,-1,2
AC,veryhigh,False,3,1,3,2,3,10
7S,mediumlow,False,3,0,3,2,3,9
KS,veryhigh,False,3,3,3,0,5,10
TC,high,False,4,2,3,0,5,9
5S,low,False,2,1,2,0,5,7
5C,low,False,3,0,1,0,5,5
TC,high,False,2,1,5,2,3,10
6C,mediumlow,False,1,0,5,2,3,9
TS,high,True,3,3,3,1,2,10
8H,mediumHigh,False,3,2,3,1,1,8
8S,mediumHigh,True,1,1,1,1,1,5
7D,mediumlow,False,1,0,1,1,1,4
4D,low,False,3,0,3,4,5,10
9D,mediumHigh,False,3,1,2,6,0,10
6D,mediumlow,False,2,0,2,5,0,8
AD,veryhigh,True,2,3,3,2,3,10
KC,veryhigh,False,1,2,3,2,3,9
8H,mediumHigh,False,3,1,2,1,3,6
7S,mediumlow,False,2,0,2,1,2,4
5H,low,False,2,3,2,0,6,10
4S,low,False,3,2,0,-1,6,6
AD,veryhigh,True,1,1,0,-1,5,4
2H,low,False,1,0,0,-1,5,3
TD,high,False,3,1,4,3,4,10
2S,low,False,2,3,1,4,1,10
KD,veryhigh,False,4,2,0,2,0,5
9D,mediumHigh,False,3,1,0,2,0,4
6H,mediumlow,True,3,3,2,2,2,10
4S,low,False,4,2,2,0,2,7
3S,low,False,3,1,1,-1,2,4
5S,low,False,2,0,0,-1,2,2
7H,mediumlow,False,4,3,4,0,1,10
JH,high,False,3,2,3,-1,0,6
4C,low,True,3,1,3,-1,0,5
2C,low,True,1,0,2,-1,0,3
9S,mediumHigh,False,2,1,4,2,2,10
4C,low,False,4,0,4,2,2,9
TC,high,False,1,-1,2,0,0,2
AS,veryhigh,False,3,1,7,0,1,10
4H,low,False,3,0,7,0,1,9
4S,low,False,3,3,2,2,5,10
9S,mediumHigh,False,2,2,1,2,5,8
9D,mediumHigh,False,4,1,1,2,5,7
6D,mediumlow,False,2,0,1,1,3,3
6C,mediumlow,False,4,1,3,3,4,10
7D,mediumlow,False,1,0,2,2,3,6
3H,low,False,4,1,4,3,3,10
TH,high,True,2,4,1,3,1,10
AS,veryhigh,False,2,3,1,3,0,8
KC,veryhigh,False,3,2,1,3,0,7
4C,low,False,2,1,1,3,0,6
QC,high,False,1,0,1,3,0,5
AH,veryhigh,True,1,-1,1,3,0,4
5D,low,False,2,-2,1,3,0,3
TH,high,False,2,3,2,3,0,10
QD,high,True,3,2,2,3,0,9
2S,low,False,3,1,2,3,0,8
QC,high,False,1,0,0,3,-2,3
QC,high,False,4,5,1,0,3,10
AC,veryhigh,False,3,4,1,-1,3,8
TH,high,True,3,3,1,-1,3,7
AD,veryhigh,False,1,2,1,-1,3,6
5S,low,False,1,1,1,-1,3,5
4D,low,False,1,2,2,3,2,10
2S,low,True,2,1,2,3,1,8
9S,mediumHigh,True,1,0,1,3,1,6
6S,mediumlow,False,3,1,3,5,0,10
9C,mediumHigh,True,1,0,1,4,-1,5
QS,high,False,1,-1,1,4,-1,4
2D,low,False,1,-2,1,4,-1,3
5D,low,False,3,1,4,3,0,10
9H,mediumHigh,False,3,0,2,3,0,7
4D,low,False,4,3,1,4,1,10
8D,mediumHigh,False,2,2,-1,2,-1,3
2D,low,False,1,1,-1,2,-1,2
7D,mediumlow,True,2,2,5,1,4,10
5D,low,False,3,2,4,0,5,10
3C,low,True,3,1,3,0,5,8
JC,high,True,1,0,3,0,2,4
JS,high,False,6,1,2,4,5,10
8H,mediumHigh,False,3,4,0,3,4,10
4H,low,False,2,3,-1,3,1,5
9D,mediumHigh,True,2,2,-1,3,-1,2
3D,low,False,6,2,4,2,1,10
6D,mediumlow,False,5,1,3,1,0,6
KH,veryhigh,True,1,0,3,1,0,5
2D,low,False,4,-1,3,1,0,4
KD,veryhigh,False,3,-2,3,1,0,3
7S,mediumlow,False,2,2,2,4,3,10
4S,low,False,1,1,2,3,1,6
4D,low,False,2,0,2,3,0,4
AH,veryhigh,False,4,2,2,2,6,10
2C,low,False,2,3,1,3,4,10
TD,high,False,2,2,0,3,4,8
2S,low,True,4,1,-1,2,3,4
3S,low,True,2,0,-1,1,3,2
8C,mediumHigh,False,2,2,1,6,2,10
AD,veryhigh,False,2,1,1,3,-1,3
5C,low,False,1,0,1,3,-1,2
