winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,143,158,129,125,1,"[13, 0, 11, 13]","[0, 0, 0, 14]","[14, 10, 11, 0]","[0, 11, 12, 12]","[10, 0, 0, 0]","[10, 0, 13, 0]","[0, 11, 10, 12]","[12, 11, 10, 0]","[10, 11, 0, 11]","[0, 10, 10, 10]","[11, 10, 10, 0]","[0, 10, 10, 11]","[10, 0, 12, 12]","[0, 11, 0, 11]","[12, 11, 12, 0]","[12, 13, 10, 0]","[0, 0, 0, 11]","[0, 10, 15, 12]","[11, 14, 12, 0]"
0,139,89,109,163,2,"[14, 0, 12, 11]","[0, 11, 0, 11]","[0, 10, 0, 0]","[0, 12, 10, 13]","[11, 0, 12, 11]","[12, 10, 0, 10]","[0, 11, 10, 0]","[10, 10, 0, 12]","[11, 10, 0, 10]","[10, 11, 10, 0]","[10, 10, 10, 0]","[11, 0, 0, 0]","[0, 0, 0, 10]","[12, 10, 0, 10]","[13, 10, 13, 0]","[12, 0, 0, 0]","[12, 0, 12, 0]","[14, 11, 0, 11]","[11, 13, 0, 0]"
0,124,146,111,153,3,"[14, 11, 0, 14]","[13, 11, 0, 15]","[13, 0, 0, 0]","[0, 13, 0, 10]","[12, 11, 12, 0]","[12, 11, 12, 0]","[0, 0, 0, 11]","[10, 0, 0, 0]","[11, 10, 11, 0]","[0, 10, 10, 10]","[10, 0, 11, 11]","[10, 0, 11, 0]","[0, 12, 11, 10]","[0, 0, 10, 10]","[12, 0, 12, 10]","[11, 13, 12, 0]","[12, 0, 10, 10]","[0, 12, 11, 0]","[13, 10, 13, 0]"
0,136,127,125,160,0,"[0, 12, 14, 10]","[0, 11, 12, 13]","[0, 0, 0, 13]","[12, 11, 12, 0]","[12, 0, 11, 12]","[12, 11, 10, 0]","[10, 12, 0, 12]","[11, 10, 0, 10]","[11, 10, 10, 0]","[11, 0, 10, 10]","[10, 0, 0, 0]","[0, 10, 0, 10]","[10, 10, 12, 0]","[13, 0, 0, 10]","[0, 10, 0, 0]","[10, 14, 0, 11]","[12, 0, 11, 14]","[12, 0, 14, 0]","[14, 15, 11, 0]"
0,130,77,153,165,1,"[0, 11, 0, 0]","[0, 0, 0, 11]","[0, 12, 0, 15]","[11, 0, 11, 15]","[0, 0, 11, 12]","[12, 10, 0, 0]","[10, 0, 0, 10]","[10, 10, 10, 0]","[11, 11, 0, 10]","[10, 10, 0, 11]","[10, 0, 0, 0]","[13, 10, 10, 0]","[11, 0, 11, 11]","[0, 10, 13, 12]","[12, 11, 0, 11]","[14, 11, 0, 11]","[15, 11, 0, 12]","[14, 13, 0, 12]","[12, 0, 11, 0]"
1,150,132,90,112,2,"[0, 11, 15, 11]","[0, 0, 11, 0]","[11, 10, 0, 0]","[0, 10, 12, 13]","[13, 0, 0, 0]","[11, 11, 0, 0]","[0, 11, 10, 0]","[10, 0, 0, 10]","[10, 11, 10, 0]","[10, 11, 10, 0]","[0, 10, 10, 10]","[0, 10, 10, 11]","[12, 11, 11, 0]","[0, 10, 11, 11]","[0, 10, 0, 0]","[11, 0, 11, 12]","[0, 12, 11, 0]","[12, 0, 0, 0]","[12, 12, 0, 12]"
0,145,69,113,148,3,"[12, 0, 10, 0]","[0, 11, 12, 11]","[14, 0, 0, 0]","[10, 0, 0, 14]","[0, 12, 11, 11]","[11, 12, 0, 12]","[11, 0, 0, 10]","[0, 10, 13, 10]","[10, 11, 11, 0]","[11, 10, 0, 10]","[0, 11, 0, 0]","[10, 11, 0, 10]","[0, 11, 0, 0]","[12, 0, 0, 0]","[10, 10, 0, 0]","[14, 12, 0, 10]","[12, 11, 0, 0]","[0, 13, 12, 0]","[11, 0, 0, 15]"
2,136,140,101,137,0,"[12, 0, 11, 15]","[0, 14, 12, 13]","[13, 11, 0, 11]","[15, 10, 10, 0]","[10, 0, 0, 0]","[0, 10, 10, 0]","[10, 0, 10, 11]","[10, 0, 0, 10]","[0, 10, 11, 11]","[10, 10, 10, 0]","[11, 10, 0, 10]","[10, 11, 10, 0]","[0, 0, 0, 10]","[0, 0, 12, 10]","[11, 12, 0, 0]","[13, 12, 10, 0]","[0, 0, 11, 0]","[12, 13, 13, 0]","[0, 13, 10, 0]"
1,167,111,137,149,1,"[12, 13, 0, 14]","[0, 13, 13, 11]","[12, 11, 0, 15]","[10, 11, 0, 10]","[0, 13, 0, 12]","[11, 12, 0, 11]","[0, 0, 11, 0]","[10, 0, 0, 10]","[12, 10, 10, 0]","[0, 10, 10, 10]","[10, 11, 0, 11]","[10, 10, 10, 0]","[12, 10, 0, 11]","[0, 0, 12, 10]","[11, 0, 11, 0]","[0, 11, 11, 0]","[13, 10, 0, 12]","[10, 12, 11, 0]","[16, 10, 12, 0]"
2,134,161,159,131,2,"[12, 0, 11, 14]","[11, 13, 0, 12]","[10, 0, 0, 13]","[11, 0, 12, 11]","[0, 11, 12, 10]","[11, 12, 10, 0]","[10, 12, 10, 0]","[0, 12, 10, 11]","[11, 0, 0, 10]","[10, 10, 11, 0]","[10, 10, 11, 0]","[0, 10, 10, 11]","[12, 0, 10, 11]","[13, 11, 0, 10]","[0, 10, 13, 11]","[10, 0, 0, 0]","[0, 11, 12, 12]","[0, 0, 15, 11]","[0, 12, 14, 12]"
3,116,128,152,120,3,"[12, 0, 0, 0]","[0, 0, 0, 11]","[11, 14, 0, 12]","[0, 11, 0, 0]","[11, 12, 0, 0]","[10, 0, 10, 12]","[11, 11, 10, 0]","[10, 10, 0, 0]","[10, 10, 0, 11]","[10, 0, 10, 10]","[0, 0, 10, 0]","[0, 12, 10, 11]","[10, 0, 11, 12]","[0, 11, 11, 11]","[0, 10, 11, 13]","[0, 0, 10, 14]","[12, 0, 11, 12]","[13, 0, 13, 11]","[0, 15, 11, 12]"
3,145,112,162,142,0,"[13, 0, 10, 12]","[11, 0, 0, 14]","[0, 0, 12, 11]","[11, 11, 0, 12]","[10, 13, 10, 0]","[11, 11, 0, 11]","[10, 0, 0, 0]","[10, 0, 10, 0]","[0, 10, 11, 10]","[10, 10, 0, 10]","[10, 0, 10, 11]","[10, 10, 0, 12]","[11, 11, 12, 0]","[0, 11, 11, 13]","[12, 11, 0, 12]","[0, 11, 12, 11]","[0, 12, 0, 11]","[0, 11, 0, 12]","[13, 13, 14, 0]"
2,127,146,122,134,1,"[0, 0, 0, 12]","[12, 12, 0, 11]","[0, 14, 12, 0]","[12, 0, 12, 12]","[0, 13, 10, 0]","[10, 0, 11, 13]","[10, 12, 0, 10]","[11, 0, 11, 10]","[0, 10, 10, 0]","[10, 10, 10, 0]","[0, 10, 10, 10]","[12, 10, 0, 11]","[0, 11, 12, 10]","[11, 0, 0, 0]","[10, 0, 0, 11]","[12, 12, 11, 0]","[0, 0, 12, 0]","[12, 0, 11, 12]","[12, 13, 14, 0]"
3,129,124,162,149,2,"[12, 0, 0, 14]","[0, 11, 13, 0]","[0, 10, 0, 11]","[10, 0, 0, 14]","[10, 12, 10, 0]","[10, 11, 0, 13]","[10, 0, 11, 10]","[11, 10, 0, 10]","[0, 10, 12, 10]","[10, 10, 11, 0]","[10, 0, 10, 10]","[0, 10, 10, 11]","[12, 0, 10, 10]","[11, 10, 11, 0]","[11, 0, 11, 10]","[0, 10, 0, 0]","[10, 0, 15, 12]","[12, 12, 0, 13]","[10, 13, 0, 14]"
3,117,98,129,99,3,"[0, 14, 11, 13]","[10, 0, 0, 0]","[0, 12, 0, 0]","[0, 0, 12, 0]","[0, 0, 0, 12]","[0, 0, 10, 11]","[0, 11, 0, 10]","[10, 0, 12, 10]","[10, 10, 0, 10]","[11, 0, 10, 10]","[11, 11, 10, 0]","[0, 0, 0, 10]","[10, 12, 10, 0]","[0, 10, 11, 0]","[12, 0, 12, 10]","[0, 0, 0, 10]","[13, 12, 0, 12]","[0, 12, 0, 0]","[12, 13, 0, 11]"
0,91,132,130,150,0,"[14, 0, 11, 12]","[13, 11, 0, 0]","[11, 0, 0, 12]","[10, 0, 0, 0]","[0, 12, 0, 0]","[0, 0, 0, 11]","[10, 12, 11, 0]","[0, 11, 10, 11]","[10, 0, 10, 10]","[0, 10, 10, 10]","[0, 11, 10, 10]","[11, 11, 0, 10]","[10, 0, 13, 10]","[11, 0, 11, 0]","[12, 0, 11, 11]","[10, 0, 12, 11]","[15, 0, 12, 0]","[13, 13, 11, 0]","[0, 0, 0, 12]"
3,136,66,164,114,1,"[12, 14, 0, 11]","[12, 0, 0, 12]","[0, 10, 14, 11]","[0, 0, 0, 10]","[0, 0, 10, 0]","[10, 0, 0, 0]","[0, 0, 0, 10]","[0, 10, 10, 11]","[10, 10, 0, 10]","[11, 10, 0, 10]","[0, 0, 10, 0]","[0, 11, 10, 10]","[10, 12, 0, 10]","[0, 11, 0, 0]","[12, 11, 0, 10]","[12, 10, 0, 12]","[0, 12, 12, 14]","[11, 15, 0, 11]","[14, 0, 0, 12]"
2,130,151,135,128,2,"[0, 14, 11, 12]","[12, 0, 12, 0]","[12, 0, 11, 13]","[11, 0, 0, 12]","[12, 13, 0, 10]","[12, 11, 11, 0]","[0, 10, 11, 11]","[0, 0, 10, 10]","[10, 10, 0, 11]","[10, 0, 10, 10]","[0, 11, 10, 10]","[0, 11, 10, 11]","[10, 0, 12, 12]","[0, 10, 0, 0]","[0, 0, 10, 0]","[12, 0, 11, 0]","[0, 13, 11, 13]","[11, 14, 11, 0]","[16, 13, 0, 0]"
2,77,174,110,170,3,"[14, 0, 13, 11]","[0, 12, 0, 0]","[13, 0, 11, 13]","[0, 11, 0, 11]","[10, 0, 12, 11]","[10, 10, 11, 0]","[0, 0, 10, 0]","[10, 0, 10, 0]","[11, 10, 11, 0]","[10, 0, 10, 10]","[10, 10, 0, 10]","[10, 0, 0, 0]","[10, 0, 14, 10]","[10, 11, 13, 0]","[11, 0, 11, 11]","[0, 13, 12, 10]","[14, 0, 12, 0]","[13, 0, 11, 0]","[14, 0, 13, 13]"
0,132,102,97,150,0,"[11, 11, 11, 0]","[12, 0, 14, 11]","[13, 12, 0, 0]","[12, 0, 0, 0]","[0, 10, 0, 0]","[0, 10, 12, 11]","[11, 13, 0, 10]","[10, 0, 0, 0]","[0, 11, 10, 10]","[10, 10, 10, 0]","[0, 10, 10, 10]","[10, 11, 12, 0]","[0, 12, 0, 10]","[10, 0, 0, 0]","[10, 0, 11, 11]","[0, 0, 0, 12]","[15, 11, 0, 0]","[12, 0, 12, 12]","[14, 11, 0, 0]"
2,120,195,88,121,1,"[14, 10, 11, 0]","[0, 0, 11, 0]","[12, 0, 12, 12]","[15, 12, 10, 0]","[0, 11, 11, 0]","[0, 0, 13, 0]","[10, 12, 10, 0]","[0, 11, 11, 11]","[0, 0, 0, 10]","[0, 10, 10, 10]","[10, 11, 11, 0]","[10, 0, 0, 0]","[0, 0, 10, 0]","[11, 0, 12, 10]","[0, 10, 11, 11]","[0, 12, 11, 11]","[12, 10, 16, 0]","[14, 0, 11, 13]","[13, 11, 14, 0]"
