gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer,aggressiveness
0,0,5,1000,1.3,True,1000,True,11,1,1,1,passive
0,1,5,1000,1.3,False,0,True,0,1,2,1,normal
0,2,5,1000,1.3,False,0,True,0,3,1,1,normal
1,0,5,1000,1.3,True,1000,True,11,1,1,0,passive
1,1,5,1000,1.3,False,0,True,11,1,1,0,normal
1,2,5,1000,1.3,False,0,True,0,3,1,0,normal
2,0,5,1000,1.3,True,1000,True,10,0,0,0,passive
2,1,5,1000,1.3,False,0,True,12,2,2,0,normal
2,2,5,1000,1.3,False,0,True,0,3,2,0,normal
3,0,5,1000,1.3,True,1000,True,10,0,0,0,passive
3,1,5,1000,1.3,False,0,True,0,3,1,0,normal
3,2,5,1000,1.3,False,0,True,12,2,2,0,normal
4,0,5,1000,1.3,True,1000,True,0,1,0,0,passive
4,1,5,1000,1.3,False,0,True,13,3,3,0,normal
4,2,5,1000,1.3,False,0,True,11,1,1,0,normal
5,0,5,1000,1.3,True,1000,True,0,2,1,2,passive
5,1,5,1000,1.3,False,0,True,0,3,4,2,normal
5,2,5,1000,1.3,False,0,True,0,0,1,2,normal
6,0,5,1000,1.3,True,1000,True,0,2,0,2,passive
6,1,5,1000,1.3,False,0,True,0,1,2,2,normal
6,2,5,1000,1.3,False,0,True,0,2,4,2,normal
7,0,5,1000,1.3,True,1000,True,0,2,0,1,passive
7,1,5,1000,1.3,False,0,True,0,0,2,1,normal
7,2,5,1000,1.3,False,0,True,0,3,2,1,normal
8,0,5,1000,1.3,True,1000,True,0,2,1,0,passive
8,1,5,1000,1.3,False,0,True,0,3,2,0,normal
8,2,5,1000,1.3,False,0,True,10,0,0,0,normal
9,0,5,1000,1.3,True,1000,True,0,2,0,1,passive
9,1,5,1000,1.3,False,0,True,0,1,2,1,normal
9,2,5,1000,1.3,False,0,True,12,2,2,1,normal
10,0,5,1000,1.3,True,1000,True,0,1,0,2,passive
10,1,5,1000,1.3,False,0,True,0,2,3,2,normal
10,2,5,1000,1.3,False,0,True,0,2,3,2,normal
11,0,5,1000,1.3,True,1000,True,0,1,0,1,passive
11,1,5,1000,1.3,False,0,True,0,3,5,1,normal
11,2,5,1000,1.3,False,0,True,11,1,1,1,normal
12,0,5,1000,1.3,True,1000,True,11,1,1,1,passive
12,1,5,1000,1.3,False,0,True,10,0,0,1,normal
12,2,5,1000,1.3,False,0,True,0,4,3,1,normal
13,0,5,1000,1.3,True,1000,True,0,1,0,1,passive
13,1,5,1000,1.3,False,0,True,0,3,4,1,normal
13,2,5,1000,1.3,False,0,True,0,1,0,1,normal
14,0,5,1000,1.3,True,1000,True,0,2,1,0,passive
14,1,5,1000,1.3,False,0,True,0,2,1,0,normal
14,2,5,1000,1.3,False,0,True,0,1,2,0,normal
15,0,5,1000,1.3,True,1000,True,12,2,2,0,passive
15,1,5,1000,1.3,False,0,True,0,2,3,0,normal
15,2,5,1000,1.3,False,0,True,11,1,1,0,normal
16,0,5,1000,1.3,True,1000,True,0,4,2,1,passive
16,1,5,1000,1.3,False,0,True,0,1,2,1,normal
16,2,5,1000,1.3,False,0,True,10,0,0,1,normal
17,0,5,1000,1.3,True,1000,True,0,1,0,2,passive
17,1,5,1000,1.3,False,0,True,0,2,3,2,normal
17,2,5,1000,1.3,False,0,True,0,2,3,2,normal
18,0,5,1000,1.3,True,1000,True,0,2,1,0,passive
18,1,5,1000,1.3,False,0,True,12,2,2,0,normal
18,2,5,1000,1.3,False,0,True,11,1,1,0,normal
19,0,5,1000,1.3,True,1000,True,0,1,0,2,passive
19,1,5,1000,1.3,False,0,True,12,2,2,2,normal
19,2,5,1000,1.3,False,0,True,12,2,2,2,normal
