gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer
0,0,10,500,1.6,True,1000,True,0,3,5,3
0,1,10,500,1.6,False,0,True,0,2,1,3
0,2,10,500,1.6,False,0,True,0,3,2,3
0,3,10,500,1.6,False,0,True,0,2,1,3
1,0,10,500,1.6,True,1000,True,0,2,3,1
1,1,10,500,1.6,False,0,True,0,4,1,1
1,2,10,500,1.6,False,0,True,0,1,2,1
1,3,10,500,1.6,False,0,True,0,3,5,1
2,0,10,500,1.6,True,1000,True,12,2,2,0
2,1,10,500,1.6,False,0,True,0,2,3,0
2,2,10,500,1.6,False,0,True,13,3,3,0
2,3,10,500,1.6,False,0,True,0,3,1,0
3,0,10,500,1.6,True,1000,True,0,3,2,1
3,1,10,500,1.6,False,0,True,0,0,3,1
3,2,10,500,1.6,False,0,True,0,4,1,1
3,3,10,500,1.6,False,0,True,13,3,3,1
4,0,10,500,1.6,True,1000,True,0,5,3,1
4,1,10,500,1.6,False,0,True,0,1,0,1
4,2,10,500,1.6,False,0,True,0,2,4,1
4,3,10,500,1.6,False,0,True,12,2,2,1
5,0,10,500,1.6,True,1000,True,0,3,1,2
5,1,10,500,1.6,False,0,True,13,3,3,2
5,2,10,500,1.6,False,0,True,11,1,1,2
5,3,10,500,1.6,False,0,True,0,3,4,2
6,0,10,500,1.6,True,1000,True,0,2,1,0
6,1,10,500,1.6,False,0,True,0,1,3,0
6,2,10,500,1.6,False,0,True,0,1,2,0
6,3,10,500,1.6,False,0,True,0,6,3,0
7,0,10,500,1.6,True,1000,True,0,2,3,2
7,1,10,500,1.6,False,0,True,16,6,6,2
7,2,10,500,1.6,False,0,True,11,1,1,2
7,3,10,500,1.6,False,0,True,11,1,1,2
8,0,10,500,1.6,True,1000,True,0,1,0,1
8,1,10,500,1.6,False,0,True,0,0,1,1
8,2,10,500,1.6,False,0,True,0,2,3,1
8,3,10,500,1.6,False,0,True,0,7,4,1
9,0,10,500,1.6,True,1000,True,15,5,5,3
9,1,10,500,1.6,False,0,True,12,2,2,3
9,2,10,500,1.6,False,0,True,11,1,1,3
9,3,10,500,1.6,False,0,True,0,2,1,3
10,0,10,500,1.6,True,1000,True,0,3,4,0
10,1,10,500,1.6,False,0,True,0,2,3,0
10,2,10,500,1.6,False,0,True,0,4,3,0
10,3,10,500,1.6,False,0,True,11,1,1,0
11,0,10,500,1.6,True,1000,True,0,5,3,3
11,1,10,500,1.6,False,0,True,0,2,3,3
11,2,10,500,1.6,False,0,True,10,0,0,3
11,3,10,500,1.6,False,0,True,13,3,3,3
12,0,10,500,1.6,True,1000,True,0,1,3,3
12,1,10,500,1.6,False,0,True,16,6,6,3
12,2,10,500,1.6,False,0,True,10,0,0,3
12,3,10,500,1.6,False,0,True,0,3,0,3
13,0,10,500,1.6,True,1000,True,0,7,6,2
13,1,10,500,1.6,False,0,True,10,0,0,2
13,2,10,500,1.6,False,0,True,11,1,1,2
13,3,10,500,1.6,False,0,True,12,2,2,2
14,0,10,500,1.6,True,1000,True,0,2,1,0
14,1,10,500,1.6,False,0,True,0,1,3,0
14,2,10,500,1.6,False,0,True,0,4,3,0
14,3,10,500,1.6,False,0,True,0,3,2,0
15,0,10,500,1.6,True,1000,True,12,2,2,1
15,1,10,500,1.6,False,0,True,0,2,1,1
15,2,10,500,1.6,False,0,True,0,5,6,1
15,3,10,500,1.6,False,0,True,0,1,0,1
16,0,10,500,1.6,True,1000,True,0,2,0,2
16,1,10,500,1.6,False,0,True,13,3,3,2
