winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,144,127,102,136,2,"[14, 0, 0, 0]","[0, 14, 11, 12]","[0, 12, 12, 12]","[10, 0, 0, 11]","[11, 0, 0, 0]","[0, 13, 10, 0]","[13, 11, 10, 0]","[13, 0, 10, 10]","[10, 12, 10, 0]","[10, 10, 10, 0]","[0, 11, 11, 10]","[11, 0, 11, 10]","[11, 10, 0, 0]","[10, 14, 10, 0]","[10, 0, 11, 12]","[0, 11, 0, 0]","[0, 0, 0, 0]","[13, 12, 0, 13]","[0, 14, 11, 12]"
2,87,140,110,136,3,"[0, 12, 14, 12]","[13, 0, 13, 11]","[10, 0, 0, 0]","[13, 11, 10, 0]","[0, 0, 10, 0]","[0, 13, 10, 12]","[0, 10, 13, 10]","[0, 10, 10, 0]","[10, 0, 0, 0]","[10, 0, 10, 10]","[10, 0, 11, 10]","[11, 11, 0, 10]","[10, 10, 11, 0]","[11, 0, 0, 11]","[0, 10, 13, 11]","[12, 0, 0, 0]","[13, 0, 0, 13]","[0, 0, 15, 0]","[13, 0, 0, 0]"
0,112,102,104,137,0,"[0, 0, 0, 14]","[0, 11, 12, 0]","[12, 0, 0, 12]","[11, 0, 12, 10]","[15, 0, 11, 0]","[11, 0, 0, 0]","[11, 11, 0, 10]","[0, 11, 10, 10]","[0, 10, 0, 0]","[10, 10, 0, 10]","[12, 10, 10, 0]","[0, 0, 11, 0]","[0, 10, 12, 0]","[11, 11, 10, 0]","[12, 0, 0, 0]","[11, 0, 0, 14]","[10, 0, 0, 0]","[0, 14, 14, 11]","[11, 14, 0, 13]"
0,107,148,99,193,1,"[14, 0, 0, 12]","[12, 10, 0, 0]","[12, 12, 12, 0]","[0, 0, 0, 12]","[12, 10, 11, 0]","[11, 0, 11, 10]","[11, 10, 13, 0]","[10, 0, 10, 0]","[11, 11, 0, 10]","[10, 10, 0, 11]","[10, 0, 11, 0]","[13, 10, 10, 0]","[0, 13, 11, 10]","[11, 11, 11, 0]","[12, 0, 10, 10]","[10, 0, 12, 13]","[10, 10, 0, 0]","[12, 0, 15, 11]","[12, 0, 11, 0]"
1,154,133,97,145,2,"[0, 17, 10, 12]","[0, 12, 12, 13]","[10, 12, 0, 11]","[14, 11, 0, 10]","[10, 10, 0, 0]","[11, 14, 10, 0]","[10, 11, 12, 0]","[10, 0, 11, 10]","[10, 10, 10, 0]","[11, 10, 10, 0]","[0, 10, 11, 10]","[0, 12, 11, 10]","[11, 0, 0, 0]","[0, 12, 11, 11]","[12, 0, 12, 0]","[0, 0, 0, 0]","[11, 0, 0, 0]","[11, 0, 13, 10]","[14, 13, 0, 0]"
1,152,133,111,125,3,"[0, 10, 0, 11]","[10, 0, 0, 0]","[0, 12, 0, 11]","[0, 12, 10, 13]","[13, 10, 0, 12]","[0, 0, 10, 0]","[10, 0, 11, 12]","[10, 0, 0, 10]","[11, 11, 10, 10]","[0, 10, 11, 10]","[0, 10, 10, 10]","[0, 10, 13, 0]","[10, 0, 0, 0]","[13, 10, 11, 0]","[13, 11, 0, 12]","[11, 10, 11, 0]","[13, 10, 11, 0]","[0, 12, 12, 0]","[11, 14, 13, 0]"
0,149,111,114,184,0,"[12, 11, 0, 0]","[12, 0, 11, 14]","[14, 11, 12, 0]","[12, 0, 11, 11]","[11, 0, 10, 0]","[10, 10, 0, 0]","[10, 10, 0, 0]","[10, 11, 10, 0]","[10, 0, 10, 11]","[10, 11, 0, 10]","[10, 0, 10, 10]","[10, 10, 0, 10]","[0, 10, 0, 11]","[0, 0, 0, 12]","[12, 12, 0, 11]","[10, 12, 15, 0]","[11, 12, 0, 14]","[10, 16, 11, 0]","[10, 13, 11, 0]"
1,140,114,131,131,1,"[11, 0, 12, 13]","[13, 10, 10, 0]","[0, 11, 0, 0]","[14, 0, 11, 11]","[14, 12, 10, 0]","[10, 0, 13, 11]","[0, 10, 10, 10]","[0, 0, 11, 10]","[10, 0, 11, 10]","[10, 10, 0, 11]","[0, 10, 11, 10]","[0, 0, 0, 10]","[0, 10, 0, 0]","[10, 11, 0, 12]","[0, 10, 0, 0]","[0, 11, 0, 13]","[14, 13, 0, 10]","[11, 11, 15, 0]","[14, 11, 0, 0]"
3,108,107,132,114,2,"[0, 11, 0, 11]","[0, 11, 0, 0]","[0, 13, 11, 11]","[0, 16, 0, 10]","[13, 0, 0, 0]","[0, 0, 0, 0]","[0, 12, 11, 10]","[11, 11, 0, 10]","[0, 10, 0, 0]","[10, 0, 10, 10]","[10, 11, 10, 0]","[10, 0, 11, 11]","[11, 0, 0, 10]","[12, 0, 10, 10]","[10, 0, 11, 12]","[14, 0, 12, 10]","[13, 13, 11, 0]","[0, 0, 0, 0]","[0, 0, 10, 17]"
2,86,136,99,119,3,"[15, 10, 12, 0]","[11, 0, 0, 0]","[0, 0, 14, 11]","[10, 12, 11, 0]","[10, 12, 14, 0]","[10, 10, 12, 0]","[11, 0, 11, 12]","[11, 0, 0, 10]","[10, 11, 10, 0]","[10, 0, 10, 10]","[11, 0, 11, 10]","[0, 10, 11, 10]","[10, 11, 0, 13]","[0, 0, 10, 0]","[0, 0, 0, 13]","[0, 0, 0, 0]","[0, 0, 0, 10]","[0, 10, 0, 0]","[0, 0, 10, 0]"
