card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
9C,mediumHigh,False,6,0,8,0,3,10
8H,mediumHigh,False,2,3,2,3,3,10
JS,high,False,1,2,1,2,-2,2
8S,mediumHigh,False,3,3,4,0,5,10
7C,mediumlow,False,3,2,4,0,5,9
AC,veryhigh,False,2,1,3,-1,3,4
AC,veryhigh,False,6,2,1,6,2,10
TC,high,False,5,1,1,6,2,9
2D,low,False,3,0,0,6,2,7
4D,low,False,2,1,3,2,5,10
9D,mediumHigh,False,1,0,2,1,2,4
7H,mediumlow,False,3,-1,2,1,2,3
