winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,159,116,141,103,3,"[14, 10, 0, 13]","[0, 14, 11, 11]","[10, 16, 0, 12]","[0, 0, 12, 0]","[0, 12, 0, 0]","[0, 0, 12, 0]","[11, 0, 12, 11]","[0, 0, 0, 11]","[10, 10, 11, 0]","[0, 10, 10, 11]","[0, 10, 11, 10]","[0, 0, 0, 11]","[0, 10, 12, 11]","[10, 11, 0, 0]","[10, 11, 0, 14]","[13, 12, 12, 0]","[0, 12, 13, 12]","[13, 10, 0, 0]","[12, 11, 0, 14]"
2,111,118,90,106,0,"[0, 0, 0, 12]","[0, 0, 12, 0]","[11, 0, 0, 14]","[0, 11, 10, 0]","[11, 12, 11, 0]","[0, 11, 0, 0]","[11, 0, 12, 10]","[10, 11, 0, 10]","[0, 0, 11, 0]","[10, 0, 11, 10]","[0, 10, 0, 0]","[10, 11, 12, 0]","[0, 11, 0, 0]","[10, 0, 0, 0]","[10, 12, 0, 12]","[12, 0, 0, 10]","[0, 12, 11, 0]","[11, 10, 11, 0]","[0, 0, 17, 12]"
3,81,150,156,133,1,"[13, 0, 12, 0]","[12, 13, 0, 11]","[11, 0, 0, 12]","[0, 0, 11, 0]","[0, 10, 12, 11]","[0, 11, 11, 12]","[10, 0, 10, 14]","[10, 0, 11, 11]","[0, 0, 0, 11]","[11, 0, 10, 10]","[10, 11, 11, 0]","[11, 11, 0, 10]","[0, 0, 0, 10]","[13, 0, 11, 11]","[11, 0, 10, 12]","[0, 11, 14, 10]","[10, 0, 14, 0]","[11, 0, 0, 0]","[0, 14, 13, 11]"
0,148,100,131,177,2,"[11, 0, 12, 13]","[14, 0, 0, 10]","[10, 12, 13, 0]","[10, 15, 0, 11]","[0, 11, 11, 0]","[10, 11, 0, 11]","[10, 0, 0, 0]","[10, 10, 0, 10]","[10, 10, 10, 0]","[10, 10, 0, 10]","[11, 0, 10, 11]","[12, 11, 10, 0]","[11, 11, 11, 0]","[12, 12, 0, 10]","[0, 10, 12, 11]","[0, 13, 11, 11]","[13, 0, 0, 11]","[12, 12, 0, 12]","[11, 0, 0, 0]"
2,122,150,109,119,3,"[0, 0, 12, 15]","[12, 0, 0, 0]","[11, 0, 14, 10]","[10, 11, 0, 0]","[0, 10, 0, 10]","[0, 11, 13, 10]","[10, 0, 10, 11]","[0, 0, 10, 0]","[11, 10, 11, 0]","[0, 10, 10, 10]","[12, 0, 10, 10]","[10, 11, 0, 10]","[12, 10, 11, 0]","[0, 0, 10, 11]","[10, 0, 0, 0]","[10, 12, 13, 0]","[0, 12, 0, 12]","[11, 11, 13, 0]","[0, 14, 13, 0]"
1,169,85,137,125,0,"[13, 0, 0, 0]","[0, 15, 13, 0]","[14, 10, 0, 13]","[10, 11, 0, 15]","[12, 11, 0, 0]","[11, 14, 0, 0]","[0, 12, 0, 10]","[10, 11, 12, 0]","[0, 10, 10, 11]","[10, 10, 0, 10]","[10, 0, 0, 0]","[10, 11, 0, 10]","[0, 11, 12, 10]","[0, 11, 0, 0]","[11, 10, 0, 12]","[0, 11, 15, 11]","[0, 0, 0, 10]","[14, 0, 11, 12]","[0, 11, 12, 13]"
2,136,174,118,122,1,"[0, 12, 13, 13]","[13, 0, 13, 10]","[0, 12, 0, 0]","[0, 11, 11, 0]","[11, 0, 0, 0]","[0, 13, 0, 11]","[12, 11, 11, 0]","[10, 0, 11, 10]","[10, 0, 11, 10]","[10, 0, 10, 10]","[10, 11, 11, 0]","[0, 10, 0, 11]","[0, 0, 10, 11]","[10, 11, 10, 0]","[0, 10, 12, 10]","[11, 12, 10, 0]","[13, 12, 11, 0]","[12, 0, 15, 11]","[0, 11, 15, 11]"
2,151,178,129,74,2,"[0, 17, 10, 12]","[0, 12, 13, 13]","[0, 0, 12, 11]","[0, 10, 11, 14]","[12, 10, 11, 0]","[0, 12, 11, 10]","[0, 0, 11, 0]","[0, 0, 10, 0]","[10, 0, 10, 11]","[10, 10, 10, 0]","[0, 10, 10, 11]","[10, 10, 10, 0]","[10, 10, 13, 0]","[0, 0, 0, 13]","[0, 12, 0, 0]","[0, 14, 10, 11]","[11, 11, 0, 0]","[11, 0, 14, 12]","[0, 13, 12, 11]"
3,175,155,175,63,3,"[0, 11, 14, 13]","[0, 0, 0, 0]","[10, 15, 12, 0]","[0, 11, 12, 11]","[0, 14, 10, 11]","[0, 11, 10, 10]","[13, 0, 10, 10]","[0, 11, 0, 10]","[10, 10, 12, 0]","[0, 10, 10, 11]","[0, 10, 10, 10]","[10, 10, 0, 0]","[10, 0, 11, 13]","[0, 12, 12, 10]","[10, 0, 10, 13]","[0, 12, 10, 14]","[0, 13, 0, 12]","[0, 13, 0, 13]","[0, 12, 12, 14]"
2,92,125,79,89,0,"[0, 0, 11, 10]","[0, 13, 13, 0]","[0, 0, 14, 11]","[13, 0, 11, 13]","[12, 0, 0, 0]","[0, 0, 12, 0]","[0, 11, 0, 0]","[10, 0, 0, 0]","[11, 10, 11, 0]","[11, 0, 10, 10]","[11, 10, 11, 0]","[10, 11, 0, 11]","[0, 0, 10, 12]","[0, 0, 0, 0]","[0, 12, 11, 12]","[11, 0, 11, 0]","[0, 0, 0, 0]","[0, 12, 0, 0]","[0, 13, 0, 0]"
1,152,134,101,136,1,"[13, 15, 12, 0]","[13, 12, 12, 0]","[0, 10, 0, 0]","[11, 13, 11, 0]","[10, 0, 0, 0]","[11, 0, 13, 0]","[11, 11, 10, 0]","[0, 10, 11, 10]","[0, 0, 10, 0]","[11, 10, 0, 10]","[0, 0, 10, 0]","[0, 10, 10, 11]","[12, 0, 10, 11]","[10, 0, 14, 11]","[0, 10, 0, 11]","[11, 13, 0, 12]","[0, 12, 11, 13]","[11, 13, 0, 0]","[12, 13, 0, 12]"
3,123,128,137,115,2,"[13, 0, 12, 10]","[0, 14, 12, 12]","[13, 0, 14, 10]","[10, 0, 13, 11]","[0, 0, 13, 0]","[0, 11, 0, 0]","[0, 0, 0, 0]","[11, 10, 11, 0]","[10, 10, 0, 11]","[0, 10, 11, 10]","[0, 11, 10, 10]","[0, 0, 10, 0]","[12, 10, 0, 10]","[10, 12, 0, 13]","[0, 11, 11, 13]","[12, 0, 11, 0]","[12, 11, 0, 13]","[0, 13, 0, 14]","[12, 0, 0, 0]"
2,108,160,86,130,3,"[11, 0, 0, 0]","[0, 12, 12, 11]","[0, 0, 13, 0]","[11, 0, 13, 0]","[0, 11, 11, 10]","[11, 10, 11, 0]","[0, 10, 10, 11]","[11, 0, 0, 0]","[10, 11, 11, 0]","[10, 10, 10, 0]","[10, 10, 0, 10]","[10, 0, 13, 10]","[10, 0, 13, 10]","[10, 12, 11, 0]","[0, 10, 10, 13]","[0, 0, 11, 0]","[12, 0, 11, 0]","[14, 12, 0, 11]","[0, 0, 0, 0]"
0,143,135,142,159,0,"[15, 12, 0, 11]","[0, 12, 12, 0]","[0, 16, 10, 10]","[12, 12, 11, 0]","[10, 0, 11, 12]","[10, 13, 11, 0]","[10, 0, 0, 10]","[11, 10, 0, 11]","[0, 11, 10, 10]","[10, 0, 10, 10]","[10, 10, 0, 11]","[10, 11, 10, 0]","[13, 11, 10, 0]","[0, 12, 13, 10]","[11, 0, 11, 11]","[11, 13, 0, 13]","[16, 0, 0, 0]","[10, 0, 16, 10]","[0, 0, 0, 13]"
3,139,141,155,144,1,"[13, 0, 12, 12]","[12, 0, 10, 12]","[0, 10, 0, 10]","[11, 13, 0, 13]","[0, 0, 0, 12]","[12, 12, 0, 11]","[11, 10, 0, 13]","[12, 10, 11, 0]","[0, 0, 11, 10]","[10, 10, 10, 0]","[11, 10, 11, 0]","[0, 10, 0, 0]","[13, 11, 10, 0]","[0, 10, 11, 12]","[12, 0, 10, 11]","[0, 10, 11, 13]","[13, 11, 10, 0]","[14, 0, 12, 12]","[0, 12, 12, 14]"
0,141,121,107,171,2,"[14, 0, 10, 0]","[13, 11, 0, 12]","[14, 0, 0, 0]","[13, 0, 10, 12]","[13, 10, 12, 0]","[12, 10, 11, 0]","[11, 0, 10, 0]","[11, 11, 0, 10]","[10, 11, 0, 11]","[10, 10, 10, 0]","[0, 0, 0, 10]","[0, 10, 11, 10]","[0, 0, 10, 10]","[10, 11, 0, 0]","[12, 12, 0, 10]","[15, 10, 12, 0]","[0, 12, 14, 11]","[0, 12, 11, 11]","[13, 11, 0, 0]"
3,127,123,144,112,3,"[0, 0, 14, 11]","[0, 12, 12, 12]","[12, 13, 0, 13]","[11, 12, 0, 11]","[10, 0, 0, 0]","[0, 0, 11, 10]","[0, 12, 0, 10]","[0, 10, 11, 0]","[10, 10, 0, 0]","[0, 10, 10, 11]","[11, 0, 10, 11]","[0, 10, 10, 11]","[10, 12, 0, 10]","[0, 11, 11, 10]","[0, 15, 11, 0]","[13, 0, 0, 11]","[12, 0, 12, 0]","[11, 0, 0, 13]","[12, 0, 11, 0]"
0,125,146,141,165,0,"[0, 13, 12, 0]","[12, 0, 12, 13]","[13, 11, 12, 0]","[11, 11, 0, 0]","[10, 11, 0, 10]","[12, 0, 11, 11]","[12, 11, 0, 11]","[10, 10, 0, 0]","[0, 0, 10, 0]","[10, 0, 11, 10]","[10, 0, 11, 10]","[11, 10, 0, 11]","[10, 0, 12, 10]","[11, 0, 13, 0]","[0, 10, 12, 11]","[11, 14, 0, 10]","[11, 11, 0, 12]","[0, 13, 14, 10]","[11, 0, 16, 12]"
1,170,124,93,140,1,"[15, 0, 0, 0]","[0, 0, 10, 13]","[0, 14, 12, 0]","[0, 11, 13, 11]","[13, 12, 10, 0]","[0, 12, 12, 11]","[0, 12, 0, 0]","[10, 12, 10, 0]","[10, 10, 11, 0]","[11, 10, 0, 10]","[10, 10, 0, 11]","[10, 10, 0, 11]","[0, 13, 10, 0]","[12, 11, 12, 0]","[12, 0, 0, 0]","[13, 11, 0, 12]","[0, 12, 0, 0]","[11, 0, 10, 14]","[13, 10, 14, 0]"
1,130,128,74,125,2,"[0, 13, 13, 0]","[0, 10, 17, 10]","[0, 0, 0, 0]","[13, 0, 13, 10]","[0, 11, 0, 0]","[13, 10, 10, 0]","[12, 10, 0, 12]","[10, 10, 0, 0]","[10, 10, 0, 11]","[10, 10, 11, 0]","[10, 0, 10, 10]","[10, 0, 10, 10]","[0, 11, 10, 0]","[0, 0, 10, 0]","[10, 0, 0, 0]","[13, 11, 11, 0]","[0, 0, 0, 11]","[14, 10, 13, 0]","[0, 14, 0, 0]"
3,126,106,153,136,3,"[14, 0, 0, 10]","[12, 12, 13, 0]","[0, 11, 0, 0]","[10, 14, 0, 0]","[11, 12, 0, 10]","[0, 12, 10, 11]","[11, 0, 10, 12]","[0, 0, 11, 10]","[10, 0, 10, 10]","[0, 10, 10, 11]","[10, 0, 11, 10]","[0, 10, 0, 10]","[10, 10, 0, 12]","[13, 0, 10, 11]","[0, 0, 0, 0]","[11, 12, 0, 12]","[10, 0, 10, 11]","[0, 13, 0, 13]","[14, 10, 11, 0]"
1,159,124,90,150,0,"[10, 14, 0, 13]","[12, 12, 0, 0]","[10, 0, 12, 0]","[12, 11, 12, 0]","[10, 0, 12, 11]","[10, 10, 0, 0]","[0, 11, 12, 10]","[0, 10, 11, 0]","[0, 10, 10, 12]","[10, 0, 10, 10]","[10, 11, 0, 11]","[10, 0, 0, 0]","[11, 0, 11, 11]","[10, 11, 0, 12]","[12, 13, 0, 0]","[13, 12, 10, 0]","[10, 12, 12, 0]","[0, 11, 12, 0]","[0, 11, 0, 0]"
2,129,158,144,116,1,"[0, 13, 10, 0]","[12, 14, 13, 0]","[0, 11, 13, 11]","[0, 11, 0, 13]","[10, 0, 13, 12]","[10, 11, 11, 0]","[0, 0, 0, 0]","[0, 0, 10, 0]","[0, 11, 10, 10]","[10, 0, 10, 10]","[11, 10, 0, 11]","[10, 10, 0, 11]","[0, 12, 11, 10]","[0, 12, 10, 11]","[14, 0, 11, 10]","[0, 0, 12, 11]","[15, 0, 11, 0]","[12, 0, 13, 12]","[12, 14, 0, 12]"
0,160,128,90,178,2,"[14, 11, 0, 0]","[13, 14, 0, 0]","[10, 11, 0, 15]","[0, 13, 12, 10]","[12, 12, 0, 11]","[11, 10, 0, 11]","[11, 11, 10, 0]","[0, 10, 11, 0]","[10, 11, 0, 11]","[10, 10, 11, 0]","[10, 0, 10, 11]","[12, 10, 10, 0]","[0, 12, 0, 0]","[11, 0, 13, 11]","[11, 0, 12, 10]","[12, 12, 11, 0]","[10, 0, 0, 0]","[11, 0, 14, 0]","[10, 13, 14, 0]"
2,127,156,85,80,3,"[0, 14, 11, 13]","[11, 0, 0, 0]","[0, 15, 11, 11]","[0, 13, 11, 10]","[11, 0, 11, 0]","[0, 0, 12, 0]","[0, 0, 10, 0]","[0, 10, 12, 11]","[11, 10, 10, 0]","[0, 10, 11, 10]","[11, 0, 11, 10]","[0, 11, 0, 10]","[10, 0, 0, 0]","[0, 0, 10, 0]","[12, 10, 11, 0]","[0, 13, 0, 10]","[0, 0, 0, 0]","[0, 10, 14, 0]","[14, 11, 11, 0]"
3,79,123,149,91,0,"[12, 0, 14, 14]","[0, 12, 10, 15]","[0, 0, 12, 0]","[12, 0, 12, 10]","[0, 11, 11, 14]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 12, 10, 11]","[0, 0, 0, 10]","[10, 0, 10, 10]","[10, 0, 10, 10]","[0, 11, 0, 0]","[0, 10, 11, 12]","[0, 0, 10, 11]","[12, 0, 0, 11]","[0, 12, 13, 11]","[11, 0, 0, 0]","[0, 11, 0, 0]","[14, 0, 0, 10]"
0,135,132,124,138,1,"[13, 10, 0, 13]","[0, 12, 10, 0]","[12, 11, 0, 13]","[0, 11, 13, 0]","[12, 0, 0, 0]","[11, 12, 11, 0]","[10, 0, 0, 0]","[12, 0, 10, 0]","[11, 0, 10, 10]","[11, 10, 0, 10]","[11, 10, 11, 0]","[0, 11, 10, 12]","[0, 13, 11, 10]","[12, 0, 12, 11]","[0, 10, 0, 0]","[0, 12, 12, 11]","[12, 0, 11, 11]","[11, 13, 0, 12]","[0, 0, 11, 11]"
