winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,143,134,173,134,0,"[13, 0, 12, 15]","[0, 10, 0, 12]","[11, 12, 0, 12]","[12, 0, 11, 14]","[0, 0, 11, 11]","[10, 0, 12, 12]","[12, 11, 10, 0]","[0, 10, 11, 10]","[10, 0, 10, 10]","[10, 10, 0, 10]","[10, 11, 11, 0]","[0, 10, 0, 0]","[0, 10, 10, 11]","[12, 11, 0, 10]","[11, 12, 0, 12]","[0, 11, 14, 10]","[10, 12, 12, 0]","[0, 0, 10, 14]","[13, 13, 0, 10]"
0,124,113,135,141,1,"[0, 0, 11, 0]","[14, 0, 0, 12]","[12, 12, 0, 0]","[0, 0, 14, 0]","[12, 0, 10, 0]","[11, 0, 0, 11]","[11, 10, 0, 13]","[0, 0, 0, 11]","[10, 10, 0, 11]","[0, 10, 10, 10]","[10, 11, 11, 0]","[0, 10, 11, 10]","[10, 10, 0, 13]","[0, 10, 12, 11]","[10, 0, 12, 12]","[16, 0, 0, 11]","[12, 14, 0, 10]","[13, 15, 11, 0]","[0, 12, 11, 0]"
0,132,92,126,135,2,"[0, 0, 11, 11]","[13, 0, 11, 15]","[0, 13, 0, 0]","[11, 0, 0, 0]","[0, 10, 0, 11]","[12, 10, 0, 0]","[12, 10, 0, 11]","[0, 0, 0, 11]","[10, 12, 0, 10]","[10, 10, 10, 0]","[12, 10, 10, 0]","[10, 0, 0, 11]","[12, 10, 11, 0]","[10, 0, 0, 11]","[0, 12, 0, 11]","[0, 0, 11, 0]","[12, 12, 0, 12]","[11, 11, 16, 0]","[0, 12, 12, 12]"
2,117,181,121,142,3,"[11, 0, 14, 11]","[0, 13, 13, 10]","[12, 14, 10, 0]","[0, 12, 0, 0]","[0, 0, 12, 0]","[15, 10, 10, 0]","[0, 13, 11, 10]","[0, 0, 11, 10]","[10, 0, 10, 10]","[10, 0, 10, 10]","[0, 0, 11, 0]","[11, 10, 0, 11]","[11, 11, 11, 0]","[0, 10, 12, 11]","[13, 0, 10, 12]","[10, 0, 13, 13]","[13, 11, 12, 0]","[13, 13, 11, 0]","[13, 0, 0, 13]"
0,150,96,69,153,0,"[0, 13, 0, 0]","[14, 10, 0, 0]","[11, 12, 0, 0]","[10, 13, 12, 0]","[0, 0, 0, 11]","[10, 0, 10, 0]","[0, 11, 0, 0]","[11, 11, 11, 0]","[11, 10, 11, 0]","[10, 0, 10, 11]","[11, 10, 0, 11]","[11, 11, 0, 10]","[12, 11, 10, 0]","[10, 14, 10, 0]","[10, 0, 0, 0]","[12, 0, 10, 14]","[10, 13, 12, 0]","[0, 11, 0, 0]","[0, 0, 0, 12]"
2,122,156,109,120,1,"[10, 0, 0, 16]","[13, 0, 14, 11]","[12, 12, 12, 0]","[0, 11, 12, 11]","[0, 14, 10, 0]","[11, 0, 10, 11]","[11, 12, 11, 0]","[10, 10, 10, 0]","[10, 0, 11, 11]","[11, 10, 0, 10]","[11, 10, 11, 0]","[0, 10, 10, 12]","[0, 0, 10, 0]","[0, 0, 12, 0]","[0, 11, 10, 13]","[10, 0, 13, 0]","[11, 11, 0, 14]","[0, 0, 0, 0]","[0, 11, 0, 0]"
1,166,122,131,108,2,"[0, 14, 12, 12]","[0, 0, 0, 10]","[10, 14, 0, 11]","[14, 13, 10, 0]","[0, 10, 10, 12]","[0, 0, 12, 0]","[0, 11, 11, 11]","[0, 12, 10, 11]","[11, 10, 0, 10]","[0, 11, 10, 10]","[0, 11, 10, 10]","[11, 0, 11, 10]","[10, 11, 0, 0]","[11, 13, 0, 10]","[10, 10, 13, 0]","[10, 0, 13, 0]","[10, 11, 0, 14]","[11, 15, 0, 0]","[0, 0, 0, 0]"
3,147,147,148,125,3,"[0, 13, 0, 12]","[0, 11, 12, 14]","[11, 10, 13, 0]","[0, 12, 0, 0]","[12, 11, 11, 0]","[14, 10, 0, 0]","[11, 0, 10, 13]","[0, 10, 10, 10]","[10, 0, 11, 10]","[0, 10, 11, 10]","[11, 0, 10, 11]","[0, 10, 10, 11]","[10, 0, 12, 0]","[10, 11, 0, 12]","[0, 13, 10, 12]","[11, 0, 0, 0]","[12, 13, 0, 11]","[0, 13, 14, 11]","[13, 0, 13, 11]"
0,125,134,130,156,0,"[14, 14, 10, 0]","[11, 0, 14, 11]","[0, 11, 11, 0]","[10, 12, 0, 14]","[13, 11, 12, 0]","[0, 0, 0, 10]","[11, 12, 0, 10]","[11, 0, 10, 10]","[10, 10, 0, 10]","[10, 10, 0, 10]","[10, 0, 10, 0]","[0, 0, 0, 11]","[11, 11, 0, 12]","[0, 0, 10, 11]","[11, 11, 13, 0]","[12, 12, 0, 0]","[0, 11, 14, 11]","[10, 0, 15, 10]","[12, 0, 15, 0]"
2,135,136,118,130,1,"[0, 14, 12, 13]","[0, 13, 0, 14]","[0, 0, 0, 11]","[11, 0, 12, 12]","[10, 0, 12, 0]","[0, 0, 0, 0]","[11, 0, 11, 10]","[13, 10, 0, 0]","[10, 10, 10, 0]","[10, 10, 0, 10]","[11, 10, 10, 0]","[13, 10, 0, 0]","[0, 13, 10, 11]","[10, 0, 10, 12]","[11, 11, 12, 0]","[10, 11, 0, 13]","[10, 11, 14, 0]","[0, 12, 11, 12]","[0, 0, 12, 0]"
