winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,137,123,152,76,0,"[11, 0, 13, 15]","[0, 13, 0, 0]","[0, 0, 10, 12]","[0, 10, 14, 11]","[10, 0, 12, 13]","[12, 11, 11, 0]","[0, 12, 12, 10]","[0, 10, 11, 0]","[0, 11, 10, 11]","[10, 0, 10, 11]","[0, 11, 10, 10]","[0, 11, 10, 11]","[0, 10, 0, 0]","[12, 10, 0, 11]","[10, 14, 0, 12]","[0, 0, 0, 0]","[0, 0, 0, 12]","[0, 0, 0, 0]","[11, 14, 0, 13]"
2,126,155,139,102,1,"[0, 0, 11, 0]","[0, 14, 13, 11]","[0, 0, 12, 13]","[13, 0, 10, 12]","[0, 13, 10, 12]","[0, 11, 10, 12]","[12, 11, 0, 10]","[0, 0, 10, 0]","[10, 0, 0, 0]","[11, 10, 0, 10]","[10, 10, 0, 0]","[0, 10, 10, 12]","[10, 0, 11, 13]","[0, 11, 10, 11]","[0, 12, 12, 11]","[12, 12, 11, 0]","[10, 12, 14, 0]","[0, 0, 0, 0]","[14, 0, 11, 12]"
1,165,105,86,150,2,"[13, 0, 13, 0]","[0, 11, 0, 0]","[13, 11, 11, 0]","[0, 0, 0, 0]","[13, 11, 11, 0]","[0, 11, 0, 0]","[0, 10, 0, 10]","[0, 10, 11, 11]","[10, 0, 11, 10]","[10, 10, 10, 0]","[10, 10, 0, 10]","[11, 10, 0, 10]","[11, 12, 0, 10]","[11, 10, 14, 0]","[0, 11, 11, 0]","[11, 14, 0, 11]","[12, 11, 0, 14]","[12, 0, 13, 0]","[13, 13, 0, 0]"
3,100,104,136,99,3,"[0, 11, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 12]","[0, 0, 11, 0]","[0, 12, 0, 0]","[12, 0, 10, 12]","[0, 11, 0, 10]","[0, 0, 10, 0]","[11, 0, 10, 10]","[0, 10, 10, 10]","[11, 0, 10, 11]","[10, 10, 0, 12]","[0, 10, 10, 11]","[11, 10, 0, 13]","[12, 0, 0, 12]","[10, 13, 10, 0]","[0, 13, 12, 10]","[10, 0, 0, 0]","[12, 0, 11, 13]"
1,148,102,116,114,0,"[0, 0, 0, 12]","[0, 12, 12, 0]","[12, 12, 0, 11]","[13, 10, 0, 12]","[13, 0, 0, 12]","[0, 13, 0, 0]","[0, 13, 11, 10]","[10, 11, 0, 12]","[0, 11, 11, 10]","[11, 0, 10, 10]","[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 10, 10, 0]","[0, 11, 0, 10]","[10, 10, 12, 0]","[11, 14, 0, 0]","[11, 0, 14, 0]","[11, 0, 12, 0]","[12, 0, 10, 17]"
1,181,109,157,77,1,"[11, 12, 0, 13]","[0, 11, 0, 13]","[0, 11, 0, 0]","[11, 0, 11, 12]","[11, 10, 0, 11]","[12, 0, 11, 10]","[11, 10, 0, 13]","[0, 11, 11, 10]","[0, 10, 10, 10]","[10, 10, 10, 0]","[0, 10, 0, 10]","[0, 11, 10, 10]","[0, 0, 0, 10]","[11, 14, 10, 0]","[0, 12, 11, 11]","[0, 11, 0, 0]","[0, 11, 12, 11]","[0, 16, 0, 0]","[0, 11, 13, 13]"
3,105,65,170,96,2,"[11, 0, 10, 13]","[11, 12, 0, 15]","[11, 12, 13, 0]","[0, 0, 0, 13]","[11, 0, 0, 12]","[12, 0, 10, 11]","[0, 11, 0, 0]","[10, 0, 12, 10]","[10, 11, 0, 11]","[10, 10, 10, 0]","[0, 11, 10, 11]","[0, 0, 0, 10]","[10, 13, 0, 10]","[0, 0, 0, 11]","[0, 11, 0, 11]","[0, 0, 0, 11]","[0, 14, 0, 11]","[0, 0, 0, 10]","[0, 0, 0, 0]"
3,71,157,179,131,3,"[13, 14, 11, 0]","[0, 12, 0, 13]","[12, 11, 0, 0]","[11, 0, 10, 13]","[10, 0, 11, 14]","[10, 0, 10, 12]","[11, 0, 11, 12]","[10, 0, 13, 10]","[10, 0, 10, 11]","[10, 0, 10, 10]","[10, 0, 0, 10]","[0, 11, 11, 10]","[11, 0, 10, 10]","[0, 12, 0, 11]","[0, 0, 11, 11]","[0, 11, 12, 11]","[0, 0, 14, 10]","[0, 0, 0, 0]","[13, 0, 13, 11]"
0,121,64,119,186,0,"[14, 0, 0, 14]","[13, 13, 13, 0]","[13, 10, 0, 12]","[11, 12, 0, 0]","[13, 10, 0, 0]","[12, 0, 11, 10]","[10, 11, 0, 11]","[10, 0, 0, 0]","[10, 10, 10, 0]","[11, 0, 10, 10]","[11, 11, 0, 10]","[10, 0, 0, 10]","[12, 11, 10, 0]","[0, 10, 10, 13]","[11, 11, 0, 13]","[11, 0, 0, 0]","[14, 0, 0, 0]","[0, 12, 0, 0]","[0, 0, 0, 16]"
0,143,109,110,151,1,"[0, 17, 11, 0]","[0, 13, 10, 11]","[12, 13, 10, 0]","[12, 11, 0, 14]","[10, 0, 0, 12]","[0, 0, 0, 11]","[0, 10, 0, 10]","[11, 10, 11, 0]","[12, 0, 10, 10]","[10, 11, 0, 10]","[10, 10, 10, 0]","[13, 10, 10, 0]","[0, 11, 11, 10]","[0, 0, 0, 0]","[13, 0, 0, 11]","[13, 13, 0, 11]","[11, 14, 13, 0]","[12, 0, 0, 0]","[12, 0, 13, 0]"
