card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
KD,veryhigh,False,2,2,2,2,5,10
3H,low,False,6,1,2,2,5,9
7C,mediumlow,True,1,0,1,2,4,6
JH,high,False,2,-1,0,1,3,2
5H,low,True,3,2,4,1,4,10
8H,mediumHigh,True,2,1,1,0,4,5
4C,low,False,1,0,1,0,2,2
2H,low,True,4,5,0,2,2,10
8S,mediumHigh,False,2,4,0,1,2,8
7C,mediumlow,False,2,3,-1,0,2,5
6C,mediumlow,False,1,2,-1,-1,2,3
6D,mediumlow,False,4,3,3,4,1,10
KD,veryhigh,False,3,2,2,4,1,8
5C,low,False,5,3,4,1,1,10
8C,mediumHigh,False,4,2,3,1,1,8
KC,veryhigh,False,3,1,1,1,-1,3
KS,veryhigh,False,3,2,2,2,5,10
3D,low,False,2,1,2,-1,4,5
6H,mediumlow,False,1,0,0,-1,4,2
AD,veryhigh,False,4,4,2,2,1,10
9D,mediumHigh,False,3,3,2,2,1,9
TS,high,False,2,2,2,1,1,7
KH,veryhigh,True,3,1,2,1,1,6
4S,low,False,1,0,2,1,1,5
4D,low,False,2,-1,1,0,1,2
AC,veryhigh,False,4,2,2,3,2,10
3C,low,False,3,1,2,3,2,9
3D,low,False,3,0,0,3,1,5
3S,low,False,4,3,4,1,1,10
4D,low,True,4,2,3,1,1,8
5D,low,True,2,1,2,1,1,6
TD,high,False,2,1,2,3,3,10
2D,low,False,1,0,2,3,3,9
QH,high,False,4,3,5,1,2,10
4S,low,False,1,2,5,1,2,9
AH,veryhigh,False,3,1,3,0,1,4
AH,veryhigh,False,4,2,4,2,4,10
QH,high,False,3,1,4,2,4,9
AH,veryhigh,False,3,5,2,1,1,10
AC,veryhigh,False,3,4,2,1,1,9
QC,high,False,2,3,2,1,1,8
6D,mediumlow,False,1,2,2,1,1,7
8C,mediumHigh,False,1,1,0,1,0,3
AS,veryhigh,True,2,0,0,1,0,2
8H,mediumHigh,False,5,3,2,2,2,10
KD,veryhigh,True,2,2,2,2,2,9
AD,veryhigh,True,1,1,2,2,2,8
4H,low,False,4,0,2,2,2,7
6H,mediumlow,True,2,2,3,0,7,10
