winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,111,139,120,135,2,"[13, 0, 14, 12]","[11, 0, 0, 0]","[14, 0, 0, 0]","[0, 12, 12, 11]","[10, 0, 13, 11]","[10, 11, 13, 0]","[11, 10, 0, 0]","[10, 0, 0, 0]","[11, 11, 10, 10]","[0, 10, 10, 10]","[10, 0, 11, 10]","[0, 11, 11, 10]","[0, 0, 12, 0]","[0, 11, 10, 13]","[11, 12, 0, 11]","[0, 10, 11, 11]","[0, 13, 12, 11]","[12, 0, 0, 0]","[12, 0, 0, 0]"
1,138,119,124,134,3,"[13, 11, 0, 0]","[10, 13, 0, 16]","[11, 0, 0, 11]","[11, 11, 0, 13]","[0, 0, 10, 0]","[10, 11, 0, 0]","[11, 12, 10, 0]","[10, 12, 10, 0]","[0, 10, 10, 10]","[0, 11, 10, 10]","[10, 0, 10, 10]","[0, 0, 0, 0]","[11, 0, 0, 11]","[0, 11, 10, 0]","[11, 13, 11, 11]","[0, 0, 0, 10]","[0, 12, 13, 12]","[14, 0, 13, 10]","[12, 11, 12, 0]"
0,102,93,157,164,0,"[15, 0, 11, 13]","[11, 0, 0, 10]","[11, 0, 0, 12]","[10, 12, 0, 0]","[0, 0, 12, 10]","[0, 10, 0, 0]","[11, 12, 0, 11]","[11, 10, 0, 11]","[11, 10, 11, 0]","[10, 0, 10, 10]","[10, 11, 0, 10]","[11, 0, 10, 11]","[10, 11, 0, 11]","[10, 0, 0, 12]","[10, 0, 0, 12]","[11, 0, 13, 12]","[0, 12, 0, 0]","[0, 14, 11, 0]","[12, 0, 15, 12]"
0,126,144,123,188,1,"[13, 13, 0, 0]","[0, 0, 13, 0]","[12, 11, 0, 13]","[0, 11, 0, 0]","[11, 0, 11, 11]","[12, 12, 11, 0]","[13, 0, 10, 10]","[10, 0, 10, 12]","[11, 11, 0, 10]","[10, 11, 0, 10]","[11, 10, 11, 0]","[10, 0, 10, 10]","[0, 10, 11, 12]","[13, 0, 10, 0]","[12, 0, 11, 13]","[13, 0, 11, 0]","[11, 13, 12, 12]","[14, 13, 0, 10]","[12, 11, 13, 0]"
2,157,195,136,101,2,"[0, 0, 11, 10]","[0, 16, 11, 10]","[13, 0, 13, 11]","[12, 0, 10, 0]","[0, 13, 12, 11]","[11, 0, 10, 11]","[0, 10, 10, 0]","[0, 0, 10, 0]","[11, 0, 10, 10]","[10, 10, 11, 0]","[10, 11, 11, 10]","[10, 10, 11, 0]","[0, 10, 10, 11]","[0, 12, 0, 0]","[0, 12, 10, 13]","[0, 14, 10, 12]","[12, 14, 12, 0]","[12, 11, 12, 14]","[0, 14, 11, 13]"
0,93,124,112,155,3,"[12, 0, 10, 12]","[13, 12, 11, 0]","[13, 0, 11, 0]","[0, 11, 13, 11]","[10, 0, 12, 12]","[10, 0, 12, 11]","[10, 0, 0, 0]","[10, 10, 11, 0]","[10, 10, 10, 0]","[10, 10, 0, 11]","[0, 10, 0, 10]","[0, 10, 0, 0]","[11, 10, 0, 0]","[11, 0, 11, 11]","[13, 0, 0, 0]","[0, 0, 0, 10]","[12, 0, 12, 0]","[10, 0, 11, 12]","[0, 10, 0, 12]"
1,148,124,118,122,0,"[0, 13, 12, 0]","[0, 0, 0, 12]","[0, 12, 10, 0]","[12, 11, 11, 0]","[0, 10, 13, 10]","[11, 0, 12, 11]","[10, 11, 11, 0]","[0, 10, 11, 11]","[11, 10, 0, 10]","[10, 10, 10, 0]","[10, 0, 11, 10]","[10, 0, 10, 13]","[0, 10, 0, 0]","[11, 0, 0, 10]","[11, 0, 13, 10]","[0, 14, 0, 0]","[0, 13, 0, 10]","[13, 11, 0, 0]","[13, 13, 0, 11]"
0,66,107,103,149,1,"[0, 0, 11, 13]","[13, 10, 0, 13]","[0, 0, 0, 11]","[10, 11, 11, 0]","[10, 11, 0, 12]","[11, 0, 0, 0]","[11, 0, 0, 0]","[10, 0, 0, 0]","[10, 0, 11, 10]","[10, 10, 10, 0]","[11, 10, 0, 11]","[10, 0, 11, 10]","[10, 0, 0, 0]","[10, 14, 11, 0]","[12, 0, 10, 0]","[0, 0, 0, 11]","[0, 0, 11, 0]","[11, 0, 11, 12]","[0, 0, 10, 0]"
2,111,163,122,114,2,"[0, 0, 14, 0]","[11, 0, 10, 0]","[12, 0, 11, 14]","[14, 11, 0, 11]","[12, 0, 11, 0]","[0, 0, 10, 0]","[0, 12, 0, 10]","[0, 0, 0, 10]","[10, 0, 11, 10]","[0, 10, 11, 10]","[12, 10, 10, 0]","[0, 10, 11, 10]","[10, 10, 13, 0]","[11, 12, 0, 10]","[12, 12, 11, 0]","[10, 12, 14, 0]","[0, 0, 0, 11]","[0, 0, 10, 16]","[0, 12, 16, 10]"
3,81,136,155,122,3,"[12, 0, 0, 0]","[0, 15, 0, 10]","[14, 12, 11, 0]","[11, 12, 0, 12]","[10, 0, 0, 14]","[10, 0, 11, 12]","[12, 0, 11, 11]","[11, 11, 11, 0]","[0, 10, 11, 10]","[0, 11, 10, 10]","[11, 0, 10, 11]","[10, 0, 11, 10]","[10, 0, 11, 10]","[0, 10, 13, 0]","[0, 0, 0, 12]","[0, 0, 13, 13]","[0, 0, 0, 10]","[0, 0, 0, 10]","[11, 0, 13, 0]"
