winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,112,123,146,135,0,"[13, 13, 0, 0]","[0, 10, 11, 12]","[11, 0, 13, 0]","[0, 11, 0, 13]","[11, 0, 0, 0]","[10, 14, 10, 0]","[13, 10, 11, 0]","[11, 0, 10, 10]","[0, 10, 10, 12]","[11, 0, 10, 10]","[10, 0, 11, 10]","[10, 11, 0, 10]","[0, 11, 0, 11]","[0, 11, 11, 11]","[11, 0, 0, 10]","[12, 0, 0, 0]","[0, 11, 12, 13]","[0, 0, 14, 10]","[12, 0, 0, 14]"
0,152,119,76,157,1,"[0, 11, 0, 0]","[11, 0, 12, 0]","[12, 0, 0, 0]","[10, 10, 0, 12]","[13, 0, 11, 11]","[12, 10, 11, 0]","[10, 10, 0, 0]","[10, 10, 0, 0]","[10, 10, 11, 0]","[11, 10, 0, 10]","[10, 11, 10, 0]","[0, 10, 12, 10]","[0, 0, 10, 0]","[11, 10, 0, 11]","[14, 11, 10, 0]","[0, 13, 11, 11]","[10, 10, 0, 11]","[0, 0, 10, 0]","[13, 16, 11, 0]"
0,137,112,122,169,2,"[12, 0, 15, 11]","[13, 12, 0, 11]","[12, 0, 0, 10]","[0, 11, 12, 11]","[0, 11, 12, 11]","[11, 12, 12, 0]","[0, 10, 10, 0]","[11, 10, 0, 0]","[10, 0, 0, 0]","[11, 10, 10, 0]","[10, 10, 0, 10]","[10, 0, 10, 11]","[0, 0, 10, 0]","[11, 11, 0, 11]","[11, 0, 0, 11]","[10, 0, 0, 12]","[11, 13, 0, 13]","[11, 14, 10, 0]","[15, 13, 11, 0]"
2,135,150,133,121,3,"[11, 15, 0, 11]","[12, 0, 10, 0]","[13, 0, 11, 14]","[11, 0, 12, 0]","[11, 0, 11, 11]","[0, 0, 10, 0]","[11, 10, 12, 0]","[10, 0, 13, 10]","[0, 10, 10, 10]","[0, 10, 11, 10]","[10, 10, 0, 10]","[10, 12, 0, 11]","[0, 11, 11, 10]","[0, 10, 0, 0]","[0, 0, 0, 13]","[0, 11, 12, 12]","[10, 14, 11, 0]","[0, 12, 0, 11]","[12, 10, 16, 0]"
2,110,144,137,139,0,"[14, 0, 0, 0]","[14, 12, 0, 11]","[12, 10, 0, 0]","[12, 0, 12, 11]","[0, 11, 12, 12]","[0, 11, 10, 13]","[0, 11, 11, 10]","[10, 0, 10, 11]","[0, 10, 10, 12]","[10, 0, 10, 10]","[10, 10, 10, 0]","[10, 0, 10, 12]","[11, 11, 12, 0]","[0, 13, 11, 10]","[11, 0, 0, 12]","[0, 0, 0, 0]","[14, 11, 0, 0]","[11, 0, 13, 0]","[0, 0, 13, 13]"
1,198,121,160,159,1,"[12, 11, 0, 14]","[0, 11, 10, 0]","[11, 13, 11, 0]","[11, 13, 0, 12]","[12, 13, 10, 0]","[12, 13, 0, 10]","[10, 12, 10, 0]","[0, 10, 11, 12]","[10, 0, 11, 11]","[10, 10, 0, 11]","[11, 10, 11, 0]","[10, 11, 0, 10]","[0, 12, 12, 10]","[12, 0, 12, 11]","[0, 11, 11, 11]","[13, 11, 0, 11]","[0, 12, 12, 13]","[10, 14, 0, 12]","[15, 11, 0, 12]"
3,116,99,150,123,2,"[0, 11, 0, 13]","[13, 0, 14, 10]","[0, 12, 0, 11]","[0, 0, 11, 12]","[10, 14, 0, 11]","[10, 0, 0, 13]","[0, 12, 10, 11]","[0, 0, 11, 10]","[11, 10, 0, 11]","[11, 10, 10, 0]","[10, 12, 10, 0]","[10, 0, 11, 10]","[12, 0, 0, 0]","[11, 0, 0, 0]","[11, 11, 0, 12]","[0, 0, 12, 0]","[0, 12, 0, 0]","[0, 12, 10, 14]","[14, 0, 0, 12]"
0,141,131,110,185,3,"[13, 12, 12, 0]","[15, 13, 10, 0]","[12, 15, 11, 0]","[14, 10, 0, 12]","[11, 12, 11, 0]","[0, 0, 0, 11]","[0, 13, 11, 10]","[10, 0, 12, 10]","[11, 11, 10, 0]","[10, 0, 10, 10]","[10, 10, 0, 11]","[10, 10, 0, 11]","[0, 10, 0, 0]","[14, 0, 10, 10]","[11, 12, 0, 11]","[11, 0, 10, 0]","[12, 13, 11, 0]","[11, 0, 13, 0]","[10, 0, 0, 14]"
3,110,135,151,145,0,"[0, 10, 12, 18]","[0, 15, 12, 11]","[11, 0, 0, 0]","[12, 11, 10, 0]","[12, 11, 0, 10]","[0, 12, 11, 12]","[11, 0, 10, 11]","[10, 10, 0, 13]","[0, 0, 10, 0]","[10, 0, 10, 11]","[10, 10, 0, 11]","[10, 0, 10, 10]","[12, 10, 0, 12]","[13, 11, 0, 10]","[0, 0, 11, 10]","[0, 0, 12, 0]","[11, 0, 0, 0]","[12, 10, 14, 0]","[11, 0, 13, 12]"
3,134,133,134,127,1,"[0, 10, 11, 15]","[12, 0, 0, 0]","[0, 10, 14, 12]","[0, 11, 0, 13]","[12, 13, 0, 10]","[11, 0, 0, 0]","[0, 12, 12, 10]","[11, 0, 11, 10]","[0, 10, 10, 10]","[10, 10, 10, 0]","[11, 10, 11, 0]","[0, 11, 10, 10]","[11, 0, 0, 10]","[12, 12, 11, 0]","[12, 0, 11, 12]","[0, 11, 0, 10]","[0, 0, 0, 12]","[13, 0, 10, 0]","[12, 14, 12, 0]"
