card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
JC,high,False,1,1,2,2,6,9
6S,mediumlow,True,3,0,2,2,6,8
TS,high,False,2,2,3,4,0,10
QC,high,False,1,1,2,3,-1,6
TS,high,False,1,3,0,5,3,10
QC,high,False,3,2,-1,5,3,8
2D,low,True,2,1,-1,5,3,7
4H,low,False,3,0,-1,4,1,3
7D,mediumlow,False,3,2,1,3,6,10
TD,high,False,2,1,1,3,6,9
QD,high,True,3,3,3,1,2,10
4C,low,False,4,2,3,1,2,9
QS,high,False,3,1,1,0,2,5
7C,mediumlow,False,2,0,1,0,1,3
7D,mediumlow,False,4,3,3,1,2,10
JC,high,False,2,2,0,0,0,3
6D,mediumlow,False,3,2,2,3,2,10
8C,mediumHigh,False,1,1,0,2,2,6
8D,mediumHigh,False,2,0,0,1,2,4
AC,veryhigh,False,3,4,0,3,2,10
9S,mediumHigh,False,2,3,0,3,2,9
TH,high,False,1,2,-1,2,1,5
6C,mediumlow,False,1,1,-1,2,0,3
KC,veryhigh,False,4,3,1,4,1,10
4C,low,False,3,2,1,3,1,8
TC,high,False,2,1,1,2,0,5
7H,mediumlow,False,3,3,2,4,2,10
JD,high,True,2,2,0,2,0,3
5S,low,False,1,1,0,2,0,2
6D,mediumlow,False,2,1,4,3,1,10
5S,low,False,4,0,4,3,0,8
TC,high,False,2,1,4,6,0,10
9D,mediumHigh,False,4,0,4,6,0,9
AC,veryhigh,False,3,1,5,2,1,10
8S,mediumHigh,False,4,0,5,2,1,9
TH,high,False,2,3,1,4,1,10
9H,mediumHigh,False,1,2,1,4,1,9
4S,low,False,2,1,1,4,1,8
3C,low,True,3,0,1,4,-1,5
4D,low,False,5,1,4,2,5,10
2D,low,False,4,0,4,0,3,5
8S,mediumHigh,False,4,2,5,1,1,10
7S,mediumlow,False,3,1,5,1,1,9
AC,veryhigh,False,2,3,4,1,1,10
3S,low,True,3,2,2,0,0,5
9H,mediumHigh,False,2,1,2,0,-1,3
QS,high,False,4,1,2,4,4,10
2H,low,False,3,0,2,4,4,9
JS,high,False,3,2,5,0,1,10
JD,high,False,1,1,4,-1,1,7
KS,veryhigh,False,5,4,2,2,1,10
AC,veryhigh,False,1,3,2,2,1,9
JD,high,True,1,2,0,-1,0,2
3S,low,False,3,5,2,0,4,10
KD,veryhigh,False,3,4,2,0,3,8
AD,veryhigh,False,2,3,2,0,3,7
7S,mediumlow,False,2,2,2,0,3,6
KS,veryhigh,False,1,1,2,-1,3,4
4D,low,False,3,1,2,4,4,10
2D,low,False,1,0,2,3,3,7
AS,veryhigh,False,4,1,2,3,6,10
2S,low,False,3,0,2,3,6,9
5D,low,True,6,5,2,2,0,10
3D,low,True,4,4,0,1,0,6
KS,veryhigh,False,1,3,0,1,-1,4
AD,veryhigh,True,2,2,0,1,-1,3
TD,high,True,1,1,0,1,-1,2
8D,mediumHigh,True,2,1,3,3,4,10
4H,low,False,4,0,3,3,4,9
JH,high,False,1,-1,2,1,3,4
9S,mediumHigh,False,1,-2,2,1,3,3
8S,mediumHigh,False,2,2,1,4,4,10
AC,veryhigh,False,3,1,1,1,2,4
2D,low,True,1,0,1,1,2,3
JD,high,False,4,1,2,5,3,10
2H,low,True,2,0,2,5,3,9
JS,high,False,3,3,3,4,1,10
TS,high,False,2,2,0,4,1,6
KS,veryhigh,False,1,1,0,2,1,3
AS,veryhigh,False,3,5,0,2,4,10
KD,veryhigh,False,3,4,0,2,4,9
2C,low,False,1,3,0,2,3,7
2S,low,False,1,2,-1,1,2,3
JS,high,False,4,3,2,6,0,10
KS,veryhigh,False,3,2,2,6,-1,8
5H,low,False,1,1,2,4,-2,4
4D,low,True,1,0,2,4,-2,3
AD,veryhigh,False,3,3,2,3,3,10
TS,high,False,4,2,2,3,3,9
4S,low,False,3,1,2,2,1,5
6D,mediumlow,True,3,1,3,4,1,10
3D,low,True,1,0,0,4,-2,3
JS,high,False,5,3,2,4,0,10
AH,veryhigh,True,2,2,2,3,-1,7
3S,low,False,4,1,2,3,-1,6
5S,low,False,3,0,1,3,-2,3
QD,high,True,2,2,2,3,2,10
6H,mediumlow,False,4,1,2,3,2,9
8S,mediumHigh,False,3,2,2,2,5,10
6D,mediumlow,False,2,1,5,1,5,10
QC,high,False,3,5,2,0,2,10
KS,veryhigh,True,4,4,2,0,2,9
8S,mediumHigh,True,3,3,2,0,2,8
AS,veryhigh,True,2,2,2,-1,2,6
7H,mediumlow,False,3,1,2,-1,2,5
3H,low,False,2,0,1,-1,1,2
AS,veryhigh,False,3,5,2,1,4,10
QD,high,False,3,4,2,1,4,9
KH,veryhigh,True,2,3,1,0,2,4
8S,mediumHigh,False,1,2,1,0,2,3
6C,mediumlow,True,4,4,3,1,3,10
TS,high,False,2,3,1,1,1,5
AC,veryhigh,True,1,2,-1,1,1,2
6C,mediumlow,True,2,2,2,2,5,10
KS,veryhigh,False,3,1,2,0,4,6
3H,low,False,3,0,1,0,4,4
2C,low,False,2,3,5,2,1,10
AS,veryhigh,True,2,2,4,1,1,7
TH,high,False,4,1,4,1,1,6
TD,high,False,1,0,3,0,1,3
4S,low,False,2,3,1,3,2,10
2C,low,False,2,2,0,3,2,8
2H,low,True,2,1,-2,2,1,3
4S,low,False,3,1,1,4,6,10
QD,high,False,5,3,2,1,5,10
3S,low,False,1,2,2,1,5,9
2C,low,True,2,1,2,0,5,7
3D,low,False,4,0,1,0,4,4
KD,veryhigh,False,3,5,0,0,4,10
JH,high,True,4,4,0,0,4,9
TD,high,False,2,3,0,0,4,8
2H,low,True,3,2,0,0,4,7
8C,mediumHigh,False,2,1,0,0,4,6
2C,low,False,1,0,0,0,4,5
5D,low,False,1,-1,-1,-1,4,2
AH,veryhigh,False,3,3,1,4,1,10
AD,veryhigh,False,3,2,1,4,1,9
6D,mediumlow,False,2,1,1,4,1,8
KS,veryhigh,False,6,3,4,2,0,10
AS,veryhigh,False,5,2,4,2,0,9
KH,veryhigh,False,1,1,4,2,0,8
3D,low,True,2,0,4,2,0,7
JS,high,False,3,-1,2,2,-1,3
KH,veryhigh,False,3,3,1,4,1,10
TD,high,False,2,2,1,4,1,9
4S,low,False,2,1,1,3,1,7
8C,mediumHigh,True,1,0,0,1,1,3
AS,veryhigh,False,1,-1,0,1,1,2
6C,mediumlow,False,3,1,3,4,4,10
JS,high,True,2,2,2,5,0,10
QH,high,False,4,1,2,3,0,7
3H,low,False,3,0,2,3,0,6
AC,veryhigh,False,6,2,2,4,1,10
4C,low,False,5,1,2,4,1,9
8H,mediumHigh,False,1,0,1,4,1,7
KH,veryhigh,False,5,2,5,0,4,10
QH,high,False,4,1,3,0,3,6
6C,mediumlow,False,1,0,3,0,2,4
QH,high,False,6,4,2,3,0,10
4H,low,False,5,3,2,3,0,9
2H,low,False,4,2,1,3,0,7
6D,mediumlow,True,2,1,0,3,0,5
5H,low,False,3,0,0,2,0,3
6H,mediumlow,False,2,-1,0,2,0,2
KD,veryhigh,False,5,2,1,4,4,10
KS,veryhigh,False,2,1,1,4,4,9
4D,low,False,4,0,1,4,4,8
8H,mediumHigh,False,4,2,4,3,0,10
3S,low,False,3,1,3,2,0,7
4S,low,False,2,0,3,2,-1,5
8H,mediumHigh,True,4,3,0,2,6,10
QH,high,True,3,2,-2,1,3,3
7H,mediumlow,True,2,1,-2,1,3,2
4S,low,True,3,1,5,2,1,10
AS,veryhigh,False,4,1,4,4,0,10
2S,low,False,3,0,4,4,0,9
AC,veryhigh,False,5,2,1,8,1,10
8D,mediumHigh,False,3,1,1,8,1,9
9H,mediumHigh,False,3,4,1,3,1,10
QD,high,False,1,3,-1,3,1,7
TH,high,False,2,2,-1,1,1,4
AC,veryhigh,False,5,5,0,4,2,10
6C,mediumlow,False,4,4,-1,3,2,7
5C,low,False,3,3,-1,3,1,5
9C,mediumHigh,False,2,2,-1,3,0,3
AC,veryhigh,False,4,4,3,2,0,10
QC,high,False,3,3,3,2,0,9
5D,low,False,3,2,3,2,0,8
KH,veryhigh,False,1,1,3,1,0,6
2D,low,False,2,0,2,0,0,3
AD,veryhigh,False,3,3,2,1,6,10
TC,high,False,2,2,2,1,6,9
8D,mediumHigh,False,2,1,2,1,5,7
4H,low,False,3,1,3,3,5,10
8C,mediumHigh,False,3,0,3,1,4,6
QC,high,False,5,3,2,3,1,10
AS,veryhigh,False,1,2,2,1,0,6
KH,veryhigh,True,1,1,2,1,0,5
6C,mediumlow,False,4,0,2,1,0,4
AH,veryhigh,False,4,1,1,4,5,10
2H,low,False,3,0,1,4,5,9
JS,high,False,3,1,2,3,5,10
3S,low,False,2,0,2,1,4,6
TS,high,False,2,2,5,1,1,10
7S,mediumlow,False,1,1,5,1,-2,6
5D,low,True,1,0,4,1,-2,4
AH,veryhigh,False,1,-1,4,1,-3,2
2D,low,False,4,5,2,3,1,10
JS,high,False,2,4,1,2,1,7
KD,veryhigh,False,3,3,0,2,1,5
TC,high,True,1,2,-1,2,1,3
7D,mediumlow,False,2,1,-1,2,1,2
3C,low,False,2,2,1,4,5,10
5C,low,False,1,1,1,2,4,6
3H,low,False,4,0,1,2,3,4
6D,mediumlow,False,3,2,3,2,4,10
7C,mediumlow,True,2,1,1,1,3,5
2H,low,False,2,0,0,1,3,3
JS,high,False,2,1,5,0,6,10
6D,mediumlow,False,1,0,5,0,1,4
8C,mediumHigh,True,1,-1,5,0,1,3
KC,veryhigh,False,6,4,2,2,4,10
8C,mediumHigh,False,5,3,2,2,4,9
6C,mediumlow,False,4,2,1,2,4,7
3C,low,False,3,1,1,2,3,5
4H,low,False,4,1,6,1,0,10
AS,veryhigh,False,3,6,1,0,4,10
AC,veryhigh,True,4,5,0,0,4,8
KC,veryhigh,True,3,4,0,0,4,7
TS,high,False,2,3,0,0,4,6
TC,high,True,1,2,-1,0,2,2
KS,veryhigh,False,4,2,5,1,1,10
JS,high,False,3,1,4,-1,1,6
6D,mediumlow,False,2,1,4,3,1,10
6C,mediumlow,False,3,0,4,3,0,8
AH,veryhigh,False,3,4,1,2,5,10
5C,low,True,4,3,1,2,5,9
JC,high,True,2,2,1,1,4,6
KC,veryhigh,True,1,1,1,1,4,5
TD,high,False,2,0,1,1,4,4
5H,low,False,2,-1,1,1,4,3
7D,mediumlow,False,1,-2,1,1,4,2
2D,low,False,2,1,5,4,1,10
3H,low,False,3,0,2,2,0,3
AS,veryhigh,False,1,2,2,2,5,10
KC,veryhigh,False,4,1,2,2,5,9
8D,mediumHigh,True,2,0,2,2,5,8
8H,mediumHigh,False,2,-1,1,1,4,4
QD,high,False,4,4,2,1,2,10
AD,veryhigh,False,3,3,2,1,2,9
2D,low,False,2,2,2,1,2,8
7D,mediumlow,False,1,1,1,1,2,6
6S,mediumlow,True,1,0,0,1,1,3
5S,low,False,3,1,3,1,6,10
4H,low,False,3,0,2,0,5,6
AS,veryhigh,False,4,2,5,0,4,10
5S,low,False,3,1,5,0,4,9
3H,low,True,1,0,3,-2,4,4
AS,veryhigh,True,4,5,1,0,5,10
QS,high,True,3,4,1,0,5,9
AD,veryhigh,False,3,3,1,0,5,8
TH,high,False,3,2,1,0,5,7
9S,mediumHigh,False,2,1,1,4,6,10
7C,mediumlow,False,3,0,-1,3,3,3
