gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer
0,0,9,50,1.3,True,500,True,11,1,1,3
0,1,9,50,1.3,False,0,True,0,3,4,3
0,2,9,50,1.3,False,0,True,0,3,2,3
0,3,9,50,1.3,False,0,True,0,2,3,3
1,0,9,50,1.3,True,500,True,13,3,3,1
1,1,9,50,1.3,False,0,True,0,2,0,1
1,2,9,50,1.3,False,0,True,14,4,4,1
1,3,9,50,1.3,False,0,True,0,0,1,1
2,0,9,50,1.3,True,500,True,10,0,0,0
2,1,9,50,1.3,False,0,True,0,3,1,0
2,2,9,50,1.3,False,0,True,0,1,3,0
2,3,9,50,1.3,False,0,True,0,5,4,0
3,0,9,50,1.3,True,500,True,11,1,1,1
3,1,9,50,1.3,False,0,True,0,2,5,1
3,2,9,50,1.3,False,0,True,0,3,2,1
3,3,9,50,1.3,False,0,True,0,3,2,1
4,0,9,50,1.3,True,500,True,0,6,3,1
4,1,9,50,1.3,False,0,True,0,0,1,1
4,2,9,50,1.3,False,0,True,0,2,3,1
4,3,9,50,1.3,False,0,True,11,1,1,1
5,0,9,50,1.3,True,500,True,0,5,4,2
5,1,9,50,1.3,False,0,True,0,3,2,2
5,2,9,50,1.3,False,0,True,0,1,2,2
5,3,9,50,1.3,False,0,True,10,0,0,2
6,0,9,50,1.3,True,500,True,0,2,0,0
6,1,9,50,1.3,False,0,True,13,3,3,0
6,2,9,50,1.3,False,0,True,0,2,1,0
6,3,9,50,1.3,False,0,True,0,2,4,0
7,0,9,50,1.3,True,500,True,11,1,1,2
7,1,9,50,1.3,False,0,True,0,3,2,2
7,2,9,50,1.3,False,0,True,0,1,3,2
7,3,9,50,1.3,False,0,True,14,4,4,2
8,0,9,50,1.3,True,500,True,0,0,1,1
8,1,9,50,1.3,False,0,True,0,3,5,1
8,2,9,50,1.3,False,0,True,0,4,2,1
8,3,9,50,1.3,False,0,True,0,2,3,1
9,0,9,50,1.3,True,500,True,0,4,2,3
9,1,9,50,1.3,False,0,True,0,3,5,3
9,2,9,50,1.3,False,0,True,0,1,0,3
9,3,9,50,1.3,False,0,True,11,1,1,3
10,0,9,50,1.3,True,500,True,0,4,2,0
10,1,9,50,1.3,False,0,True,0,2,5,0
10,2,9,50,1.3,False,0,True,11,1,1,0
10,3,9,50,1.3,False,0,True,12,2,2,0
11,0,9,50,1.3,True,500,True,0,3,4,3
11,1,9,50,1.3,False,0,True,0,3,2,3
11,2,9,50,1.3,False,0,True,0,2,0,3
11,3,9,50,1.3,False,0,True,11,1,1,3
12,0,9,50,1.3,True,500,True,0,0,2,3
12,1,9,50,1.3,False,0,True,0,4,2,3
12,2,9,50,1.3,False,0,True,15,5,5,3
12,3,9,50,1.3,False,0,True,0,0,1,3
13,0,9,50,1.3,True,500,True,0,5,2,2
13,1,9,50,1.3,False,0,True,0,2,3,2
13,2,9,50,1.3,False,0,True,0,1,2,2
13,3,9,50,1.3,False,0,True,11,1,1,2
14,0,9,50,1.3,True,500,True,11,1,1,0
14,1,9,50,1.3,False,0,True,0,3,4,0
14,2,9,50,1.3,False,0,True,0,1,0,0
14,3,9,50,1.3,False,0,True,0,4,5,0
15,0,9,50,1.3,True,500,True,0,5,2,1
15,1,9,50,1.3,False,0,True,0,0,1,1
15,2,9,50,1.3,False,0,True,0,4,5,1
15,3,9,50,1.3,False,0,True,10,0,0,1
16,0,9,50,1.3,True,500,True,0,1,2,2
16,1,9,50,1.3,False,0,True,0,2,1,2
16,2,9,50,1.3,False,0,True,13,3,3,2
16,3,9,50,1.3,False,0,True,0,3,2,2
17,0,9,50,1.3,True,500,True,13,3,3,3
17,1,9,50,1.3,False,0,True,0,5,4,3
17,2,9,50,1.3,False,0,True,0,1,0,3
17,3,9,50,1.3,False,0,True,0,0,3,3
18,0,9,50,1.3,True,500,True,0,1,0,1
18,1,9,50,1.3,False,0,True,0,3,5,1
18,2,9,50,1.3,False,0,True,0,3,2,1
18,3,9,50,1.3,False,0,True,0,2,3,1
19,0,9,50,1.3,True,500,True,15,5,5,0
19,1,9,50,1.3,False,0,True,13,3,3,0
19,2,9,50,1.3,False,0,True,0,1,2,0
19,3,9,50,1.3,False,0,True,10,0,0,0
20,0,9,50,1.3,True,500,True,10,0,0,1
20,1,9,50,1.3,False,0,True,0,3,2,1
20,2,9,50,1.3,False,0,True,13,3,3,1
20,3,9,50,1.3,False,0,True,0,3,2,1
21,0,9,50,1.3,True,500,True,0,3,5,1
21,1,9,50,1.3,False,0,True,0,3,0,1
21,2,9,50,1.3,False,0,True,12,2,2,1
21,3,9,50,1.3,False,0,True,11,1,1,1
22,0,9,50,1.3,True,500,True,0,0,1,1
22,1,9,50,1.3,False,0,True,0,7,5,1
22,2,9,50,1.3,False,0,True,0,2,1,1
22,3,9,50,1.3,False,0,True,0,0,3,1
23,0,9,50,1.3,True,500,True,0,2,3,2
23,1,9,50,1.3,False,0,True,0,2,3,2
