winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,140,99,143,102,2,"[0, 13, 11, 11]","[10, 0, 0, 12]","[0, 12, 12, 13]","[12, 10, 0, 0]","[13, 0, 11, 11]","[0, 11, 0, 0]","[11, 10, 0, 0]","[10, 10, 0, 10]","[11, 10, 0, 11]","[0, 10, 10, 10]","[11, 0, 11, 10]","[11, 10, 0, 11]","[0, 11, 10, 10]","[0, 10, 12, 0]","[13, 0, 11, 11]","[0, 11, 11, 12]","[0, 0, 0, 0]","[0, 12, 0, 0]","[0, 0, 0, 11]"
1,147,142,106,123,3,"[0, 14, 13, 11]","[0, 13, 0, 0]","[12, 0, 0, 0]","[0, 13, 13, 0]","[11, 11, 0, 13]","[11, 0, 13, 11]","[10, 13, 0, 11]","[10, 0, 10, 10]","[0, 11, 11, 10]","[10, 10, 10, 0]","[11, 10, 10, 0]","[0, 0, 12, 0]","[11, 0, 12, 10]","[10, 13, 0, 10]","[0, 0, 14, 10]","[0, 15, 11, 10]","[0, 0, 0, 0]","[14, 12, 13, 0]","[13, 12, 0, 0]"
2,153,174,131,116,0,"[0, 11, 12, 0]","[13, 0, 13, 12]","[12, 12, 0, 12]","[0, 12, 11, 0]","[0, 11, 10, 13]","[12, 0, 11, 12]","[11, 11, 11, 0]","[0, 0, 13, 10]","[0, 10, 11, 10]","[0, 10, 11, 10]","[11, 10, 0, 11]","[0, 10, 11, 10]","[12, 11, 11, 0]","[11, 11, 11, 0]","[14, 10, 0, 11]","[10, 12, 0, 10]","[0, 12, 14, 10]","[10, 0, 12, 0]","[0, 0, 12, 0]"
1,177,148,108,125,1,"[14, 11, 0, 0]","[10, 0, 11, 0]","[12, 12, 0, 0]","[0, 12, 11, 12]","[0, 12, 12, 11]","[12, 10, 11, 0]","[0, 0, 0, 12]","[12, 10, 0, 10]","[10, 10, 11, 0]","[10, 10, 10, 0]","[0, 10, 11, 10]","[0, 10, 12, 10]","[10, 11, 10, 0]","[0, 13, 12, 10]","[0, 11, 12, 11]","[0, 11, 0, 0]","[12, 11, 12, 0]","[12, 13, 0, 11]","[11, 0, 13, 11]"
3,96,136,138,73,2,"[0, 13, 10, 13]","[11, 0, 12, 13]","[15, 0, 11, 0]","[0, 0, 12, 0]","[0, 13, 13, 10]","[0, 0, 13, 10]","[0, 12, 0, 10]","[10, 0, 10, 10]","[0, 0, 0, 10]","[0, 10, 10, 10]","[0, 0, 0, 10]","[0, 0, 0, 10]","[12, 12, 0, 10]","[0, 0, 11, 0]","[0, 0, 0, 10]","[12, 12, 12, 0]","[0, 0, 0, 0]","[13, 12, 11, 0]","[0, 12, 11, 12]"
1,154,102,111,112,3,"[14, 12, 0, 12]","[0, 11, 12, 13]","[11, 0, 14, 12]","[14, 10, 0, 12]","[0, 10, 0, 0]","[0, 0, 0, 11]","[0, 11, 0, 10]","[0, 10, 10, 0]","[10, 10, 12, 0]","[10, 10, 0, 10]","[10, 0, 12, 10]","[10, 11, 0, 10]","[10, 12, 11, 0]","[0, 13, 10, 11]","[12, 11, 11, 0]","[0, 11, 10, 0]","[0, 12, 0, 0]","[11, 0, 0, 0]","[0, 0, 0, 0]"
3,128,158,172,132,0,"[0, 15, 11, 12]","[0, 14, 11, 14]","[11, 13, 0, 11]","[13, 0, 12, 10]","[0, 11, 12, 11]","[0, 10, 13, 11]","[11, 0, 11, 10]","[11, 0, 10, 10]","[0, 10, 10, 0]","[10, 0, 11, 10]","[10, 11, 0, 11]","[10, 10, 0, 0]","[10, 10, 10, 0]","[11, 0, 0, 10]","[0, 12, 12, 11]","[0, 0, 12, 0]","[10, 12, 0, 14]","[12, 0, 12, 14]","[13, 0, 11, 13]"
0,135,132,130,154,1,"[15, 0, 11, 0]","[12, 12, 13, 0]","[12, 12, 0, 11]","[0, 11, 11, 12]","[0, 11, 12, 12]","[11, 12, 0, 10]","[12, 0, 11, 10]","[0, 10, 10, 10]","[10, 0, 10, 11]","[10, 10, 0, 11]","[10, 12, 10, 0]","[0, 11, 11, 0]","[10, 0, 0, 10]","[11, 0, 0, 10]","[0, 11, 10, 0]","[0, 12, 11, 12]","[15, 0, 12, 11]","[12, 0, 0, 0]","[14, 11, 0, 0]"
1,162,97,157,101,2,"[11, 0, 0, 11]","[12, 11, 0, 13]","[0, 13, 11, 12]","[11, 0, 11, 0]","[12, 11, 0, 11]","[12, 0, 0, 11]","[0, 0, 0, 10]","[11, 11, 0, 10]","[10, 10, 11, 0]","[0, 11, 0, 10]","[0, 11, 10, 11]","[0, 10, 11, 10]","[0, 12, 0, 0]","[0, 11, 10, 12]","[0, 12, 0, 0]","[0, 0, 11, 11]","[11, 13, 0, 12]","[11, 13, 11, 0]","[0, 13, 11, 13]"
0,122,133,131,157,3,"[11, 12, 0, 13]","[12, 0, 12, 0]","[0, 0, 12, 12]","[13, 11, 0, 13]","[11, 12, 0, 11]","[10, 0, 12, 10]","[10, 10, 11, 0]","[11, 10, 10, 0]","[0, 0, 12, 10]","[10, 0, 10, 10]","[11, 0, 10, 10]","[0, 10, 11, 11]","[12, 10, 0, 10]","[10, 0, 11, 10]","[12, 11, 11, 0]","[11, 0, 0, 0]","[13, 11, 0, 0]","[0, 13, 0, 11]","[0, 12, 11, 0]"
3,132,90,145,138,0,"[13, 13, 13, 0]","[0, 11, 12, 11]","[13, 0, 10, 0]","[11, 0, 13, 10]","[0, 10, 0, 10]","[11, 12, 10, 0]","[0, 0, 0, 0]","[11, 10, 11, 0]","[0, 0, 0, 10]","[10, 0, 10, 11]","[12, 10, 0, 10]","[0, 12, 0, 10]","[10, 10, 0, 13]","[10, 11, 0, 12]","[0, 11, 0, 12]","[11, 12, 0, 11]","[13, 0, 0, 12]","[0, 10, 11, 0]","[13, 0, 0, 13]"
1,176,125,126,141,1,"[12, 0, 0, 12]","[14, 10, 0, 12]","[0, 0, 13, 15]","[13, 11, 11, 0]","[0, 13, 11, 11]","[10, 12, 0, 11]","[0, 10, 0, 0]","[0, 10, 10, 0]","[10, 10, 0, 11]","[11, 10, 0, 10]","[11, 10, 0, 11]","[0, 10, 12, 10]","[10, 12, 10, 0]","[14, 10, 0, 0]","[0, 12, 13, 0]","[0, 13, 12, 10]","[12, 0, 11, 13]","[11, 10, 12, 0]","[13, 13, 10, 0]"
