winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,130,108,122,134,2,"[0, 0, 0, 12]","[11, 11, 0, 0]","[11, 11, 13, 0]","[0, 0, 12, 11]","[0, 11, 0, 0]","[10, 0, 0, 0]","[0, 0, 10, 10]","[11, 11, 0, 10]","[0, 10, 10, 10]","[10, 10, 10, 0]","[11, 11, 0, 10]","[10, 0, 10, 12]","[12, 10, 0, 10]","[0, 11, 0, 0]","[12, 11, 10, 0]","[0, 12, 12, 12]","[10, 11, 0, 0]","[14, 0, 11, 10]","[12, 0, 10, 15]"
2,134,153,100,64,3,"[14, 0, 10, 0]","[0, 13, 13, 0]","[14, 11, 11, 0]","[12, 0, 12, 0]","[0, 10, 10, 0]","[0, 11, 0, 0]","[0, 0, 10, 0]","[0, 12, 10, 10]","[0, 10, 0, 0]","[0, 10, 11, 10]","[0, 0, 10, 10]","[0, 11, 12, 10]","[11, 11, 0, 10]","[0, 11, 10, 12]","[0, 0, 0, 0]","[0, 0, 0, 13]","[0, 11, 11, 0]","[0, 13, 12, 11]","[13, 0, 11, 14]"
1,134,85,132,90,0,"[0, 12, 11, 12]","[0, 13, 12, 12]","[13, 0, 0, 0]","[13, 11, 0, 11]","[0, 11, 13, 11]","[10, 0, 13, 10]","[0, 0, 0, 0]","[11, 10, 12, 0]","[0, 10, 0, 11]","[10, 10, 0, 10]","[11, 11, 0, 10]","[0, 10, 12, 10]","[11, 0, 0, 10]","[0, 0, 12, 13]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 11, 0, 0]","[0, 12, 0, 0]","[11, 13, 0, 12]"
1,157,102,57,114,1,"[0, 0, 0, 12]","[12, 14, 12, 0]","[11, 12, 0, 0]","[0, 11, 12, 12]","[12, 0, 12, 0]","[12, 11, 12, 0]","[0, 11, 0, 0]","[10, 10, 10, 0]","[0, 10, 0, 10]","[10, 11, 0, 10]","[11, 10, 11, 0]","[0, 0, 10, 0]","[0, 10, 10, 0]","[0, 12, 0, 0]","[0, 0, 0, 0]","[0, 12, 0, 0]","[11, 0, 0, 13]","[14, 12, 13, 0]","[11, 11, 0, 0]"
3,141,82,165,122,2,"[11, 0, 0, 11]","[0, 12, 0, 10]","[11, 12, 0, 11]","[0, 0, 10, 0]","[10, 0, 0, 11]","[0, 10, 10, 0]","[0, 12, 12, 10]","[10, 0, 0, 10]","[11, 11, 0, 10]","[10, 0, 10, 10]","[0, 0, 10, 10]","[12, 11, 0, 10]","[0, 10, 10, 11]","[12, 10, 0, 13]","[13, 0, 10, 0]","[10, 12, 0, 13]","[12, 13, 0, 12]","[0, 15, 10, 13]","[0, 13, 0, 0]"
1,141,123,99,70,3,"[0, 0, 13, 11]","[0, 11, 11, 0]","[0, 15, 11, 0]","[11, 13, 11, 0]","[10, 0, 11, 13]","[0, 0, 12, 0]","[0, 12, 0, 0]","[0, 0, 0, 10]","[0, 11, 0, 10]","[0, 10, 10, 11]","[0, 10, 10, 10]","[0, 10, 0, 0]","[0, 0, 12, 0]","[14, 10, 0, 11]","[11, 12, 12, 0]","[0, 13, 10, 0]","[11, 0, 0, 11]","[13, 14, 0, 0]","[0, 0, 0, 12]"
1,165,123,109,104,0,"[0, 15, 14, 10]","[12, 0, 10, 13]","[0, 12, 0, 14]","[12, 12, 11, 0]","[0, 10, 0, 0]","[0, 0, 13, 0]","[11, 0, 11, 10]","[0, 11, 0, 0]","[0, 11, 10, 10]","[10, 10, 0, 10]","[0, 10, 10, 10]","[10, 10, 0, 10]","[0, 10, 11, 12]","[11, 10, 12, 0]","[0, 0, 0, 10]","[13, 11, 10, 0]","[11, 11, 0, 0]","[14, 10, 11, 0]","[0, 12, 0, 0]"
1,154,68,121,113,1,"[0, 10, 0, 12]","[12, 10, 12, 0]","[13, 0, 13, 11]","[0, 13, 0, 10]","[0, 11, 0, 13]","[0, 12, 0, 0]","[11, 12, 0, 11]","[0, 10, 0, 0]","[0, 0, 0, 10]","[10, 10, 10, 0]","[0, 10, 11, 10]","[11, 10, 0, 10]","[10, 0, 11, 10]","[11, 12, 0, 0]","[12, 11, 0, 0]","[12, 12, 0, 11]","[0, 0, 11, 0]","[11, 11, 0, 13]","[0, 0, 0, 0]"
1,148,99,125,120,2,"[12, 0, 0, 12]","[0, 0, 0, 0]","[0, 10, 10, 0]","[0, 0, 0, 10]","[0, 0, 0, 13]","[10, 12, 0, 11]","[0, 12, 11, 0]","[12, 10, 0, 10]","[10, 11, 11, 0]","[10, 11, 10, 0]","[10, 0, 10, 10]","[10, 13, 10, 0]","[0, 10, 0, 12]","[11, 12, 0, 11]","[11, 11, 0, 13]","[11, 12, 12, 0]","[0, 12, 12, 11]","[0, 12, 0, 0]","[13, 0, 13, 12]"
2,119,121,91,100,3,"[0, 12, 12, 0]","[0, 11, 0, 0]","[0, 10, 10, 12]","[0, 0, 0, 12]","[12, 11, 0, 10]","[12, 12, 0, 11]","[12, 11, 10, 0]","[11, 10, 11, 0]","[0, 0, 10, 0]","[0, 10, 10, 11]","[0, 0, 11, 0]","[0, 0, 0, 12]","[10, 11, 0, 13]","[0, 11, 12, 10]","[0, 10, 12, 0]","[10, 0, 12, 0]","[11, 0, 11, 0]","[10, 0, 0, 0]","[12, 0, 0, 0]"
