winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,137,100,143,130,3,"[0, 11, 0, 0]","[13, 11, 0, 13]","[0, 13, 12, 12]","[0, 0, 0, 0]","[0, 11, 0, 10]","[10, 12, 0, 10]","[0, 11, 0, 0]","[10, 0, 0, 11]","[11, 11, 10, 0]","[10, 0, 10, 10]","[11, 0, 0, 0]","[10, 10, 11, 0]","[12, 10, 0, 10]","[10, 0, 11, 0]","[0, 14, 12, 10]","[12, 12, 0, 12]","[10, 0, 10, 15]","[0, 11, 13, 13]","[11, 0, 11, 17]"
3,131,80,167,125,0,"[10, 0, 12, 11]","[11, 0, 0, 0]","[13, 0, 12, 11]","[12, 11, 0, 14]","[0, 0, 0, 13]","[0, 13, 11, 11]","[0, 10, 0, 10]","[0, 0, 0, 10]","[11, 10, 0, 10]","[10, 10, 0, 10]","[10, 10, 0, 0]","[10, 10, 11, 0]","[13, 10, 0, 10]","[0, 10, 12, 12]","[0, 11, 0, 13]","[0, 0, 0, 10]","[0, 0, 10, 11]","[11, 13, 12, 0]","[14, 13, 0, 11]"
3,115,126,135,120,1,"[10, 0, 13, 13]","[12, 0, 11, 0]","[0, 0, 11, 0]","[11, 0, 0, 14]","[12, 10, 12, 0]","[11, 0, 10, 11]","[0, 10, 0, 10]","[0, 10, 11, 11]","[10, 10, 0, 10]","[10, 0, 10, 10]","[10, 10, 0, 11]","[0, 10, 0, 10]","[11, 0, 0, 0]","[10, 0, 0, 0]","[13, 12, 10, 0]","[0, 11, 12, 13]","[0, 10, 14, 10]","[0, 11, 0, 0]","[0, 11, 12, 12]"
2,92,160,133,106,2,"[0, 10, 0, 14]","[0, 0, 0, 10]","[13, 0, 12, 11]","[11, 0, 12, 0]","[0, 10, 0, 0]","[10, 0, 0, 10]","[10, 0, 11, 10]","[11, 0, 11, 11]","[10, 10, 12, 0]","[0, 10, 10, 10]","[0, 10, 10, 11]","[0, 11, 10, 10]","[13, 10, 10, 0]","[0, 0, 0, 13]","[0, 11, 12, 12]","[0, 0, 12, 0]","[14, 10, 11, 0]","[0, 0, 13, 0]","[14, 0, 14, 11]"
1,135,131,107,126,3,"[12, 13, 12, 0]","[0, 10, 0, 0]","[10, 12, 0, 11]","[0, 14, 10, 13]","[12, 0, 11, 10]","[0, 11, 10, 0]","[0, 0, 10, 0]","[12, 11, 0, 10]","[11, 10, 11, 0]","[0, 10, 10, 11]","[11, 11, 0, 10]","[11, 0, 10, 0]","[10, 11, 0, 11]","[0, 0, 11, 10]","[12, 0, 0, 0]","[12, 0, 11, 11]","[13, 11, 11, 0]","[0, 0, 0, 10]","[0, 11, 14, 0]"
3,140,75,160,111,0,"[0, 14, 12, 12]","[13, 14, 0, 10]","[0, 12, 11, 13]","[0, 12, 11, 11]","[0, 12, 0, 0]","[0, 10, 0, 0]","[12, 0, 11, 10]","[0, 10, 0, 0]","[0, 0, 10, 0]","[10, 0, 10, 10]","[10, 11, 0, 11]","[10, 11, 0, 10]","[12, 10, 0, 11]","[10, 0, 10, 13]","[10, 0, 0, 0]","[0, 0, 0, 15]","[12, 12, 0, 11]","[12, 12, 0, 10]","[0, 0, 0, 13]"
3,145,143,168,109,1,"[15, 0, 0, 12]","[13, 0, 11, 12]","[0, 13, 13, 12]","[0, 13, 10, 14]","[13, 0, 0, 11]","[0, 14, 11, 10]","[0, 11, 10, 11]","[11, 10, 0, 11]","[10, 0, 11, 10]","[11, 10, 0, 10]","[11, 10, 11, 0]","[0, 10, 10, 11]","[0, 10, 11, 10]","[0, 10, 12, 0]","[12, 13, 11, 0]","[0, 11, 11, 12]","[0, 10, 0, 0]","[0, 0, 0, 12]","[13, 0, 11, 10]"
0,134,139,105,148,2,"[13, 0, 13, 12]","[14, 11, 0, 13]","[12, 13, 12, 0]","[0, 10, 0, 0]","[12, 12, 0, 0]","[0, 0, 10, 11]","[11, 10, 0, 13]","[10, 0, 10, 11]","[0, 10, 11, 11]","[10, 11, 10, 0]","[10, 10, 0, 11]","[11, 11, 10, 0]","[12, 0, 10, 11]","[0, 0, 11, 0]","[10, 10, 0, 0]","[11, 0, 11, 12]","[0, 0, 11, 0]","[12, 14, 10, 0]","[0, 12, 10, 0]"
2,144,149,121,125,3,"[11, 15, 11, 0]","[11, 12, 0, 0]","[0, 11, 13, 0]","[11, 0, 0, 12]","[0, 12, 11, 10]","[0, 11, 10, 12]","[0, 11, 11, 11]","[11, 0, 10, 10]","[0, 10, 0, 0]","[0, 10, 10, 10]","[0, 10, 11, 10]","[10, 10, 0, 0]","[10, 0, 0, 0]","[11, 0, 10, 11]","[12, 0, 11, 10]","[11, 0, 0, 13]","[14, 11, 11, 0]","[0, 10, 17, 12]","[13, 11, 13, 0]"
0,123,143,112,171,0,"[17, 0, 0, 0]","[12, 0, 10, 0]","[13, 11, 0, 12]","[11, 0, 12, 0]","[0, 0, 10, 10]","[13, 0, 11, 11]","[10, 12, 0, 12]","[11, 10, 10, 0]","[10, 10, 0, 10]","[10, 10, 10, 0]","[10, 10, 0, 11]","[10, 0, 10, 13]","[11, 12, 10, 0]","[0, 12, 12, 11]","[11, 0, 11, 11]","[11, 12, 12, 0]","[0, 11, 11, 0]","[0, 0, 0, 11]","[11, 13, 14, 0]"
